Mach, Climb Angle
   0.219141,    4.375349
   0.220968,    4.361977
   0.222794,    4.349481
   0.224621,    4.336056
   0.226448,    4.320957
   0.228275,    4.304828
   0.230102,    4.287991
   0.231929,    4.269307
   0.233756,    4.250015
   0.235582,    4.229609
   0.237409,    4.208000
   0.239236,    4.185863
   0.241063,    4.162079
   0.242890,    4.138098
   0.244717,    4.112397
   0.246544,    4.086538
   0.248370,    4.059108
   0.250197,    4.032199
   0.252024,    4.009198
   0.253851,    3.986237
   0.255678,    3.961509
   0.257505,    3.936825
   0.259332,    3.910733
   0.261159,    3.884316
   0.262985,    3.857063
   0.264812,    3.828920
   0.266639,    3.800702
   0.268466,    3.770845
   0.270293,    3.740995
   0.272120,    3.710305
   0.273947,    3.678743
   0.275773,    3.647176
   0.277600,    3.614266
   0.279427,    3.580992
   0.281254,    3.547701
   0.283081,    3.512840
   0.284908,    3.477851
   0.286735,    3.442835
   0.288561,    3.406304
   0.290388,    3.369600
   0.292215,    3.332860
   0.294042,    3.294955
   0.295869,    3.256542
   0.297696,    3.218083
   0.299523,    3.179116
   0.301349,    3.142449
   0.303176,    3.106947
   0.305003,    3.071388
   0.306830,    3.034772
   0.308657,    2.997570
   0.310484,    2.960303
   0.312311,    2.922972
   0.314137,    2.884438
   0.315964,    2.845479
   0.317791,    2.806446
   0.319618,    2.767341
   0.321445,    2.727312
   0.323272,    2.686599
   0.325099,    2.645805
   0.326926,    2.604929
   0.328752,    2.563853
   0.330579,    2.521394
   0.332406,    2.478846
   0.334233,    2.436209
   0.336060,    2.393482
   0.337887,    2.350365
   0.339714,    2.306077
   0.341540,    2.261691
   0.343367,    2.217209
   0.345194,    2.172629
   0.347021,    2.127953
   0.348848,    2.081927
   0.350675,    2.037445
   0.352502,    1.995826
   0.354328,    1.954102
   0.356155,    1.912274
   0.357982,    1.870122
   0.359809,    1.826783
   0.361636,    1.783332
   0.363463,    1.739770
   0.365290,    1.696097
   0.367116,    1.652314
   0.368943,    1.608419
   0.370770,    1.563347
   0.372597,    1.517964
   0.374424,    1.472464
   0.376251,    1.426846
   0.378078,    1.381111
   0.379905,    1.335259
   0.381731,    1.289290
   0.383558,    1.242146
   0.385385,    1.194718
   0.387212,    1.147167
   0.389039,    1.099493
   0.390866,    1.051696
   0.392693,    1.003775
   0.394519,    0.955731
   0.396346,    0.907432
   0.398173,    0.857966
   0.400000,    0.808371
