Mach, Efficiency
   0.186628,   13.949141
   0.188986,   14.057414
   0.191343,   14.163795
   0.193700,   14.261965
   0.196057,   14.351965
   0.198415,   14.433554
   0.200772,   14.506261
   0.203129,   14.570832
   0.205487,   14.627548
   0.207844,   14.676753
   0.210201,   14.718847
   0.212558,   14.752750
   0.214916,   14.777954
   0.217273,   14.797007
   0.219630,   14.810500
   0.221988,   14.813746
   0.224345,   14.812063
   0.226702,   14.804991
   0.229060,   14.788980
   0.231417,   14.769744
   0.233774,   14.742287
   0.236131,   14.710771
   0.238489,   14.673312
   0.240846,   14.630809
   0.243203,   14.583635
   0.245561,   14.531554
   0.247918,   14.475047
   0.250275,   14.414882
   0.252632,   14.349498
   0.254990,   14.282794
   0.257347,   14.209052
   0.259704,   14.135399
   0.262062,   14.055837
   0.264419,   13.974510
   0.266776,   13.892008
   0.269133,   13.803611
   0.271491,   13.715569
   0.273848,   13.624855
   0.276205,   13.530505
   0.278563,   13.436661
   0.280920,   13.340295
   0.283277,   13.240911
   0.285634,   13.142186
   0.287992,   13.042613
   0.290349,   12.939101
   0.292706,   12.836396
   0.295064,   12.734497
   0.297421,   12.629123
   0.299778,   12.523298
   0.302135,   12.418416
   0.304493,   12.314476
   0.306850,   12.206585
   0.309207,   12.099511
   0.311565,   11.993501
   0.313922,   11.888549
   0.316279,   11.781043
   0.318637,   11.673667
   0.320994,   11.567455
   0.323351,   11.462396
   0.325708,   11.357767
   0.328066,   11.250904
   0.330423,   11.145285
   0.332780,   11.040896
   0.335138,   10.937722
   0.337495,   10.835554
   0.339852,   10.731189
   0.342209,   10.628109
   0.344567,   10.526298
   0.346924,   10.425740
   0.349281,   10.326420
   0.351639,   10.227320
   0.353996,   10.127368
   0.356353,   10.028702
   0.358710,    9.931305
   0.361068,    9.835157
   0.363425,    9.740241
   0.365782,    9.646540
   0.368140,    9.551847
   0.370497,    9.457986
   0.372854,    9.365370
   0.375211,    9.273979
   0.377569,    9.183796
   0.379926,    9.094801
   0.382283,    9.006976
   0.384641,    8.919379
   0.386998,    8.831719
   0.389355,    8.745246
   0.391713,    8.659939
   0.394070,    8.575780
   0.396427,    8.492751
   0.398784,    8.410834
   0.401142,    8.330010
   0.403499,    8.250261
   0.405856,    8.170113
   0.408214,    8.090782
   0.410571,    8.012532
   0.412928,    7.935342
   0.415285,    7.859196
   0.417643,    7.784077
   0.420000,    7.709967
