V (EAS), 
  44.282560,    0.000000
  44.282560,    1.000000
  46.320609,    1.094165
  48.358657,    1.192567
  50.396706,    1.295206
  52.434755,    1.402081
  54.472803,    1.513192
  56.510852,    1.628539
  58.548900,    1.748123
  60.586949,    1.871943
  62.624997,    2.000000
  77.690342,    2.000000
  77.690342,    0.000000
