V (EAS), 
  44.289052,    0.000000
  44.289052,    1.000000
  46.327399,    1.094165
  48.365746,    1.192567
  50.404094,    1.295206
  52.442441,    1.402081
  54.480788,    1.513192
  56.519136,    1.628539
  58.557483,    1.748123
  60.595830,    1.871943
  62.634178,    2.000000
  77.701730,    2.000000
  77.701730,    0.000000
