Speed (CAS), Climb Angle
  69.804638,    2.468299
  70.440524,    2.443241
  71.076409,    2.453752
  71.712295,    2.468161
  72.348181,    2.483449
  72.984067,    2.499449
  73.619953,    2.513033
  74.255839,    2.520849
  74.891725,    2.529006
  75.527610,    2.538010
  76.163496,    2.542146
  76.799382,    2.545760
  77.435268,    2.549623
  78.071154,    2.553391
  78.707040,    2.552343
  79.342926,    2.551495
  79.978812,    2.550849
  80.614697,    2.550406
  81.250583,    2.545130
  81.886469,    2.539596
  82.522355,    2.534220
  83.158241,    2.529002
  83.794127,    2.522350
  84.430013,    2.512042
  85.065898,    2.501852
  85.701784,    2.491779
  86.337670,    2.481824
  86.973556,    2.471473
  87.609442,    2.456673
  88.245328,    2.441953
  88.881214,    2.427313
  89.517100,    2.412827
  90.152985,    2.398515
  90.788871,    2.383069
  91.424757,    2.363992
  92.060643,    2.344962
  92.696529,    2.326246
  93.332415,    2.307603
  93.968301,    2.289006
  94.604187,    2.270454
  95.240072,    2.249534
  95.875958,    2.226795
  96.511844,    2.204070
  97.147730,    2.181361
  97.783616,    2.158666
  98.419502,    2.136459
  99.055388,    2.114344
  99.691273,    2.092245
 100.327159,    2.066628
 100.963045,    2.040332
 101.598931,    2.014478
 102.234817,    1.988610
 102.870703,    1.962729
 103.506589,    1.936835
 104.142475,    1.911543
 104.778360,    1.886388
 105.414246,    1.861220
 106.050132,    1.833186
 106.686018,    1.803977
 107.321904,    1.775222
 107.957790,    1.746428
 108.593676,    1.717596
 109.229562,    1.688726
 109.865447,    1.660224
 110.501333,    1.631820
 111.137219,    1.603378
 111.773105,    1.574897
 112.408991,    1.546468
 113.044877,    1.515380
 113.680763,    1.483258
 114.316648,    1.451076
 114.952534,    1.418833
 115.588420,    1.386719
 116.224306,    1.354628
 116.860192,    1.322477
 117.496078,    1.290265
 118.131964,    1.258015
 118.767850,    1.225819
 119.403735,    1.193562
 120.039621,    1.161245
 120.675507,    1.128868
 121.311393,    1.095315
 121.947279,    1.059180
 122.583165,    1.022965
 123.219051,    0.986670
 123.854936,    0.950281
 124.490822,    0.913694
 125.126708,    0.877027
 125.762594,    0.840281
 126.398480,    0.803455
 127.034366,    0.766392
 127.670252,    0.729138
 128.306138,    0.691804
 128.942023,    0.654391
 129.577909,    0.616874
 130.213795,    0.578897
 130.849681,    0.540840
 131.485567,    0.502704
 132.121453,    0.463761
 132.757339,    0.421841
