Speed (CAS), Climb Angle
  69.804638,    6.178103
  71.018339,    6.128032
  72.232040,    6.122067
  73.445741,    6.117116
  74.659442,    6.097671
  75.873143,    6.078115
  77.086844,    6.050636
  78.300545,    6.021543
  79.514246,    5.987588
  80.727947,    5.953802
  81.941648,    5.910645
  83.155349,    5.870249
  84.369050,    5.825239
  85.582751,    5.776876
  86.796452,    5.729927
  88.010153,    5.677494
  89.223854,    5.624487
  90.437555,    5.571778
  91.651256,    5.514974
  92.864957,    5.457468
  94.078658,    5.400134
  95.292359,    5.341687
  96.506060,    5.279355
  97.719762,    5.217082
  98.933463,    5.155068
 100.147164,    5.093814
 101.360865,    5.026373
 102.574566,    4.958889
 103.788267,    4.893152
 105.001968,    4.828256
 106.215669,    4.759361
 107.429370,    4.686899
 108.643071,    4.615873
 109.856772,    4.544712
 111.070473,    4.473416
 112.284174,    4.403445
 113.497875,    4.327782
 114.711576,    4.250163
 115.925277,    4.172888
 117.138978,    4.095987
 118.352679,    4.018870
 119.566380,    3.941609
 120.780081,    3.864811
 121.993782,    3.782766
 123.207483,    3.698524
 124.421184,    3.614424
 125.634885,    3.530224
 126.848586,    3.445739
 128.062288,    3.361126
 129.275989,    3.276581
 130.489690,    3.191752
 131.703391,    3.106638
 132.917092,    3.016710
 134.130793,    2.925017
 135.344494,    2.832982
 136.558195,    2.740763
 137.771896,    2.648349
 138.985597,    2.555593
 140.199298,    2.462519
 141.412999,    2.369281
 142.626700,    2.275700
 143.840401,    2.181776
 145.054102,    2.087584
 146.267803,    1.993076
 147.481504,    1.893349
 148.695205,    1.792388
 149.908906,    1.691038
 151.122607,    1.589297
 152.336308,    1.487164
 153.550009,    1.384547
 154.763710,    1.281532
 155.977411,    1.178125
 157.191112,    1.074216
 158.404813,    0.969824
 159.618515,    0.865040
 160.832216,    0.759815
 162.045917,    0.653944
 163.259618,    0.547678
 164.473319,    0.441018
 165.687020,    0.333657
 166.900721,    0.225807
 168.114422,    0.113229
 169.328123,   -0.000636
 170.541824,   -0.115249
 171.755525,   -0.230296
 172.969226,   -0.345777
 174.182927,   -0.462277
 175.396628,   -0.579228
 176.610329,   -0.696614
 177.824030,   -0.814843
 179.037731,   -0.933803
 180.251432,   -1.053200
 181.465133,   -1.173184
 182.678834,   -1.294260
 183.892535,   -1.415775
 185.106236,   -1.537728
 186.319937,   -1.660839
 187.533638,   -1.784577
 188.747339,   -1.908757
 189.961040,   -2.033780
