Speed (CAS), Rate of Climb
 123.767968,  409.188941
 125.324060,  411.935636
 126.880151,  413.953604
 128.436242,  415.242561
 129.992334,  415.804791
 131.548425,  415.645228
 133.104516,  414.769498
 134.660607,  413.091322
 136.216699,  410.689572
 137.772790,  407.578805
 139.328881,  404.669612
 140.884973,  402.008666
 142.441064,  398.574137
 143.997155,  394.433070
 145.553247,  389.699761
 147.109338,  384.296937
 148.665429,  378.081359
 150.221520,  371.330870
 151.777612,  363.821298
 153.333703,  355.613450
 154.889794,  346.865025
 156.445886,  337.208641
 158.001977,  327.140962
 159.558068,  316.082853
 161.114160,  304.666100
 162.670251,  293.727003
 164.226342,  282.455973
 165.782433,  270.164270
 167.338525,  257.532572
 168.894616,  243.972387
 170.450707,  229.922345
 172.006799,  215.171047
 173.562890,  199.663143
 175.118981,  183.767070
 176.675073,  166.792732
 178.231164,  149.379304
 179.787255,  131.364689
 181.343346,  112.401053
 182.899438,   93.001097
 184.455529,   73.554117
 186.011620,   53.776121
 187.567712,   33.557476
 189.123803,   12.738266
 190.679894,   -9.088836
 192.235986,  -31.381638
 193.792077,  -54.142644
 195.348168,  -77.955516
 196.904259, -102.390497
 198.460351, -127.318758
 200.016442, -152.810133
 201.572533, -179.450104
 203.128625, -206.608236
 204.684716, -234.287306
 206.240807, -262.447921
 207.796899, -290.898728
 209.352990, -319.880083
 210.909081, -349.394890
 212.465173, -379.446052
 214.021264, -410.402060
 215.577355, -442.257847
 217.133446, -474.674604
 218.689538, -507.655352
 220.245629, -541.203111
 221.801720, -575.684443
 223.357812, -611.097870
 224.913903, -647.102698
 226.469994, -683.702055
 228.026086, -720.899070
 229.582177, -757.897274
 231.138268, -795.532620
 232.694359, -833.836087
 234.250451, -872.745257
 235.806542, -912.263360
 237.362633, -952.393624
 238.918725, -993.139278
 240.474816, -1034.909244
 242.030907, -1077.617569
 243.586999, -1120.965087
 245.143090, -1164.955119
 246.699181, -1209.590987
 248.255272, -1254.876009
 249.811364, -1300.813508
 251.367455, -1347.590099
 252.923546, -1395.015625
 254.479638, -1443.110245
 256.035729, -1491.877362
 257.591820, -1541.320381
 259.147912, -1591.442707
 260.704003, -1642.247743
 262.260094, -1693.738895
 263.816185, -1745.919566
 265.372277, -1799.460496
 266.928368, -1853.755883
 268.484459, -1908.763819
 270.040551, -1964.487784
 271.596642, -2020.931258
 273.152733, -2078.097722
 274.708825, -2135.945507
 276.264916, -2194.493304
 277.821007, -2253.773678
