Cl, Efficiency
   0.371849,    3.300743
   0.469027,    4.340117
   0.566017,    5.434929
   0.662830,    6.558304
   0.759451,    7.696875
   0.855884,    8.820847
   0.952133,    9.895038
   1.048210,   10.873228
   1.144444,   11.746225
   1.240218,   12.488884
   1.335807,   13.088683
   1.431213,   13.537520
   1.526430,   13.845253
   1.621464,   14.014285
   1.716325,   14.020404
   1.811008,   13.853109
