Cl, Efficiency
   0.371802,    3.300325
   0.468967,    4.339555
   0.565944,    5.434215
   0.662743,    6.557433
   0.759351,    7.695821
   0.855771,    8.819626
   0.952008,    9.893656
   1.048071,   10.871698
   1.144293,   11.744497
   1.240053,   12.487033
   1.335630,   13.086731
   1.431023,   13.535349
   1.526227,   13.843023
   1.621249,   14.012024
   1.716097,   14.016909
   1.810768,   13.851273
