Cl, Efficiency
   0.367281,    3.259812
   0.463791,    4.291069
   0.560146,    5.377689
   0.656355,    6.492629
   0.752406,    7.622296
   0.848300,    8.738703
   0.944043,    9.806144
   1.039642,   10.776671
   1.135428,   11.643567
   1.230787,   12.382868
   1.325992,   12.977312
   1.421045,   13.421515
   1.515940,   13.721727
   1.610683,   13.799839
   1.705280,   13.828367
