Cl, Efficiency
   0.371963,    3.304687
   0.460353,    4.249430
   0.548597,    5.235291
   0.636686,    6.253043
   0.724614,    7.292141
   0.812388,    8.328713
   0.900022,    9.320341
   0.987506,   10.255632
   1.074833,   11.121243
   1.162359,   11.901374
   1.249441,   12.568487
   1.336374,   13.109919
   1.423160,   13.520119
   1.509793,   13.805814
   1.596273,   13.978860
   1.682599,   14.043185
   1.768778,   13.937255
   1.854814,   13.803669
