Mach, Efficiency
   0.238786,   14.629365
   0.240673,   14.712730
   0.242560,   14.801146
   0.244447,   14.887386
   0.246335,   14.968029
   0.248222,   15.047106
   0.250109,   15.122545
   0.251996,   15.194031
   0.253884,   15.264267
   0.255771,   15.328230
   0.257658,   15.391623
   0.259546,   15.449485
   0.261433,   15.505933
   0.263320,   15.557699
   0.265207,   15.607510
   0.267095,   15.652907
   0.268982,   15.696473
   0.270869,   15.735267
   0.272756,   15.773067
   0.274644,   15.805069
   0.276531,   15.837422
   0.278418,   15.862719
   0.280306,   15.888032
   0.282193,   15.908745
   0.284080,   15.926926
   0.285967,   15.943782
   0.287855,   15.954783
   0.289742,   15.965872
   0.291629,   15.972378
   0.293517,   15.976218
   0.295404,   15.980084
   0.297291,   15.977213
   0.299178,   15.973828
   0.301066,   15.969834
   0.302953,   15.959290
   0.304840,   15.948695
   0.306727,   15.937544
   0.308615,   15.919894
   0.310502,   15.902176
   0.312389,   15.884390
   0.314277,   15.860551
   0.316164,   15.835864
   0.318051,   15.811108
   0.319938,   15.782990
   0.321826,   15.751549
   0.323713,   15.720050
   0.325600,   15.688494
   0.327487,   15.651173
   0.329375,   15.613209
   0.331262,   15.575211
   0.333149,   15.536790
   0.335037,   15.492675
   0.336924,   15.448563
   0.338811,   15.404456
   0.340698,   15.360356
   0.342586,   15.310730
   0.344473,   15.260909
   0.346360,   15.211140
   0.348248,   15.161424
   0.350135,   15.108750
   0.352022,   15.053699
   0.353909,   14.998756
   0.355797,   14.943921
   0.357684,   14.889198
   0.359571,   14.830449
   0.361458,   14.770843
   0.363346,   14.711406
   0.365233,   14.652139
   0.367120,   14.593045
   0.369008,   14.530897
   0.370895,   14.467381
   0.372782,   14.404097
   0.374669,   14.341048
   0.376557,   14.278234
   0.378444,   14.215223
   0.380331,   14.148440
   0.382218,   14.081953
   0.384106,   14.015764
   0.385993,   13.949872
   0.387880,   13.884279
   0.389768,   13.818917
   0.391655,   13.749847
   0.393542,   13.681136
   0.395429,   13.612782
   0.397317,   13.544786
   0.399204,   13.477147
   0.401091,   13.409864
   0.402978,   13.341651
   0.404866,   13.271410
   0.406753,   13.201581
   0.408640,   13.132164
   0.410528,   13.063156
   0.412415,   12.994557
   0.414302,   12.926365
   0.416189,   12.858579
   0.418077,   12.787942
   0.419964,   12.717719
   0.421851,   12.647951
   0.423739,   12.578636
   0.425626,   12.509773
