Mach, Specific Range
   0.216375,    0.230909
   0.219215,    0.242458
   0.222054,    0.252615
   0.224894,    0.258464
   0.227734,    0.264794
   0.230574,    0.269310
   0.233414,    0.273462
   0.236254,    0.277897
   0.239094,    0.281873
   0.241934,    0.285461
   0.244774,    0.289306
   0.247613,    0.293393
   0.250453,    0.296513
   0.253293,    0.299654
   0.256133,    0.302978
   0.258973,    0.306498
   0.261813,    0.309219
   0.264653,    0.311659
   0.267493,    0.314234
   0.270333,    0.316952
   0.273173,    0.319819
   0.276012,    0.321526
   0.278852,    0.322959
   0.281692,    0.324484
   0.284532,    0.326102
   0.287372,    0.327818
   0.290212,    0.329340
   0.293052,    0.329661
   0.295892,    0.330032
   0.298732,    0.330455
   0.301571,    0.330931
   0.304411,    0.331459
   0.307251,    0.332041
   0.310091,    0.332037
   0.312931,    0.330693
   0.315771,    0.329346
   0.318611,    0.328032
   0.321451,    0.326748
   0.324291,    0.325496
   0.327131,    0.324274
   0.329970,    0.323083
   0.332810,    0.321868
   0.335650,    0.319366
   0.338490,    0.316894
   0.341330,    0.314452
   0.344170,    0.312039
   0.347010,    0.309662
   0.349850,    0.307314
   0.352690,    0.304994
   0.355529,    0.302701
   0.358369,    0.300435
   0.361209,    0.298194
   0.364049,    0.295478
   0.366889,    0.292199
   0.369729,    0.288963
   0.372569,    0.285770
   0.375409,    0.282619
   0.378249,    0.279510
   0.381089,    0.276420
   0.383928,    0.273358
   0.386768,    0.270336
   0.389608,    0.267355
   0.392448,    0.264413
   0.395288,    0.261510
   0.398128,    0.258645
   0.400968,    0.255818
   0.403808,    0.252702
   0.406648,    0.249184
   0.409487,    0.245725
   0.412327,    0.242326
   0.415167,    0.238964
   0.418007,    0.235639
   0.420847,    0.232371
   0.423687,    0.229158
   0.426527,    0.226000
   0.429367,    0.222896
   0.432207,    0.219845
   0.435047,    0.216845
   0.437886,    0.213896
   0.440726,    0.210996
   0.443566,    0.208145
   0.446406,    0.205341
   0.449246,    0.202573
   0.452086,    0.199827
   0.454926,    0.197128
   0.457766,    0.194474
   0.460606,    0.191627
   0.463446,    0.188622
   0.466285,    0.185678
   0.469125,    0.182793
   0.471965,    0.179967
   0.474805,    0.177196
   0.477645,    0.174481
   0.480485,    0.171820
   0.483325,    0.169193
   0.486165,    0.166549
   0.489005,    0.163959
   0.491844,    0.161421
   0.494684,    0.158934
   0.497524,    0.156496
