Mach, Specific Range
   0.234691,    0.188274
   0.237268,    0.196288
   0.239844,    0.204677
   0.242421,    0.208664
   0.244998,    0.212943
   0.247575,    0.217335
   0.250152,    0.220116
   0.252728,    0.223057
   0.255305,    0.226168
   0.257882,    0.229137
   0.260459,    0.231611
   0.263036,    0.234217
   0.265612,    0.236964
   0.268189,    0.239787
   0.270766,    0.241866
   0.273343,    0.244050
   0.275920,    0.246341
   0.278496,    0.248627
   0.281073,    0.250821
   0.283650,    0.252338
   0.286227,    0.253934
   0.288804,    0.255612
   0.291380,    0.257375
   0.293957,    0.259227
   0.296534,    0.260553
   0.299111,    0.261516
   0.301688,    0.262534
   0.304264,    0.263607
   0.306841,    0.264737
   0.309418,    0.265926
   0.311995,    0.266991
   0.314572,    0.266923
   0.317148,    0.266877
   0.319725,    0.266865
   0.322302,    0.266887
   0.324879,    0.266943
   0.327456,    0.267034
   0.330032,    0.267159
   0.332609,    0.267225
   0.335186,    0.266267
   0.337763,    0.265328
   0.340340,    0.264409
   0.342916,    0.263508
   0.345493,    0.262628
   0.348070,    0.261771
   0.350647,    0.260931
   0.353224,    0.260110
   0.355800,    0.259306
   0.358377,    0.258163
   0.360954,    0.256447
   0.363531,    0.254749
   0.366108,    0.253068
   0.368684,    0.251405
   0.371261,    0.249758
   0.373838,    0.248129
   0.376415,    0.246515
   0.378991,    0.244918
   0.381568,    0.243313
   0.384145,    0.241720
   0.386722,    0.240144
   0.389299,    0.238528
   0.391875,    0.236224
   0.394452,    0.233947
   0.397029,    0.231696
   0.399606,    0.229471
   0.402183,    0.227272
   0.404759,    0.225098
   0.407336,    0.222949
   0.409913,    0.220824
   0.412490,    0.218724
   0.415067,    0.216631
   0.417643,    0.214546
   0.420220,    0.212485
   0.422797,    0.210447
   0.425374,    0.208434
   0.427951,    0.206444
   0.430527,    0.204476
   0.433104,    0.202128
   0.435681,    0.199680
   0.438258,    0.197269
   0.440835,    0.194894
   0.443411,    0.192554
   0.445988,    0.190249
   0.448565,    0.187974
   0.451142,    0.185706
   0.453719,    0.183473
   0.456295,    0.181272
   0.458872,    0.179104
   0.461449,    0.176968
   0.464026,    0.174864
   0.466603,    0.172791
   0.469179,    0.170748
   0.471756,    0.168735
   0.474333,    0.166752
   0.476910,    0.164797
   0.479487,    0.162871
   0.482063,    0.160973
   0.484640,    0.159047
   0.487217,    0.157131
   0.489794,    0.155243
