Mach, Specific Range
   0.222648,    0.214952
   0.225424,    0.225107
   0.228201,    0.234590
   0.230977,    0.239685
   0.233754,    0.245179
   0.236530,    0.249651
   0.239307,    0.253231
   0.242083,    0.257051
   0.244860,    0.260961
   0.247636,    0.264054
   0.250413,    0.267331
   0.253190,    0.270803
   0.255966,    0.274134
   0.258743,    0.276787
   0.261519,    0.279589
   0.264296,    0.282548
   0.267072,    0.285673
   0.269849,    0.287845
   0.272625,    0.289990
   0.275402,    0.292250
   0.278178,    0.294497
   0.280955,    0.296842
   0.283731,    0.298262
   0.286508,    0.299493
   0.289284,    0.300800
   0.292061,    0.302185
   0.294837,    0.303652
   0.297614,    0.305202
   0.300391,    0.305701
   0.303167,    0.305988
   0.305944,    0.306319
   0.308720,    0.306693
   0.311497,    0.306964
   0.314273,    0.307074
   0.317050,    0.307234
   0.319826,    0.306492
   0.322603,    0.305274
   0.325379,    0.304083
   0.328156,    0.302918
   0.330932,    0.301781
   0.333709,    0.300669
   0.336485,    0.299583
   0.339262,    0.298522
   0.342039,    0.297486
   0.344815,    0.295442
   0.347592,    0.293264
   0.350368,    0.291110
   0.353145,    0.288981
   0.355921,    0.286877
   0.358698,    0.284796
   0.361474,    0.282739
   0.364251,    0.280704
   0.367027,    0.278692
   0.369804,    0.276702
   0.372580,    0.274734
   0.375357,    0.272100
   0.378133,    0.269223
   0.380910,    0.266364
   0.383686,    0.263527
   0.386463,    0.260727
   0.389240,    0.257963
   0.392016,    0.255234
   0.394793,    0.252539
   0.397569,    0.249879
   0.400346,    0.247253
   0.403122,    0.244659
   0.405899,    0.242099
   0.408675,    0.239570
   0.411452,    0.237074
   0.414228,    0.234602
   0.417005,    0.231497
   0.419781,    0.228396
   0.422558,    0.225346
   0.425334,    0.222345
   0.428111,    0.219394
   0.430888,    0.216491
   0.433664,    0.213636
   0.436441,    0.210826
   0.439217,    0.208063
   0.441994,    0.205344
   0.444770,    0.202668
   0.447547,    0.200036
   0.450323,    0.197422
   0.453100,    0.194840
   0.455876,    0.192301
   0.458653,    0.189803
   0.461429,    0.187345
   0.464206,    0.184927
   0.466982,    0.182547
   0.469759,    0.180206
   0.472535,    0.177902
   0.475312,    0.175251
   0.478089,    0.172642
   0.480865,    0.170083
   0.483642,    0.167546
   0.486418,    0.165001
   0.489195,    0.162506
   0.491971,    0.160060
   0.494748,    0.157662
   0.497524,    0.155310
