Mach, Specific Range
   0.228748,    0.200839
   0.231385,    0.209854
   0.234022,    0.218779
   0.236659,    0.223287
   0.239296,    0.228127
   0.241932,    0.232581
   0.244569,    0.235760
   0.247206,    0.239132
   0.249843,    0.242709
   0.252480,    0.245683
   0.255116,    0.248540
   0.257753,    0.251558
   0.260390,    0.254747
   0.263027,    0.257372
   0.265664,    0.259797
   0.268301,    0.262350
   0.270937,    0.265038
   0.273574,    0.267800
   0.276211,    0.269628
   0.278848,    0.271428
   0.281485,    0.273325
   0.284122,    0.275323
   0.286758,    0.277425
   0.289395,    0.278808
   0.292032,    0.279916
   0.294669,    0.281087
   0.297306,    0.282325
   0.299942,    0.283630
   0.302579,    0.285005
   0.305216,    0.285938
   0.307853,    0.286199
   0.310490,    0.286478
   0.313127,    0.286498
   0.315763,    0.286557
   0.318400,    0.286657
   0.321037,    0.286798
   0.323674,    0.286980
   0.326311,    0.286056
   0.328948,    0.285005
   0.331584,    0.283977
   0.334221,    0.282971
   0.336858,    0.281987
   0.339495,    0.281024
   0.342132,    0.280083
   0.344768,    0.279163
   0.347405,    0.278270
   0.350042,    0.276713
   0.352679,    0.274794
   0.355316,    0.272895
   0.357953,    0.271017
   0.360589,    0.269159
   0.363226,    0.267320
   0.365863,    0.265501
   0.368500,    0.263701
   0.371137,    0.261920
   0.373774,    0.260157
   0.376410,    0.258412
   0.379047,    0.256685
   0.381684,    0.254160
   0.384321,    0.251595
   0.386958,    0.249060
   0.389595,    0.246556
   0.392231,    0.244083
   0.394868,    0.241639
   0.397505,    0.239224
   0.400142,    0.236838
   0.402779,    0.234481
   0.405415,    0.232152
   0.408052,    0.229850
   0.410689,    0.227576
   0.413326,    0.225329
   0.415963,    0.223079
   0.418600,    0.220850
   0.421236,    0.218419
   0.423873,    0.215645
   0.426510,    0.212914
   0.429147,    0.210226
   0.431784,    0.207580
   0.434421,    0.204974
   0.437057,    0.202408
   0.439694,    0.199882
   0.442331,    0.197395
   0.444968,    0.194946
   0.447605,    0.192535
   0.450241,    0.190137
   0.452878,    0.187768
   0.455515,    0.185436
   0.458152,    0.183140
   0.460789,    0.180879
   0.463426,    0.178652
   0.466062,    0.176460
   0.468699,    0.174301
   0.471336,    0.172175
   0.473973,    0.170081
   0.476610,    0.168019
   0.479247,    0.165864
   0.481883,    0.163518
   0.484520,    0.161162
   0.487157,    0.158825
   0.489794,    0.156532
