Ground Roll Distance, Horizontal Forces
 330.222222, -2835.349171
 337.541733, -2827.427155
 387.431833, -2773.434374
 397.329943, -2762.722770
 407.201582, -2752.039839
 417.046822, -2741.385451
 426.865733, -2730.759475
 427.257943, -2730.335025
 428.042237, -2729.486261
 428.355907, -2729.146806
 428.489195, -2729.002561
 428.755757, -2728.714087
 428.777854, -2728.690173
 428.796766, -2728.669707
 428.807152, -2728.658467
 428.814229, -2728.650808
 428.816604, -2728.648238
 428.817961, -2728.646769
 428.818625, -2728.646051
 428.819035, -2728.645466
 428.819413, -2728.643807
 428.823190, -2728.627213
 428.860964, -2728.461261
 429.238617, -2726.800437
 433.006388, -2710.060810
 464.091448, -2559.091347
 493.841567, -2389.128966
 521.007085, -2205.989187
 545.570886, -2010.512708
 567.604972, -1803.389947
 587.212601, -1585.348352
 604.516208, -1357.111715
 609.095721, -1289.513001
 612.881117, -1230.931887
 614.534514, -1204.516474
 615.361070, -1191.112827
 616.275506, -1176.127832
 625.102632, -1022.313253
 629.975607, -929.285040
 633.348193, -860.918189
 634.407108, -842.745269
 635.398806, -831.893683
 644.744938, -719.971579
 647.625550, -681.260533
 649.558982, -653.905565
 651.839192, -620.043654
 652.490147, -610.029180
 653.656908, -591.665586
 654.700485, -574.766656
 663.023111, -419.249999
 669.604766, -252.444710
 670.768427, -215.279470
 671.357120, -195.068457
 671.676596, -183.632180
 671.960970, -173.142995
 674.389369,  -66.756877
 676.647926,  105.519452
 676.872630,  141.931851
 676.981229,  168.098157
 677.042513,  192.214723
 677.066363,  214.734184
 677.067300,  219.608545
 677.067312,  220.220000
