Ground Roll Distance, Horizontal Forces
   0.000000, 9653.067227
   0.000000, 9615.501098
   0.000000, 9361.418438
   0.000000, 9311.415506
   0.000000, 9261.679791
   0.000000, 9212.209610
   0.000000, 9163.003296
   0.000000, 9161.040509
   0.000000, 9157.116192
   0.000000, 9155.546934
   0.000000, 9154.880149
   0.000000, 9153.546723
   0.000000, 9153.436190
   0.000000, 9153.341592
   0.000000, 9153.289642
   0.000000, 9153.254242
   0.000000, 9153.242364
   0.000000, 9153.235572
   0.000000, 9153.232254
   0.000000, 9153.229549
   0.000000, 9153.221879
   0.000000, 9153.145181
   0.000000, 9152.378157
   0.000000, 9144.703647
   0.000000, 9067.531136
   0.000000, 8386.310049
   0.000000, 7651.214925
   0.000000, 6896.860305
   0.000000, 6134.876018
   0.000000, 5376.150274
   0.000000, 4631.519684
   0.000000, 3911.505958
   0.000000, 3709.922524
   0.000000, 3539.543221
   0.000000, 3464.025823
   0.000000, 3426.018392
   0.000000, 3383.775105
   0.000000, 2965.315756
   0.000000, 2725.627556
   0.000000, 2555.918028
   0.000000, 2501.967325
   0.000000, 2451.143976
   0.000000, 1957.384740
   0.000000, 1799.517980
   0.000000, 1691.964038
   0.000000, 1563.416321
   0.000000, 1526.372014
   0.000000, 1459.597621
   0.000000, 1399.468614
   0.000000,  905.490364
   0.000000,  494.709034
   0.000000,  419.970462
   0.000000,  381.894324
   0.000000,  361.150606
   0.000000,  342.634026
   0.000000,  182.363238
   0.000000,   29.132280
   0.000000,   13.571740
   0.000000,    6.015656
   0.000000,    1.736694
   0.000000,    0.066639
   0.000000,    0.000828
   0.000000,    0.000047
