Time, Vertical Forces
   0.000000,    0.000001
   0.100000,    0.568594
   0.200000,    6.204981
   0.300000,   12.466161
   0.400000,   18.727342
   0.500000,   24.988522
   0.600000,   31.249702
   0.700000,   37.510883
   0.800000,   43.772063
   0.900000,   50.033243
   1.000000,   56.294423
   1.100000,   62.555604
   1.200000,   77.717806
   1.300000,   93.991385
   1.400000,  110.264964
   1.500000,  126.538542
   1.600000,  142.812121
   1.700000,  159.085700
   1.800000,  175.359279
   1.900000,  191.632858
   2.000000,  207.906436
   2.100000,  224.180015
   2.200000,  249.066192
   2.300000,  275.027732
   2.400000,  300.989273
   2.500000,  326.950814
   2.600000,  352.912354
   2.700000,  378.873895
   2.800000,  404.835435
   2.900000,  430.796976
   3.000000,  456.758517
   3.100000,  482.720057
   3.200000,  516.997861
   3.300000,  552.314029
   3.400000,  587.630197
   3.500000,  622.946364
   3.600000,  658.262532
   3.700000,  693.578700
   3.800000,  728.894868
   3.900000,  764.211035
   4.000000,  799.527203
   4.100000,  834.843371
   4.200000,  878.172646
   4.300000,  922.502433
   4.400000,  966.832221
   4.500000, 1011.162008
   4.600000, 1055.491795
   4.700000, 1099.821582
   4.800000, 1144.151369
   4.900000, 1188.481157
   5.000000, 1232.810944
   5.100000, 1277.140731
   5.200000, 1329.174727
   5.300000, 1382.170666
   5.400000, 1435.166604
   5.500000, 1488.162543
   5.600000, 1541.158482
   5.700000, 1594.154420
   5.800000, 1647.150359
   5.900000, 1700.146297
   6.000000, 1753.142236
   6.100000, 1806.138175
   6.200000, 1866.434370
   6.300000, 1927.642071
   6.400000, 1988.849772
   6.500000, 2050.057474
   6.600000, 2111.265175
   6.700000, 2172.472876
   6.800000, 2233.680577
   6.900000, 2294.888278
   7.000000, 2356.095979
   7.100000, 2417.303680
   7.200000, 2485.267863
   7.300000, 2554.075657
   7.400000, 2622.883450
   7.500000, 2691.691243
   7.600000, 2760.499037
   7.700000, 2829.306830
   7.800000, 2898.114623
   7.900000, 2966.922417
   8.000000, 3035.730210
   8.100000, 3104.538003
   8.200000, 3179.686731
   8.300000, 3255.627185
   8.400000, 3331.567638
   8.500000, 3407.508091
   8.600000, 3483.448545
   8.700000, 3559.388998
   8.800000, 3635.329451
   8.900000, 3711.269904
   9.000000, 3787.210358
   9.100000, 3863.150811
   9.200000, 3945.026329
   9.300000, 4027.642896
   9.400000, 4110.259462
   9.500000, 4192.876029
   9.600000, 4275.492596
   9.700000, 4358.109163
   9.800000, 4440.725729
   9.900000, 4523.342296
  10.000000, 4605.958863
  10.100000, 4688.575430
  10.200000, 4776.728357
  10.300000, 4865.572551
  10.400000, 4954.416744
  10.500000, 5043.260938
  10.600000, 5132.105132
  10.700000, 5220.949326
  10.800000, 5309.793520
  10.900000, 5398.637713
  11.000000, 5487.481907
  11.100000, 5576.326101
  11.200000, 5670.315938
  11.300000, 5764.948256
  11.400000, 5859.580574
  11.500000, 5954.212893
  11.600000, 6048.845211
  11.700000, 6143.477530
  11.800000, 6238.109848
  11.900000, 6332.742167
  12.000000, 6427.374485
  12.100000, 6522.006804
  12.200000, 6621.402776
  12.300000, 6721.393536
  12.400000, 6821.384295
  12.500000, 6921.375055
  12.600000, 7021.365814
  12.700000, 7121.356574
  12.800000, 7221.347333
  12.900000, 7321.338093
  13.000000, 7421.328852
  13.100000, 7521.319611
  13.200000, 7625.473793
  13.300000, 7730.147817
  13.400000, 7834.821842
  13.500000, 7939.495866
  13.600000, 8044.169890
  13.700000, 8148.843914
  13.800000, 8253.517938
  13.900000, 8358.191962
  14.000000, 8462.865986
  14.100000, 8567.540010
  14.200000, 8675.617975
  14.300000, 8784.120953
  14.400000, 8892.623931
  14.500000, 9001.126909
  14.600000, 9109.629887
  14.700000, 9218.132865
  14.800000, 9326.635843
  14.900000, 9435.138821
  15.000000, 9543.641799
  15.100000, 9652.144777
  15.200000, 9763.622796
  15.300000, 9875.472278
  15.400000, 9987.321759
  15.500000, 10099.171240
  15.600000, 10211.020721
  15.700000, 10322.870202
  15.800000, 10434.719684
  15.900000, 10546.569165
  16.000000, 10658.418646
  16.100000, 10770.268127
  16.200000, 10884.691171
  16.300000, 10999.435548
  16.400000, 11114.179925
  16.500000, 11228.924302
  16.600000, 11343.668679
  16.700000, 11458.413056
  16.800000, 11573.157434
  16.900000, 11687.901811
  17.000000, 11802.646188
  17.100000, 11917.390565
  17.200000, 12034.328654
  17.300000, 12151.540649
  17.400000, 12268.752643
  17.500000, 12385.964638
  17.600000, 12503.176633
  17.700000, 12620.388628
  17.800000, 12737.600622
  17.900000, 12854.812617
  18.000000, 12972.024612
  18.100000, 13089.236606
  18.200000, 13208.283770
  18.300000, 13327.560073
  18.400000, 13446.836375
  18.500000, 13566.112677
  18.600000, 13685.388979
  18.700000, 13804.665281
  18.800000, 13923.941583
  18.900000, 14043.217885
  19.000000, 14162.494188
  19.100000, 14281.770490
  19.200000, 14402.544336
  19.300000, 14523.505165
  19.400000, 14644.465993
  19.500000, 14765.426822
  19.600000, 14886.387650
  19.700000, 15007.348479
  19.800000, 15128.309307
  19.900000, 15249.270136
  20.000000, 15370.230964
  20.100000, 15491.191793
  20.200000, 15613.333006
  20.300000, 15735.621601
  20.400000, 15857.910195
  20.500000, 15980.198790
  20.600000, 16102.487385
  20.700000, 16224.775980
  20.800000, 16347.064574
  20.900000, 16469.353169
  21.000000, 16591.641764
  21.100000, 16713.930359
  21.200000, 16837.109778
  21.300000, 16960.400425
  21.400000, 17083.691073
  21.500000, 17206.981720
  21.600000, 17330.272367
  21.700000, 17453.563014
  21.800000, 17576.853662
  21.900000, 17700.144309
  22.000000, 17823.434956
  22.100000, 17946.725604
  22.200000, 18070.658964
  22.300000, 18194.672572
  22.400000, 18318.686181
  22.500000, 18442.699790
  22.600000, 18566.713399
  22.700000, 18690.727008
  22.800000, 18814.740617
  22.900000, 18938.754225
  23.000000, 19062.767834
  23.100000, 19186.781443
  23.200000, 19311.184005
  23.300000, 19435.635131
  23.400000, 19560.086258
  23.500000, 19684.537384
  23.600000, 19808.988510
  23.700000, 19933.439636
  23.800000, 20057.890763
  23.900000, 20182.341889
  24.000000, 20306.793015
  24.100000, 20431.244142
  24.200000, 20555.842277
  24.300000, 20680.458767
  24.400000, 20805.075258
  24.500000, 20929.691749
  24.600000, 21054.308239
  24.700000, 21178.924730
  24.800000, 21303.541220
  24.852132, 21368.506411
  24.952132, 23596.973527
  25.052132, 25825.440643
  25.152132, 27277.838782
  25.252132, 27614.935425
  25.352132, 27952.032068
  25.452132, 28289.128711
  25.552132, 28626.225355
  25.652132, 28963.321998
  25.752132, 29300.418641
  25.852132, 29637.515284
  25.952132, 29974.611927
  26.052132, 30311.708570
  26.152132, 30871.992890
  26.252132, 31753.023891
  26.352132, 32634.054892
  26.452132, 33515.085893
  26.552132, 34396.116893
  26.652132, 35277.147894
  26.752132, 36158.178895
  26.852132, 37039.209896
  26.952132, 37920.240897
  27.052132, 38801.271898
  27.152132, 39670.972116
  27.252132, 40524.388679
  27.352132, 41377.805242
  27.452132, 42231.221806
  27.552132, 43084.638369
  27.652132, 43938.054933
  27.752132, 44791.471496
  27.852132, 45644.888059
  27.952132, 46498.304623
  28.052132, 47351.721186
  28.152132, 48191.071899
  28.252132, 49010.208349
  28.352132, 49829.344798
  28.452132, 50648.481248
  28.552132, 51467.617697
  28.652132, 52286.754146
  28.752132, 53105.890596
  28.852132, 53925.027045
  28.952132, 54744.163495
  29.052132, 55563.299944
  29.111100, 56046.327526
  29.211100, 56726.688449
  29.311100, 57407.049372
  29.411100, 58087.410295
  29.511100, 58767.771218
  29.611100, 59448.132141
  29.711100, 60128.493064
  29.811100, 60808.853987
  29.911100, 61489.214910
  30.011100, 62169.575832
  30.111100, 62849.936755
  30.211100, 62905.092537
  30.311100, 62960.248319
  30.411100, 63015.404101
  30.511100, 63070.559883
  30.611100, 63125.715665
  30.711100, 63138.510346
  30.811100, 63151.305027
  30.911100, 63164.099708
  31.011100, 63176.894389
  31.111100, 63189.689070
  31.211100, 63145.992828
  31.311100, 63102.296587
  31.411100, 63058.600345
  31.511100, 63014.904104
  31.611100, 62971.207862
  31.711100, 62927.511620
  31.811100, 62883.815379
  31.911100, 62840.119137
