Ground distance, CD
   0.000000,    0.208210
  30.473593,    0.167875
  60.952352,    0.167752
  91.442810,    0.167645
 121.936533,    0.167543
 152.443450,    0.167442
 182.954051,    0.167340
 213.478030,    0.167198
 244.005742,    0.167046
 274.546868,    0.166933
 305.091739,    0.166831
 335.649982,    0.166690
 366.211958,    0.166537
 396.787394,    0.166424
 427.366586,    0.166323
 457.959169,    0.166181
 488.555488,    0.166029
 519.165259,    0.165916
 549.778784,    0.165814
 580.405669,    0.165672
 611.036283,    0.165520
 641.680302,    0.165407
 672.328064,    0.165305
 702.989130,    0.165124
 733.653909,    0.164921
 764.332141,    0.164797
 795.014127,    0.164695
 825.709498,    0.164593
 856.408605,    0.164491
 887.121326,    0.164390
 917.837846,    0.164288
 948.567810,    0.164107
 979.301526,    0.163903
1010.048811,    0.163779
1040.799884,    0.163678
1071.564433,    0.163577
1102.332744,    0.163477
1133.114731,    0.163379
1163.900537,    0.163281
1194.699819,    0.163106
1225.502863,    0.162910
1256.319478,    0.162790
1287.139881,    0.162692
1317.973743,    0.162594
1348.811363,    0.162496
1379.662636,    0.162398
1410.517719,    0.162300
1441.386265,    0.162125
1472.258568,    0.161928
1503.144447,    0.161809
1534.034115,    0.161711
1564.937149,    0.161613
1595.843915,    0.161515
1626.763817,    0.161417
1657.687386,    0.161318
1688.624120,    0.161182
1719.564530,    0.161035
1750.518202,    0.160926
1781.475577,    0.160828
1812.446465,    0.160691
1843.421125,    0.160544
1874.409349,    0.160435
1905.401360,    0.160337
1936.407050,    0.160239
1967.416558,    0.160141
1998.439547,    0.159966
2029.466301,    0.159770
2060.506660,    0.159651
2091.550818,    0.159552
2122.608391,    0.159454
2153.669708,    0.159356
2184.744240,    0.159258
2215.822462,    0.159160
2246.913966,    0.159023
2278.009178,    0.158876
2309.117816,    0.158767
2340.230202,    0.158669
2371.356155,    0.158571
2402.485895,    0.158473
2433.629046,    0.158337
2464.775941,    0.158190
2495.936320,    0.158081
2527.100463,    0.157983
2558.278052,    0.157846
2589.459394,    0.157699
2620.654314,    0.157590
2651.853025,    0.157492
2683.065447,    0.157394
2714.281696,    0.157296
2745.511480,    0.157164
2776.745043,    0.157023
2807.992191,    0.156918
2839.243130,    0.156823
2870.507588,    0.156692
2901.775819,    0.156550
2933.057681,    0.156445
2964.343348,    0.156351
2995.642764,    0.156256
3026.946018,    0.156162
3058.262847,    0.156030
3089.583465,    0.155889
3120.917721,    0.155784
3152.255784,    0.155689
3183.607439,    0.155595
3214.962890,    0.155500
3246.332023,    0.155369
3277.704976,    0.155227
3309.091539,    0.155122
3340.481901,    0.155028
3371.885788,    0.154897
3403.293451,    0.154755
3434.714746,    0.154650
3466.139846,    0.154555
3497.578703,    0.154461
3529.021399,    0.154366
3560.477694,    0.154235
3591.937783,    0.154093
3623.411547,    0.153989
3654.889128,    0.153894
3686.380480,    0.153800
3717.875676,    0.153705
3749.384460,    0.153574
3780.897038,    0.153432
3812.423264,    0.153327
3843.953300,    0.153233
3875.497072,    0.153138
3907.044677,    0.153044
3938.605829,    0.152912
3970.170764,    0.152770
4001.749308,    0.152666
4033.331652,    0.152571
4064.927700,    0.152477
4096.527574,    0.152382
4128.140978,    0.152251
4159.758160,    0.152109
4191.388952,    0.152004
4223.023544,    0.151910
4254.671863,    0.151815
4286.324015,    0.151721
4317.989744,    0.151589
4349.659263,    0.151448
4381.342462,    0.151343
4413.029481,    0.151250
4444.730317,    0.151158
4476.435010,    0.151067
4508.153375,    0.150941
4539.875556,    0.150805
4571.611517,    0.150704
4603.351325,    0.150613
4635.105058,    0.150522
4666.862677,    0.150431
4698.634096,    0.150340
4730.409367,    0.150249
4762.198519,    0.150123
4793.991546,    0.149987
4825.798393,    0.149886
4857.609100,    0.149795
4889.433417,    0.149704
4921.261535,    0.149613
4953.103164,    0.149487
4984.948565,    0.149351
5016.807571,    0.149250
5048.670377,    0.149159
5080.546938,    0.149068
5112.427339,    0.148977
5144.321233,    0.148886
5176.218894,    0.148795
5208.129947,    0.148669
5240.044738,    0.148533
5271.973024,    0.148432
5303.905078,    0.148341
5335.850798,    0.148250
5367.800333,    0.148159
5399.763299,    0.148068
5431.730015,    0.147978
5463.710095,    0.147887
5495.693906,    0.147796
5527.691180,    0.147669
5559.692213,    0.147533
5591.706688,    0.147432
5623.724915,    0.147341
5655.756730,    0.147251
5687.792337,    0.147160
5719.841282,    0.147069
5751.893950,    0.146978
5783.959887,    0.146887
5816.029528,    0.146796
5848.112547,    0.146670
5880.199300,    0.146534
5912.299427,    0.146433
5944.403288,    0.146342
5976.520698,    0.146251
6008.641891,    0.146160
6040.776418,    0.146069
6072.914668,    0.145978
6105.066061,    0.145888
6137.221125,    0.145797
6169.389262,    0.145706
6201.561048,    0.145615
6233.746030,    0.145491
6265.934695,    0.145358
6298.136449,    0.145260
6330.341856,    0.145173
6362.559937,    0.145086
6394.781556,    0.144999
6427.015516,    0.144911
6459.252922,    0.144824
6491.502343,    0.144737
6523.755118,    0.144650
6556.019602,    0.144562
6588.287355,    0.144475
6620.566688,    0.144388
6652.849254,    0.144301
6685.143822,    0.144213
6717.441741,    0.144126
6749.751917,    0.144039
6782.065515,    0.143952
6814.391618,    0.143864
6846.721211,    0.143777
6879.063396,    0.143690
6911.409096,    0.143602
6943.767084,    0.143515
6976.128503,    0.143428
7008.502462,    0.143341
7040.879921,    0.143253
7073.269617,    0.143166
7105.662727,    0.143079
7138.068328,    0.142992
7170.477415,    0.142904
7202.898695,    0.142817
7235.323379,    0.142730
7267.760666,    0.142643
7300.201472,    0.142555
7332.654962,    0.142468
7365.111992,    0.142381
7397.581401,    0.142294
7430.054265,    0.142206
7462.539761,    0.142119
7495.028783,    0.142032
7527.530136,    0.141945
7560.034932,    0.141857
7592.552470,    0.141770
7625.073564,    0.141683
7657.607477,    0.141596
7690.144967,    0.141508
7722.694966,    0.141421
7755.248455,    0.141334
7787.814704,    0.141247
7820.384514,    0.141159
7852.966778,    0.141072
7885.552518,    0.140985
7918.151120,    0.140898
7950.753313,    0.140810
7983.368442,    0.140723
8015.987181,    0.140636
8048.618542,    0.140549
8081.253427,    0.140461
8113.901183,    0.140374
8146.552533,    0.140287
8179.216448,    0.140200
8211.883869,    0.140112
8244.564266,    0.140025
8277.248285,    0.139938
8309.945354,    0.139853
8342.646065,    0.139769
8375.359494,    0.139686
8408.076473,    0.139602
8440.806404,    0.139519
8473.539951,    0.139435
8506.286127,    0.139351
8539.035829,    0.139268
8571.798555,    0.139184
8604.564917,    0.139100
8637.344519,    0.139017
8670.127817,    0.138933
8702.924411,    0.138849
8735.724717,    0.138766
8768.537832,    0.138682
8801.354523,    0.138599
8834.183872,    0.138515
8867.016754,    0.138431
8899.862698,    0.138348
8932.712288,    0.138264
8965.575168,    0.138180
8998.441758,    0.138097
9031.321850,    0.138013
9064.205711,    0.137929
9097.103122,    0.137846
9130.004315,    0.137762
9162.918556,    0.137679
9195.836440,    0.137595
9228.767204,    0.137511
9261.701564,    0.137428
9294.649193,    0.137344
9327.600527,    0.137260
9360.565194,    0.137177
9393.533584,    0.137093
9426.514981,    0.137009
9459.500009,    0.136926
9492.498442,    0.136842
9525.500617,    0.136759
9558.516413,    0.136675
9591.536012,    0.136591
9624.569286,    0.136508
9657.606376,    0.136424
9690.656645,    0.136340
9723.710593,    0.136257
9756.777566,    0.136173
9789.848174,    0.136090
9822.932214,    0.136006
9856.020003,    0.135922
9889.121452,    0.135839
9922.226715,    0.135755
9955.345851,    0.135671
9988.468861,    0.135588
10021.605791,    0.135504
10054.746606,    0.135420
10087.900834,    0.135337
10121.058805,    0.135253
10154.230020,    0.135170
10187.404933,    0.135086
10220.593485,    0.135002
10253.785845,    0.134919
10286.992058,    0.134835
10320.202138,    0.134751
10353.426123,    0.134668
10386.653989,    0.134585
10419.895402,    0.134504
10453.140596,    0.134424
10486.399556,    0.134344
10519.662359,    0.134264
10552.938569,    0.134184
10586.218521,    0.134104
10619.512256,    0.134024
10652.809840,    0.133944
10686.121408,    0.133864
10719.436881,    0.133784
10752.766386,    0.133704
10786.099808,    0.133624
10819.446900,    0.133544
10852.797809,    0.133464
10886.162756,    0.133384
10919.531621,    0.133304
10952.914571,    0.133224
10986.301452,    0.133144
11019.702053,    0.133064
11053.106484,    0.132984
11086.525006,    0.132904
11119.947461,    0.132824
11153.384196,    0.132743
11186.824919,    0.132663
11220.279952,    0.132583
11253.738981,    0.132503
11287.211795,    0.132423
11320.688457,    0.132343
11354.178718,    0.132263
11387.672775,    0.132183
11421.180825,    0.132103
11454.692780,    0.132023
11488.218947,    0.131943
11521.749082,    0.131863
11555.293641,    0.131783
11588.842227,    0.131703
11622.405433,    0.131623
11655.972721,    0.131543
11689.554659,    0.131463
11723.140686,    0.131383
11756.740826,    0.131303
11790.344905,    0.131223
11823.962900,    0.131143
11857.584779,    0.131063
11891.220953,    0.130983
11924.861117,    0.130903
11958.515777,    0.130823
11992.174484,    0.130743
12025.847879,    0.130663
12059.525373,    0.130583
12093.217584,    0.130503
12126.913902,    0.130423
12160.624400,    0.130343
12194.338856,    0.130263
12228.067303,    0.130183
12261.799654,    0.130103
12295.546391,    0.130023
12329.297142,    0.129943
12363.062498,    0.129863
12396.831930,    0.129783
12430.616176,    0.129703
12464.404558,    0.129623
12498.207950,    0.129543
12532.015532,    0.129464
12565.838150,    0.129387
12599.664964,    0.129311
12633.506251,    0.129234
12667.351579,    0.129158
12701.211152,    0.129082
12735.074702,    0.129005
12768.952858,    0.128929
12802.835090,    0.128852
12836.732118,    0.128776
12870.633276,    0.128700
12904.549413,    0.128623
12938.469732,    0.128547
12972.405202,    0.128470
13006.344901,    0.128394
13040.299763,    0.128318
13074.258857,    0.128241
13108.232695,    0.128165
13142.210650,    0.128088
13176.203536,    0.128012
13210.200590,    0.127936
13244.212174,    0.127859
13278.227815,    0.127783
13312.258343,    0.127706
13346.293028,    0.127630
13380.342787,    0.127554
13414.396754,    0.127477
13448.465974,    0.127401
13482.539451,    0.127324
13516.628347,    0.127248
13550.721547,    0.127172
13584.830170,    0.127095
13618.943098,    0.127019
13653.070876,    0.126942
13687.202800,    0.126866
13721.349347,    0.126790
13755.499976,    0.126713
