Ground Distance, Speed
   0.000000,    0.000282
   0.684793,    1.402218
   1.542845,    2.802389
   3.483476,    4.189599
   5.733377,    5.573106
   9.052853,    6.943567
  12.677882,    8.310301
  17.359403,    9.663915
  22.342740,   11.013781
  28.369415,   12.350461
  34.694148,   13.683374
  42.049005,   15.003047
  49.698145,   16.318936
  58.364143,   17.621538
  67.320635,   18.920344
  77.280679,   20.205825
  87.527415,   21.487499
  98.764361,   22.755818
 110.284189,   24.020323
 122.780863,   25.271454
 135.556600,   26.518764
 149.295802,   27.752688
 163.310244,   28.982788
 178.274764,   30.199498
 193.510699,   31.412383
 209.683322,   32.611937
 226.123537,   33.807682
 243.487702,   34.991503
 261.115820,   36.171918
 279.656356,   37.340911
 298.457549,   38.506640
 318.159724,   39.660920
 338.119289,   40.811929
 358.968375,   41.951468
 380.071578,   43.087730
 402.052824,   44.212509
 424.284907,   45.334006
 447.383547,   46.444013
 470.729741,   47.550736
 494.930999,   48.645967
 519.376529,   49.737915
 544.665765,   50.818807
 570.196029,   51.896541
 596.559321,   52.963812
 623.160589,   54.028095
 650.584426,   55.081913
 678.243251,   56.132741
 706.714175,   57.173099
 735.417098,   58.210466
 764.921650,   59.237362
 794.655208,   60.261268
 825.179927,   61.274708
 855.930663,   62.285159
 887.462099,   63.285154
 919.216563,   64.282164
 951.741280,   65.268733
 984.486041,   66.252320
1010.304372,   67.012633
1044.161034,   67.981415
1078.479175,   68.945574
1113.166362,   69.906035
1148.381809,   70.855657
1184.019708,   71.796610
1220.173041,   72.722737
1256.738570,   73.637008
1272.986613,   74.043268
1310.332673,   74.763463
1336.255841,   75.263375
1374.026453,   75.799840
1412.085916,   76.181598
1450.268881,   76.481098
1466.762693,   76.610472
1505.117696,   76.676462
1543.479400,   76.725205
1548.582268,   76.731689
1586.947865,   76.731130
1625.313355,   76.730842
1663.678695,   76.730515
1702.043910,   76.730352
1740.409069,   76.730306
1749.806992,   76.730295
1788.172083,   76.730162
1826.537164,   76.730139
1864.902234,   76.730214
1903.267383,   76.730383
1941.632601,   76.730637
1979.997943,   76.730853
2018.363394,   76.731035
2056.728941,   76.731224
2095.094573,   76.731419
2133.460331,   76.731656
2171.826200,   76.731933
2210.192177,   76.732127
2248.558252,   76.732248
2286.924451,   76.732473
2325.290761,   76.732790
2363.657185,   76.733144
2387.521942,   76.733385
2425.888760,   76.733667
2464.255494,   76.733394
2502.622226,   76.733218
2540.988939,   76.733589
2579.355772,   76.733912
2617.722757,   76.734173
2656.089951,   76.734460
2694.457180,   76.734752
2732.824587,   76.734888
2771.192023,   76.734999
2809.559565,   76.735069
2847.927124,   76.735133
2886.294846,   76.735459
2924.662595,   76.735829
2963.030589,   76.736071
3001.398617,   76.736296
3039.766815,   76.736378
3078.135035,   76.736440
3091.690702,   76.736448
3130.058975,   76.736508
3168.415695,   76.712552
3206.738826,   76.618770
3245.033313,   76.523095
3283.259896,   76.422933
3321.456617,   76.322783
3359.582543,   76.222661
3397.688095,   76.126940
3435.735044,   76.064657
3473.766255,   76.062370
3511.797495,   76.062587
3549.828866,   76.062880
3587.860337,   76.062992
3625.891854,   76.063084
3663.923430,   76.063210
3701.955044,   76.063259
3739.986668,   76.063293
3778.018294,   76.063275
3816.049921,   76.063232
3854.081513,   76.063156
3892.113088,   76.063065
3930.144638,   76.063096
3968.176175,   76.063090
4006.207693,   76.063005
4044.239205,   76.063025
4082.270719,   76.063044
4120.302224,   76.062992
4158.333701,   76.062920
4196.365150,   76.062829
4234.396578,   76.062838
4272.427992,   76.062846
4310.459384,   76.062762
4348.490771,   76.062755
4386.522160,   76.062799
4424.553541,   76.062750
4462.584900,   76.062685
4500.616227,   76.062597
4538.647538,   76.062590
4576.678837,   76.062621
4614.710113,   76.062541
4652.741388,   76.062514
4690.772674,   76.062608
4728.803963,   76.062581
4766.835245,   76.062531
4804.866502,   76.062536
4842.897752,   76.062517
4880.928997,   76.062492
4918.960191,   76.062384
4956.991381,   76.062291
4995.022549,   76.062372
5033.053710,   76.062335
5071.084870,   76.062297
5109.115996,   76.062257
5147.147128,   76.062291
5185.178264,   76.062311
5223.209399,   76.062290
5261.240533,   76.062251
5299.271684,   76.062368
5337.302860,   76.062358
5375.334033,   76.062335
5413.365183,   76.062313
5451.396339,   76.062336
5489.427497,   76.062343
5527.458636,   76.062290
5565.489769,   76.062217
5603.520853,   76.062113
5641.551988,   76.062303
5679.583135,   76.062528
5717.614416,   76.062637
5755.645719,   76.062620
5793.677019,   76.062590
5831.708250,   76.062459
5869.739469,   76.062312
5907.770644,   76.062367
5945.801843,   76.062447
5983.833072,   76.062485
6021.864301,   76.062506
6059.895531,   76.062455
6097.926762,   76.062453
6135.958024,   76.062562
6173.989297,   76.062552
6212.020561,   76.062512
6250.051806,   76.062485
6288.083057,   76.062522
6326.114291,   76.062475
6364.145490,   76.062341
6402.176668,   76.062299
6440.207838,   76.062388
6478.239036,   76.062415
6516.270247,   76.062444
6554.301490,   76.062539
6592.332761,   76.062548
6630.364015,   76.062511
6668.395211,   76.062386
6706.426404,   76.062274
6744.457566,   76.062364
6782.488750,   76.062392
6820.519938,   76.062393
6858.551097,   76.062323
6896.582237,   76.062214
6934.613356,   76.062233
6972.644471,   76.062251
7010.675579,   76.062211
7048.706674,   76.062138
7086.737736,   76.062139
7124.768784,   76.062092
7162.799806,   76.061994
7200.830815,   76.061943
7238.861858,   76.062090
7276.892930,   76.062226
7314.924056,   76.062341
7352.955256,   76.062510
7390.986574,   76.062766
7429.017950,   76.062921
7467.049419,   76.062911
7505.080888,   76.062948
7543.112366,   76.062957
7581.143825,   76.062919
7619.175295,   76.062974
7657.206779,   76.063006
7695.238264,   76.063003
7733.269751,   76.062960
7771.301214,   76.062853
7809.332608,   76.062796
7847.363973,   76.062690
7885.395331,   76.062731
7923.426716,   76.062794
7961.458109,   76.062813
7999.489506,   76.062778
8000.000000,   76.062777
