Speed (TAS), Rate of Climb
  60.791219,   -0.579118
  61.758330,   -0.011202
  62.725441,    0.292389
  63.692552,    0.530690
  64.659664,    0.663162
  65.626775,    0.802392
  66.593886,    0.898966
  67.560997,    0.991475
  68.528108,    1.080371
  69.495219,    1.147748
  70.462330,    1.218359
  71.429442,    1.285516
  72.396553,    1.342354
  73.363664,    1.401646
  74.330775,    1.463449
  75.297886,    1.499021
  76.264997,    1.533720
  77.232108,    1.569853
  78.199220,    1.606521
  79.166331,    1.613415
  80.133442,    1.620652
  81.100553,    1.628256
  82.067664,    1.636251
  83.034775,    1.631845
  84.001886,    1.617060
  84.968998,    1.601796
  85.936109,    1.586064
  86.903220,    1.569877
  87.870331,    1.553245
  88.837442,    1.503949
  89.804553,    1.452128
  90.771664,    1.398773
  91.738776,    1.343884
  92.705887,    1.287458
  93.672998,    1.229496
  94.640109,    1.164469
  95.607220,    1.081799
  96.574331,    0.996838
  97.541442,    0.909577
  98.508554,    0.820005
  99.475665,    0.728110
 100.442776,    0.633884
 101.409887,    0.537314
 102.376998,    0.438392
 103.344109,    0.316633
 104.311220,    0.182965
 105.278332,    0.046066
 106.245443,   -0.093078
 107.212554,   -0.230078
 108.179665,   -0.370245
 109.146776,   -0.513600
 110.113887,   -0.660158
 111.080998,   -0.809940
 112.048110,   -0.962964
 113.015221,   -1.119247
 113.982332,   -1.289248
 114.949443,   -1.481232
 115.916554,   -1.677278
 116.883665,   -1.877409
 117.850776,   -2.080395
 118.817888,   -2.279720
 119.784999,   -2.483056
 120.752110,   -2.690428
 121.719221,   -2.901860
 122.686332,   -3.117378
 123.653443,   -3.337005
 124.620554,   -3.560768
 125.587666,   -3.788689
 126.554777,   -4.020796
 127.521888,   -4.257111
 128.488999,   -4.497660
 129.456110,   -4.750431
 130.423221,   -5.025998
 131.390332,   -5.306496
 132.357444,   -5.591955
 133.324555,   -5.882406
 134.291666,   -6.177877
 135.258777,   -6.478399
 136.225888,   -6.784001
 137.192999,   -7.094714
 138.160110,   -7.410568
 139.127221,   -7.731591
 140.094333,   -8.057815
 141.061444,   -8.389218
 142.028555,   -8.725451
 142.995666,   -9.066966
 143.962777,   -9.413794
 144.929888,   -9.765965
 145.896999,  -10.123508
 146.864111,  -10.486453
 147.831222,  -10.854830
 148.798333,  -11.228669
 149.765444,  -11.608000
 150.732555,  -11.992853
 151.699666,  -12.383257
 152.666777,  -12.779232
 153.633889,  -13.180709
 154.601000,  -13.614318
 155.568111,  -14.059176
 156.535222,  -14.510337
