Time, Rate of Climb
   0.000000, -659.696968
   0.500000, -709.054030
   1.000000, -709.046581
   1.500000, -709.349387
   2.000000, -709.970375
   2.500000, -710.076920
   3.000000, -709.655877
   3.500000, -708.861505
   4.000000, -707.684265
   4.500000, -707.471499
   5.000000, -708.247852
   5.500000, -708.946662
   6.000000, -709.565947
   6.500000, -709.664381
   7.000000, -709.228656
   7.500000, -709.102838
   8.000000, -709.294845
   8.500000, -709.339450
   9.000000, -709.232885
   9.500000, -709.243001
  10.000000, -709.372777
  10.500000, -709.372041
  11.000000, -709.237458
  11.500000, -709.208821
  12.000000, -709.288837
  12.500000, -709.435219
  13.000000, -709.649662
  13.500000, -709.700683
  14.000000, -709.584105
  14.500000, -709.568504
  15.000000, -709.656461
  15.500000, -709.129308
  16.000000, -707.971330
  16.500000, -707.742617
  17.000000, -708.466914
  17.500000, -708.889622
  18.000000, -709.003035
  18.500000, -708.970824
  19.000000, -708.789269
  19.500000, -708.700523
  20.000000, -708.706959
  20.500000, -708.767456
  21.000000, -708.883398
  21.500000, -709.259304
  22.000000, -709.901818
  22.500000, -709.983250
  23.000000, -709.489262
  23.500000, -709.264783
  24.000000, -709.316699
  24.500000, -709.425551
  25.000000, -709.592795
  25.500000, -709.592977
  26.000000, -709.421829
  26.500000, -709.322107
  27.000000, -709.295637
  27.500000, -709.303028
  28.000000, -709.345147
  28.500000, -709.436060
  29.000000, -709.577014
  29.500000, -709.761559
  30.000000, -709.990809
  30.500000, -710.017101
  31.000000, -709.835249
  31.500000, -709.716459
  32.000000, -709.662344
  32.500000, -709.647349
  33.000000, -709.672473
  33.500000, -709.734087
  34.000000, -709.833124
  34.500000, -709.964573
  35.000000, -710.129263
  35.500000, -710.321042
  36.000000, -710.540602
  36.500000, -710.973565
  37.000000, -711.625384
  37.500000, -711.671474
  38.000000, -711.096358
  38.500000, -710.747660
  39.000000, -710.631164
  39.500000, -710.533201
  40.000000, -710.454243
  40.500000, -710.393777
  41.000000, -710.352275
  41.500000, -710.328460
  42.000000, -710.322784
  42.500000, -710.333278
  43.000000, -710.360353
  43.500000, -710.401443
  44.000000, -710.456907
  44.500000, -710.523700
  45.000000, -710.602112
  45.500000, -710.688757
  46.000000, -710.783846
  46.500000, -710.883802
  47.000000, -710.988749
  47.500000, -711.095069
  48.000000, -711.202796
  48.500000, -711.308423
  49.000000, -711.411897
  49.500000, -711.509963
  50.000000, -711.602484
  50.500000, -711.686588
  51.000000, -711.762060
  51.500000, -711.826524
  52.000000, -711.879697
  52.500000, -711.919785
  53.000000, -711.946452
  53.500000, -711.958548
  54.000000, -711.955700
  54.500000, -711.937434
  55.000000, -711.903355
  55.500000, -711.853671
  56.000000, -711.787983
  56.500000, -711.707159
  57.000000, -711.610811
  57.500000, -711.500414
  58.000000, -711.375608
  58.500000, -711.238403
  59.000000, -711.088481
  59.500000, -710.928289
  60.000000, -710.757564
  60.500000, -710.579079
  61.000000, -710.392636
  61.500000, -710.201212
  62.000000, -710.004679
  62.500000, -709.806090
  63.000000, -709.605392
  63.500000, -709.405583
  64.000000, -709.206686
  64.500000, -709.011523
  65.000000, -708.820188
  65.500000, -708.635210
  66.000000, -708.456752
  66.500000, -708.286954
  67.000000, -708.126035
  67.500000, -707.975663
  68.000000, -707.836108
  68.500000, -707.708507
  69.000000, -707.593164
  69.500000, -707.490649
  70.000000, -707.401291
  70.500000, -707.325082
  71.000000, -707.262358
  71.500000, -707.212545
  72.000000, -707.175974
  72.500000, -707.151544
  73.000000, -707.139566
  73.500000, -707.138466
  74.000000, -707.148525
  74.500000, -707.167774
  75.000000, -707.196450
  75.500000, -707.232281
  76.000000, -707.275453
  76.500000, -707.323491
  77.000000, -707.376522
  77.500000, -707.431980
  78.000000, -707.489926
  78.500000, -707.547812
  79.000000, -707.605635
  79.500000, -707.660969
  80.000000, -707.713749
  80.500000, -707.761770
  81.000000, -707.804910
  81.500000, -707.841272
  82.000000, -707.870683
  82.500000, -707.891627
  83.000000, -707.903889
  83.500000, -707.906389
  84.000000, -707.898879
  84.500000, -707.880752
  85.000000, -707.851738
  85.500000, -707.811718
  86.000000, -707.760412
  86.500000, -707.698182
  87.000000, -707.624749
  87.500000, -707.540934
  88.000000, -707.446471
  88.500000, -707.342590
  89.000000, -707.229052
  89.500000, -707.107437
  90.000000, -706.977540
  90.500000, -706.841218
  91.000000, -706.698307
  91.500000, -706.550856
  92.000000, -706.398749
  92.500000, -706.244138
  93.000000, -706.086958
  93.500000, -705.929368
  94.000000, -705.771358
  94.500000, -705.615005
  95.000000, -705.460351
  95.500000, -705.309303
  96.000000, -705.161953
  96.500000, -705.019965
  97.000000, -704.883476
  97.500000, -704.753837
  98.000000, -704.631224
  98.500000, -704.516630
  99.000000, -704.410258
  99.500000, -704.312708
 100.000000, -704.224204
 100.500000, -704.144934
 101.000000, -704.075133
 101.500000, -704.014580
 102.000000, -703.963512
 102.500000, -703.921313
 103.000000, -703.888212
 103.500000, -703.863239
 104.000000, -703.846600
 104.500000, -703.837020
 105.000000, -703.834677
 105.500000, -703.838049
 106.000000, -703.847280
 106.500000, -703.860671
 107.000000, -703.878326
 107.500000, -703.898446
 108.000000, -703.921092
 108.500000, -703.944440
 109.000000, -703.968508
 109.500000, -703.991528
 110.000000, -704.013473
 110.500000, -704.032702
 111.000000, -704.049147
 111.500000, -704.061363
 112.000000, -704.069243
 112.500000, -704.071594
 113.000000, -704.068276
 113.500000, -704.058395
 114.000000, -704.041783
 114.500000, -704.017874
 115.000000, -703.986482
 115.500000, -703.947388
 116.000000, -703.900394
 116.500000, -703.845628
 117.000000, -703.782892
 117.500000, -703.712647
 118.000000, -703.634700
 118.500000, -703.549821
 119.000000, -703.457833
 119.500000, -703.359770
 120.000000, -703.255478
 120.500000, -703.146211
 121.000000, -703.031842
 121.500000, -702.913782
 122.000000, -702.791938
 122.500000, -702.667818
 123.000000, -702.541365
 123.500000, -702.414116
 124.000000, -702.286050
 124.500000, -702.158668
 125.000000, -702.031989
 125.500000, -701.907413
 126.000000, -701.784994
 126.500000, -701.665975
 127.000000, -701.550444
 127.500000, -701.439436
 128.000000, -701.333068
 128.500000, -701.232129
 129.000000, -701.136759
 129.500000, -701.047473
 130.000000, -700.964425
 130.500000, -700.887841
 131.000000, -700.817886
 131.500000, -700.754491
 132.000000, -700.697823
 132.500000, -700.647529
 133.000000, -700.603772
 133.500000, -700.565935
 134.000000, -700.534170
 134.500000, -700.507629
 135.000000, -700.486447
 135.500000, -700.469588
