CL_e, CD_e
   0.100580,    0.090764
   0.087932,    0.079839
   0.076334,    0.068913
   0.066076,    0.058035
   0.056994,    0.047201
   0.048980,    0.036420
   0.042134,    0.025718
   0.036731,    0.015117
   0.032561,    0.004617
   0.029834,   -0.005808
   0.029611,   -0.016074
