CL_e, CD_e
   0.100580,    0.224258
   0.087932,    0.197347
   0.076334,    0.170453
   0.066076,    0.143632
   0.056994,    0.116880
   0.048980,    0.090209
   0.042134,    0.063648
   0.036731,    0.037219
   0.032561,    0.010926
   0.029920,   -0.015318
   0.029611,   -0.041315
