Speed(TAS), Altitude
  75.139496,    0.000000
  75.501447,  100.000000
  75.865956,  200.000000
  76.233045,  300.000000
  76.602740,  400.000000
  76.975064,  500.000000
  77.350042,  600.000000
  77.727700,  700.000000
  78.108063,  800.000000
  78.491156,  900.000000
  78.877005, 1000.000000
  79.265636, 1100.000000
  79.657076, 1200.000000
  80.051352, 1300.000000
  80.448490, 1400.000000
  80.848519, 1500.000000
  81.251465, 1600.000000
  81.657358, 1700.000000
  82.066226, 1800.000000
  82.478097, 1900.000000
  82.893000, 2000.000000
  83.310966, 2100.000000
  83.732023, 2200.000000
  84.156203, 2300.000000
  84.583535, 2400.000000
  85.014051, 2500.000000
  85.447782, 2600.000000
  85.884760, 2700.000000
  86.325017, 2800.000000
  86.768585, 2900.000000
  87.215497, 3000.000000
  87.665787, 3100.000000
  88.119489, 3200.000000
  88.576635, 3300.000000
  89.037262, 3400.000000
  89.501404, 3500.000000
  89.969097, 3600.000000
  90.440376, 3700.000000
  90.915277, 3800.000000
  91.393839, 3900.000000
  91.876097, 4000.000000
  92.362089, 4100.000000
  92.851855, 4200.000000
  93.345431, 4300.000000
  93.842859, 4400.000000
  94.344177, 4500.000000
  94.849425, 4600.000000
  95.358645, 4700.000000
  95.871877, 4800.000000
  96.389164, 4900.000000
  96.910547, 5000.000000
  97.436070, 5100.000000
  97.965776, 5200.000000
  98.499709, 5300.000000
  99.037913, 5400.000000
  99.580435, 5500.000000
 100.127318, 5600.000000
 100.678611, 5700.000000
 101.234359, 5800.000000
 101.794611, 5900.000000
 102.359414, 6000.000000
 102.928819, 6100.000000
 103.502873, 6200.000000
 104.081627, 6300.000000
 104.665133, 6400.000000
 105.253441, 6500.000000
 105.846604, 6600.000000
 106.444675, 6700.000000
 107.047707, 6800.000000
 107.655756, 6900.000000
 108.268876, 7000.000000
 108.887123, 7100.000000
 109.510553, 7200.000000
 110.139225, 7300.000000
 110.773196, 7400.000000
 111.412525, 7500.000000
 112.057273, 7600.000000
 112.707500, 7700.000000
 113.363267, 7800.000000
 114.024638, 7900.000000
 114.691674, 8000.000000
 115.364441, 8100.000000
 116.043004, 8200.000000
