Time, Load Factor
   0.000100,    0.000000
   0.000739,    0.000000
   0.003192,    0.000000
   0.010823,    0.000000
   0.024250,    0.000001
   0.044979,    0.000002
   0.074596,    0.000006
   0.104330,    0.000012
   0.134065,    0.000020
   0.163869,    0.000031
   0.193707,    0.000043
   0.223662,    0.000057
   0.253643,    0.000073
   0.283578,    0.000092
   0.313608,    0.000112
   0.343852,    0.000134
   0.374432,    0.000159
   0.404940,    0.000186
   0.435592,    0.000216
   0.466691,    0.000247
   0.497414,    0.000281
   0.529078,    0.000318
   0.560516,    0.000357
   0.592142,    0.000398
   0.624137,    0.000442
   0.655967,    0.000488
   0.688174,    0.000537
   0.720414,    0.000588
   0.753287,    0.000643
   0.786414,    0.000701
   0.819995,    0.000761
   0.853135,    0.000824
   0.886634,    0.000890
   0.920841,    0.000959
   0.954798,    0.001031
   0.989673,    0.001107
   1.024534,    0.001186
   1.059484,    0.001268
   1.094625,    0.001353
   1.130411,    0.001443
   1.165938,    0.001534
   1.201923,    0.001630
   1.238205,    0.001729
   1.275068,    0.001833
   1.311728,    0.001940
   1.348703,    0.002050
   1.386149,    0.002164
   1.424187,    0.002284
   1.461956,    0.002406
   1.500069,    0.002532
   1.538712,    0.002663
   1.577467,    0.002798
   1.616273,    0.002936
   1.655379,    0.003079
   1.694971,    0.003227
   1.734403,    0.003378
   1.774730,    0.003535
   1.815592,    0.003698
   1.856419,    0.003865
   1.897659,    0.004037
   1.939041,    0.004213
   1.980834,    0.004395
   2.022645,    0.004581
   2.064926,    0.004772
   2.106899,    0.004966
   2.149625,    0.005168
   2.193047,    0.005377
   2.236232,    0.005588
   2.279402,    0.005803
   2.322643,    0.006023
   2.366789,    0.006252
   2.411165,    0.006486
   2.456015,    0.006726
   2.501098,    0.006972
   2.546355,    0.007224
   2.591792,    0.007481
   2.637439,    0.007743
   2.684018,    0.008015
   2.730133,    0.008290
   2.776082,    0.008567
   2.823102,    0.008856
   2.870268,    0.009150
   2.917732,    0.009451
   2.965183,    0.009756
   3.013174,    0.010070
   3.061135,    0.010388
   3.109731,    0.010715
   3.158504,    0.011049
   3.207347,    0.011388
   3.256583,    0.011734
   3.305757,    0.012086
   3.355815,    0.012448
   3.405625,    0.012814
   3.455790,    0.013188
   3.506213,    0.013569
   3.557356,    0.013961
   3.608053,    0.014354
   3.659440,    0.014759
   3.711312,    0.015172
   3.762869,    0.015589
   3.814583,    0.016012
   3.867039,    0.016447
   3.919497,    0.016887
   3.972588,    0.017338
   4.025604,    0.017795
   4.078972,    0.018260
   4.132362,    0.018731
   4.185896,    0.019209
   4.239578,    0.019695
   4.293863,    0.020191
   4.348175,    0.020694
   4.402931,    0.021207
   4.457796,    0.021727
   4.468696,    0.021831
   4.496557,    0.022097
   4.508012,    0.022208
   4.509220,    0.022219
   4.510310,    0.022230
   4.510506,    0.022232
   4.510756,    0.022234
   4.510834,    0.022235
   4.510865,    0.022235
   4.510923,    0.022236
   4.510975,    0.022236
   4.511391,    0.022240
   4.514157,    0.022267
   4.524471,    0.022366
   4.555916,    0.022671
   4.605748,    0.023158
   4.656405,    0.023658
   4.707250,    0.024165
   4.758623,    0.024682
   4.809774,    0.025202
   4.861251,    0.025730
   4.913371,    0.026270
   4.965261,    0.026813
   5.017644,    0.027367
   5.069824,    0.027923
   5.122355,    0.028489
   5.175074,    0.029062
   5.228246,    0.029645
   5.281518,    0.030234
   5.335039,    0.030832
   5.388215,    0.031431
   5.441821,    0.032040
   5.495693,    0.032658
   5.549678,    0.033283
   5.603959,    0.033916
   5.658515,    0.034559
   5.713207,    0.035208
   5.768044,    0.035865
   5.823043,    0.036529
   5.878092,    0.037199
   5.933668,    0.037882
   5.989215,    0.038570
   6.045085,    0.039267
   6.101050,    0.039971
   6.156999,    0.040681
   6.213502,    0.041404
   6.269654,    0.042128
   6.325922,    0.042859
   6.383068,    0.043607
   6.439848,    0.044356
   6.496596,    0.045111
   6.553449,    0.045873
   6.611126,    0.046652
   6.668936,    0.047438
   6.726692,    0.048230
   6.784484,    0.049028
   6.842519,    0.049835
   6.900806,    0.050652
   6.959133,    0.051475
   7.017999,    0.052312
