Mach, Climb Angle
   0.219141,    1.367643
   0.220968,    1.363676
   0.222794,    1.360428
   0.224621,    1.356097
   0.226448,    1.350218
   0.228275,    1.342948
   0.230102,    1.334819
   0.231929,    1.325169
   0.233756,    1.314351
   0.235582,    1.302873
   0.237409,    1.289502
   0.239236,    1.275649
   0.241063,    1.260406
   0.242890,    1.244287
   0.244717,    1.227204
   0.246544,    1.208977
   0.248370,    1.190050
   0.250197,    1.169881
   0.252024,    1.149109
   0.253851,    1.128665
   0.255678,    1.108418
   0.257505,    1.087259
   0.259332,    1.065171
   0.261159,    1.042613
   0.262985,    1.018692
   0.264812,    0.994762
   0.266639,    0.969186
   0.268466,    0.943419
   0.270293,    0.916870
   0.272120,    0.889278
   0.273947,    0.861651
   0.275773,    0.832568
   0.277600,    0.803119
   0.279427,    0.773529
   0.281254,    0.742276
   0.283081,    0.710965
   0.284908,    0.679374
   0.286735,    0.646269
   0.288561,    0.613095
   0.290388,    0.579801
   0.292215,    0.544845
   0.294042,    0.509810
   0.295869,    0.474696
   0.297696,    0.438325
   0.299523,    0.401435
   0.301349,    0.364456
   0.303176,    0.329554
   0.305003,    0.294132
   0.306830,    0.258611
   0.308657,    0.222991
   0.310484,    0.186587
   0.312311,    0.149226
   0.314137,    0.111756
   0.315964,    0.074178
   0.317791,    0.035886
   0.319618,   -0.003415
   0.321445,   -0.042833
   0.323272,   -0.082367
   0.325099,   -0.122093
   0.326926,   -0.163328
   0.328752,   -0.204689
   0.330579,   -0.246174
   0.332406,   -0.287786
   0.334233,   -0.330013
   0.336060,   -0.373305
   0.337887,   -0.416731
   0.339714,   -0.460290
   0.341540,   -0.503983
   0.343367,   -0.548133
   0.345194,   -0.593482
   0.347021,   -0.638972
   0.348848,   -0.684604
   0.350675,   -0.730377
   0.352502,   -0.773823
   0.354328,   -0.817951
   0.356155,   -0.862685
   0.357982,   -0.907568
   0.359809,   -0.952599
   0.361636,   -0.997779
   0.363463,   -1.043107
   0.365290,   -1.089292
   0.367116,   -1.136225
   0.368943,   -1.183314
   0.370770,   -1.230559
   0.372597,   -1.277959
   0.374424,   -1.325514
   0.376251,   -1.373225
   0.378078,   -1.422092
   0.379905,   -1.471380
   0.381731,   -1.520830
   0.383558,   -1.570442
   0.385385,   -1.620216
   0.387212,   -1.670152
   0.389039,   -1.720250
   0.390866,   -1.770866
   0.392693,   -1.822507
   0.394519,   -1.874315
   0.396346,   -1.926292
   0.398173,   -1.978437
   0.400000,   -2.030750
