Speed, Forces
 262.316384, 15252.053678
 264.878373, 14771.258733
 267.440362, 14319.528819
 270.002350, 13894.102034
 272.564339, 13492.414559
 275.126328, 13113.934376
 277.688316, 12765.410887
 280.250305, 12434.238159
 282.812294, 12118.476255
 285.374282, 11827.311642
 287.936271, 11551.933137
 290.498260, 11286.939008
 293.060248, 11045.456967
 295.622237, 10813.166463
 298.184226, 10593.475625
 300.746214, 10389.768447
 303.308203, 10190.726358
 305.870192, 10011.777204
 308.432180, 9834.311419
 310.994169, 9674.534075
 313.556158, 9516.286963
 316.118146, 9373.688663
 318.680135, 9231.652766
 321.242124, 9105.195958
 323.804112, 8977.726586
 326.366101, 8865.311458
 328.928090, 8753.111489
 331.490078, 8650.584255
 334.052067, 8552.667501
 336.614056, 8457.848104
 339.176044, 8373.264393
 341.738033, 8288.039352
 344.300022, 8212.047601
 346.862010, 8139.345754
 349.423999, 8066.424903
 351.985988, 8005.364198
 354.547976, 7943.857430
 357.109965, 7883.791043
 359.671954, 7833.169122
 362.233942, 7782.185327
 364.795931, 7732.010067
 367.357920, 7691.181190
 369.919908, 7650.066572
 372.481897, 7608.666214
 375.043886, 7575.457170
 377.605874, 7543.579373
 380.167863, 7511.484554
 382.729852, 7482.377602
 385.291840, 7459.128327
 387.853829, 7435.723941
 390.415818, 7412.164443
 392.977806, 7393.425183
 395.539795, 7378.122868
 398.101784, 7362.721115
 400.663772, 7347.219925
 403.225761, 7335.704768
 405.787750, 7327.895024
 408.349738, 7320.035817
 410.911727, 7312.127146
 413.473716, 7304.995588
 416.035704, 7304.237333
 418.597693, 7303.474395
 421.159682, 7302.706772
 423.721670, 7301.934466
 426.283659, 7303.255960
 428.845648, 7309.159275
 431.407636, 7315.097963
 433.969625, 7321.072024
 436.531614, 7327.081457
 439.093603, 7333.495516
 441.655591, 7345.724248
 444.217580, 7358.024124
 446.779569, 7370.395144
 449.341557, 7382.837307
 451.903546, 7395.350614
 454.465535, 7409.476407
 457.027523, 7427.804523
 459.589512, 7446.235670
 462.151501, 7464.769849
 464.713489, 7483.407061
 467.275478, 7502.147304
 469.837467, 7520.990579
 472.399455, 7544.405144
 474.961444, 7568.700760
 477.523433, 7593.127784
 480.085421, 7617.686215
 482.647410, 7642.376053
 485.209399, 7667.197298
 487.771387, 7692.149951
 490.333376, 7720.542330
 492.895365, 7750.593147
 495.457353, 7780.800570
 498.019342, 7811.164599
 500.581331, 7841.685235
 503.143319, 7872.362476
 505.705308, 7903.196324
 508.267297, 7934.186778
 510.829285, 7968.031348
 513.391274, 8003.797431
 515.953263, 8039.742445
