Speed(TAS), Altitude
 112.013875,    0.000000
 112.553452,  328.083990
 113.096841,  656.167979
 113.644078,  984.251969
 114.195199, 1312.335958
 114.750240, 1640.419948
 115.309237, 1968.503937
 115.872229, 2296.587927
 116.439253, 2624.671916
 117.010347, 2952.755906
 117.585549, 3280.839895
 118.164900, 3608.923885
 118.748437, 3937.007874
 119.336202, 4265.091864
 119.928234, 4593.175853
 120.524575, 4921.259843
 121.125266, 5249.343832
 121.730349, 5577.427822
 122.339867, 5905.511811
 122.953862, 6233.595801
 123.572377, 6561.679790
 124.195457, 6889.763780
 124.823147, 7217.847769
 125.455491, 7545.931759
 126.092535, 7874.015748
 126.734325, 8202.099738
 127.380907, 8530.183727
 128.032330, 8858.267717
 128.688641, 9186.351706
 129.349888, 9514.435696
 130.016121, 9842.519685
 130.687389, 10170.603675
 131.363742, 10498.687664
 132.045232, 10826.771654
 132.731909, 11154.855643
 133.423827, 11482.939633
 134.121037, 11811.023622
 134.823594, 12139.107612
 135.531552, 12467.191601
 136.244965, 12795.275591
 136.963889, 13123.359580
 137.688380, 13451.443570
 138.418496, 13779.527559
 139.154293, 14107.611549
 139.895831, 14435.695538
 140.643169, 14763.779528
 141.396365, 15091.863517
 142.155483, 15419.947507
 142.920581, 15748.031496
 143.691724, 16076.115486
 144.468974, 16404.199475
 145.252395, 16732.283465
 146.042052, 17060.367454
 146.838010, 17388.451444
 147.640336, 17716.535433
 148.449097, 18044.619423
 149.264361, 18372.703412
 150.086198, 18700.787402
 150.914678, 19028.871391
 151.749871, 19356.955381
 153.054853, 19685.039370
 154.363390, 20013.123360
 155.675532, 20341.207349
 156.991329, 20669.291339
 158.767182, 20997.375328
 160.088760, 21325.459318
 161.867113, 21653.543307
 164.548465, 21981.627297
 166.773901, 22309.711286
 168.996398, 22637.795276
 172.108195, 22965.879265
 175.654502, 23293.963255
 178.744760, 23622.047244
 182.706810, 23950.131234
 187.090908, 24278.215223
 191.016925, 24606.299213
 195.796790, 24934.383202
 199.684519, 25262.467192
 205.282655, 25590.551181
 210.418499, 25918.635171
 216.382356, 26246.719160
 224.869197, 26574.803150
 251.559461, 26902.887139
 263.683750, 26574.803150
 267.357292, 26246.719160
 271.503831, 25918.635171
 275.696445, 25590.551181
 279.500963, 25262.467192
 281.169343, 24934.383202
 283.298665, 24606.299213
 285.015787, 24278.215223
 286.756083, 23950.131234
 288.961994, 23622.047244
 290.749790, 23293.963255
 292.114048, 22965.879265
 293.945086, 22637.795276
 294.899210, 22309.711286
 295.868524, 21981.627297
 296.399922, 21653.543307
 297.397527, 21325.459318
 297.953591, 20997.375328
 298.520984, 20669.291339
 299.099605, 20341.207349
 299.689356, 20013.123360
 300.290138, 19685.039370
 300.901854, 19356.955381
 301.058126, 19028.871391
 301.689799, 18700.787402
 301.862600, 18372.703412
 302.042742, 18044.619423
 302.702910, 17716.535433
 302.899133, 17388.451444
 303.102488, 17060.367454
 303.312912, 16732.283465
 303.530340, 16404.199475
 303.274039, 16076.115486
 303.503723, 15748.031496
 303.256443, 15419.947507
 303.498162, 15091.863517
 303.259714, 14763.779528
 303.024845, 14435.695538
 302.793516, 14107.611549
 302.565690, 13779.527559
 302.341329, 13451.443570
 302.120396, 13123.359580
 301.902853, 12795.275591
 301.191188, 12467.191601
 300.978830, 12139.107612
 300.769762, 11811.023622
 300.563948, 11482.939633
 300.361355, 11154.855643
 300.161948, 10826.771654
 299.965693, 10498.687664
 299.772557, 10170.603675
 299.073299, 9842.519685
 297.863569, 9514.435696
 296.651134, 9186.351706
 295.949505, 8858.267717
 294.733091, 8530.183727
 294.030322, 8202.099738
 293.327676, 7874.015748
 292.105979, 7545.931759
 291.402139, 7217.847769
 290.698387, 6889.763780
 289.994711, 6561.679790
 289.291097, 6233.595801
 288.587533, 5905.511811
 287.884005, 5577.427822
 287.180502, 5249.343832
 286.477011, 4921.259843
 285.241965, 4593.175853
 284.537112, 4265.091864
 283.297988, 3937.007874
 282.591746, 3608.923885
 281.885467, 3280.839895
 280.640882, 2952.755906
 279.933170, 2624.671916
 278.684488, 2296.587927
 277.975318, 1968.503937
 277.266066, 1640.419948
 276.556720, 1312.335958
 275.301132,  984.251969
 274.590270,  656.167979
 273.879289,  328.083990
 272.618162,    0.000000
