Mach, Rate of Climb
   0.210795,    2.271496
   0.215131,    2.302288
   0.219466,    2.388727
   0.223802,    2.464716
   0.228137,    2.531032
   0.232472,    2.582441
   0.236808,    2.628032
   0.241143,    2.664777
   0.245479,    2.692085
   0.249814,    2.712328
   0.254149,    2.722428
   0.258485,    2.726210
   0.262820,    2.722793
   0.267156,    2.706896
   0.271491,    2.692220
   0.275826,    2.661041
   0.280162,    2.624250
   0.284497,    2.589358
   0.288833,    2.535476
   0.293168,    2.477085
   0.297503,    2.419929
   0.301839,    2.350731
   0.306174,    2.270071
   0.310510,    2.189314
   0.314845,    2.107070
   0.319180,    2.010133
   0.323516,    1.904396
   0.327851,    1.797263
   0.332187,    1.685867
   0.336522,    1.571481
   0.340857,    1.440288
   0.345193,    1.302033
   0.349528,    1.159216
   0.353864,    1.015122
   0.358199,    0.866091
   0.362534,    0.711031
   0.366870,    0.537001
   0.371205,    0.357614
   0.375541,    0.172561
   0.379876,   -0.016224
   0.384211,   -0.210031
   0.388547,   -0.409576
   0.392882,   -0.613866
   0.397218,   -0.835007
   0.401553,   -1.068597
   0.405888,   -1.308216
   0.410224,   -1.553642
   0.414559,   -1.805625
   0.418895,   -2.064013
   0.423230,   -2.328291
   0.427565,   -2.599260
   0.431901,   -2.876942
   0.436236,   -3.160611
   0.440572,   -3.465642
   0.444907,   -3.781466
   0.449242,   -4.104173
   0.453578,   -4.434298
   0.457913,   -4.771996
   0.462249,   -5.116961
   0.466584,   -5.469432
   0.470919,   -5.829635
   0.475255,   -6.197442
   0.479590,   -6.572906
   0.483926,   -6.956265
   0.488261,   -7.347512
   0.492596,   -7.746637
   0.496932,   -8.153822
   0.501267,   -8.582913
   0.505603,   -9.024698
   0.509938,   -9.475187
   0.514273,   -9.934441
   0.518609,  -10.402707
   0.522944,  -10.879869
   0.527280,  -11.365981
   0.531615,  -11.861420
   0.535950,  -12.366019
   0.540286,  -12.879757
   0.544621,  -13.403073
   0.548957,  -13.935894
   0.553292,  -14.478045
   0.557627,  -15.029958
   0.561963,  -15.591805
   0.566298,  -16.163178
   0.570634,  -16.744418
   0.574969,  -17.336116
   0.579304,  -17.937538
   0.583640,  -18.548854
   0.587975,  -19.171244
   0.592311,  -19.803559
   0.596646,  -20.452621
   0.600981,  -21.124451
   0.605317,  -21.806955
   0.609652,  -22.500046
   0.613988,  -23.205148
   0.618323,  -23.921495
   0.622658,  -24.648647
   0.626994,  -25.387849
   0.631329,  -26.138969
   0.635665,  -26.901114
   0.640000,  -27.675258
