Mach, Rate of Climb
   0.336516,   -0.789979
   0.339581,   -0.828516
   0.342647,   -0.801397
   0.345712,   -0.766829
   0.348778,   -0.730808
   0.351843,   -0.693292
   0.354909,   -0.661887
   0.357974,   -0.638110
   0.361040,   -0.613257
   0.364105,   -0.589165
   0.367171,   -0.573811
   0.370236,   -0.557380
   0.373302,   -0.540118
   0.376367,   -0.527927
   0.379433,   -0.521058
   0.382498,   -0.513426
   0.385564,   -0.505216
   0.388629,   -0.501876
   0.391695,   -0.504556
   0.394760,   -0.507049
   0.397826,   -0.509287
   0.400891,   -0.511200
   0.403957,   -0.524385
   0.407022,   -0.537917
   0.410088,   -0.551777
   0.413153,   -0.565576
   0.416219,   -0.579308
   0.419284,   -0.604242
   0.422350,   -0.630308
   0.425415,   -0.656684
   0.428481,   -0.683252
   0.431546,   -0.710011
   0.434612,   -0.740323
   0.437677,   -0.779826
   0.440743,   -0.819775
   0.443808,   -0.860169
   0.446874,   -0.901007
   0.449939,   -0.942582
   0.453005,   -0.984653
   0.456070,   -1.036485
   0.459136,   -1.091493
   0.462201,   -1.147298
   0.465267,   -1.203956
   0.468332,   -1.261308
   0.471398,   -1.319357
   0.474463,   -1.378103
   0.477529,   -1.440972
   0.480594,   -1.513143
   0.483660,   -1.586248
   0.486725,   -1.660288
   0.489791,   -1.735315
   0.492856,   -1.811331
   0.495922,   -1.888290
   0.498987,   -1.966196
   0.502053,   -2.045050
   0.505118,   -2.130106
   0.508184,   -2.222738
   0.511249,   -2.316545
   0.514315,   -2.411529
   0.517380,   -2.507639
   0.520446,   -2.604894
   0.523511,   -2.703337
   0.526577,   -2.802972
   0.529642,   -2.903773
   0.532708,   -3.005601
   0.535773,   -3.108628
   0.538839,   -3.222936
   0.541904,   -3.340297
   0.544970,   -3.458861
   0.548035,   -3.578748
   0.551101,   -3.700057
   0.554166,   -3.822794
   0.557232,   -3.946863
   0.560297,   -4.072044
   0.563363,   -4.198662
   0.566428,   -4.326722
   0.569494,   -4.456229
   0.572559,   -4.586760
   0.575625,   -4.718627
   0.578690,   -4.861746
   0.581756,   -5.008405
   0.584821,   -5.156497
   0.587887,   -5.305802
   0.590952,   -5.456767
   0.594018,   -5.609397
   0.597083,   -5.763699
   0.600149,   -5.918975
   0.603214,   -6.075832
   0.606280,   -6.234369
   0.609345,   -6.394592
   0.612411,   -6.556108
   0.615476,   -6.718784
   0.618542,   -6.883153
   0.621607,   -7.049223
   0.624673,   -7.216999
   0.627738,   -7.388736
   0.630804,   -7.570596
   0.633869,   -7.754343
   0.636935,   -7.939986
   0.640000,   -8.126902
