V/VsTO, Thrust - Yawing Moment
   0.287621, 70080.902689
   0.291004, 71739.207574
   0.294387, 73416.903708
   0.297770, 75113.991091
   0.301153, 76830.469723
   0.304536, 78566.339605
   0.307919, 80321.600735
   0.311302, 82096.253115
   0.314685, 83890.296744
   0.318068, 85703.731622
   0.321451, 87536.557750
   0.324834, 89388.775126
   0.328217, 91260.383752
   0.331600, 93151.383627
   0.334983, 95061.774751
   0.338367, 96991.557124
   0.341750, 98940.730746
   0.345133, 100909.295618
   0.348516, 102897.251739
   0.351899, 104904.599109
   0.355282, 106931.337728
   0.358665, 108977.467596
   0.362048, 111042.988713
   0.365431, 113127.901080
   0.368814, 115232.204696
   0.372197, 117355.899561
   0.375580, 119498.985675
   0.378963, 121661.463038
   0.382346, 123843.331651
   0.385729, 126044.591512
   0.389112, 128265.242623
   0.392495, 130505.284983
   0.395878, 132764.718592
   0.399261, 135043.543451
   0.402644, 137341.759558
   0.406027, 139659.366915
   0.409411, 141996.365521
   0.412794, 144352.755376
   0.416177, 146728.536480
   0.419560, 149123.708833
   0.422943, 151538.272436
   0.426326, 153972.227288
   0.429709, 156425.573389
   0.433092, 158898.310739
   0.436475, 161390.439338
   0.439858, 163901.959186
   0.443241, 166432.870284
   0.446624, 168983.172631
   0.450007, 171552.866227
   0.453390, 174141.951072
   0.456773, 176750.427166
   0.460156, 179378.294510
   0.463539, 182025.553102
   0.466922, 184692.202944
   0.470305, 187378.244035
   0.473688, 190083.676375
   0.477072, 192808.499965
   0.480455, 195552.714803
   0.483838, 198316.320891
   0.487221, 201099.318228
   0.490604, 203901.706814
   0.493987, 206723.486649
   0.497370, 209564.657733
   0.500753, 212425.220067
   0.504136, 215305.173650
   0.507519, 218204.518481
   0.510902, 221123.254563
   0.514285, 224061.381893
   0.517668, 227018.900472
   0.521051, 229995.810301
   0.524434, 232992.111379
   0.527817, 236007.803706
   0.531200, 239042.887282
   0.534583, 242097.362107
   0.537966, 245171.228181
   0.541349, 248264.485505
   0.544733, 251377.134078
   0.548116, 254509.173900
   0.551499, 257660.604971
   0.554882, 260831.427291
   0.558265, 264021.640861
   0.561648, 267231.245680
   0.565031, 270460.241748
   0.568414, 273708.629065
   0.571797, 276976.407631
   0.575180, 280263.577446
   0.578563, 283570.138511
   0.581946, 286896.090825
   0.585329, 290241.434387
   0.588712, 293606.169200
   0.592095, 296990.295261
   0.595478, 300393.812571
   0.598861, 303816.721131
   0.602244, 307259.020940
   0.605627, 310720.711998
   0.609010, 314201.794305
   0.612393, 317702.267861
   0.615777, 321222.132666
   0.619160, 324761.388721
   0.622543, 328320.036025
   0.625926, 331898.074578
   0.629309, 335495.504380
   0.632692, 339112.325431
   0.636075, 342748.537732
   0.639458, 346404.141282
   0.642841, 350079.136081
   0.646224, 353773.522129
   0.649607, 357487.299426
   0.652990, 361220.467972
   0.656373, 364973.027768
   0.659756, 368744.978813
   0.663139, 372536.321106
   0.666522, 376347.054650
   0.669905, 380177.179442
   0.673288, 384026.695483
   0.676671, 387895.602774
   0.680054, 391783.901314
   0.683438, 395691.591103
   0.686821, 399618.672141
   0.690204, 403565.144428
   0.693587, 407531.007965
   0.696970, 411516.262750
   0.700353, 415520.908785
   0.703736, 419544.946069
   0.707119, 423588.374602
   0.710502, 427651.194385
   0.713885, 431733.405416
   0.717268, 435835.007697
   0.720651, 439956.001227
   0.724034, 444096.386006
   0.727417, 448256.162034
   0.730800, 452435.329311
   0.734183, 456633.887838
   0.737566, 460851.837614
   0.740949, 465089.178639
   0.744332, 469345.910913
   0.747715, 473622.034436
   0.751099, 477917.549208
   0.754482, 482232.455230
   0.757865, 486566.752501
   0.761248, 490920.441021
   0.764631, 495293.520790
   0.768014, 499685.991808
   0.771397, 504097.854076
   0.774780, 508529.107592
   0.778163, 512979.752358
   0.781546, 517449.788373
   0.784929, 521939.215637
   0.788312, 526448.034151
   0.791695, 530976.243913
   0.795078, 535523.844925
   0.798461, 540090.837186
   0.801844, 544677.220696
   0.805227, 549282.995455
   0.808610, 553908.161464
   0.811993, 558552.718721
   0.815376, 563216.667228
   0.818759, 567900.006984
   0.822143, 572602.737989
   0.825526, 577324.860243
   0.828909, 582066.373747
   0.832292, 586827.278499
   0.835675, 591607.574501
   0.839058, 596407.261752
   0.842441, 601226.340252
   0.845824, 606064.810001
   0.849207, 610922.671000
   0.852590, 615799.923248
   0.855973, 620696.566744
   0.859356, 625612.601490
   0.862739, 630548.027486
   0.866122, 635502.844730
   0.869505, 640477.053223
   0.872888, 645470.652966
   0.876271, 650483.643958
   0.879654, 655516.026199
   0.883037, 660567.799689
   0.886420, 665638.964429
   0.889804, 670729.520417
   0.893187, 675839.467655
   0.896570, 680968.806142
   0.899953, 686117.535878
   0.903336, 691285.656863
   0.906719, 696473.169098
   0.910102, 701680.072581
   0.913485, 706906.367314
   0.916868, 712152.053296
   0.920251, 717417.130527
   0.923634, 722701.599008
   0.927017, 728005.458737
   0.930400, 733328.709716
   0.933783, 738671.351944
   0.937166, 744033.385421
   0.940549, 749414.810147
   0.943932, 754815.626122
   0.947315, 760235.833347
   0.950698, 765675.431820
   0.954081, 771134.421543
   0.957464, 776612.802515
   0.960848, 782110.574737
   0.964231, 787627.738207
   0.967614, 793164.292927
   0.970997, 798720.238895
   0.974380, 804295.576113
   0.977763, 809890.304580
   0.981146, 815504.424297
   0.984529, 821137.935262
   0.987912, 826790.837477
   0.991295, 832463.130940
   0.994678, 838154.815653
   0.998061, 843865.891616
   1.001444, 849596.358827
   1.004827, 855346.217287
   1.008210, 861115.466997
   1.011593, 866904.107956
   1.014976, 872712.140164
   1.018359, 878539.563621
   1.021742, 884386.378327
   1.025125, 890252.584283
   1.028509, 896138.181488
   1.031892, 902043.169942
   1.035275, 907967.549645
   1.038658, 913911.320597
   1.042041, 919874.482798
   1.045424, 925857.036249
   1.048807, 931858.980949
   1.052190, 937880.316898
   1.055573, 943921.044096
   1.058956, 949981.162543
   1.062339, 956060.672239
   1.065722, 962159.573185
   1.069105, 968277.865380
   1.072488, 974415.548824
   1.075871, 980572.623517
   1.079254, 986749.089459
   1.082637, 992944.946651
   1.086020, 999160.195091
   1.089403, 1005394.834781
   1.092786, 1011648.865720
   1.096170, 1017922.287908
   1.099553, 1024215.101346
   1.102936, 1030527.306032
   1.106319, 1036858.901968
   1.109702, 1043209.889153
   1.113085, 1049580.267587
   1.116468, 1055970.037270
   1.119851, 1062379.198203
   1.123234, 1068807.750384
   1.126617, 1075255.693815
   1.130000, 1081723.028495
