V/VsTO, Thrust - Yawing Moment
   0.287621, 542206.070926
   0.291004, 541897.711155
   0.294387, 541589.565470
   0.297770, 541281.588667
   0.301153, 540973.611865
   0.304536, 540665.635062
   0.307919, 540357.658260
   0.311302, 540049.681457
   0.314685, 539741.704655
   0.318068, 539433.727852
   0.321451, 539125.751050
   0.324834, 538817.774247
   0.328217, 538509.797445
   0.331600, 538201.820642
   0.334983, 537893.843840
   0.338367, 537585.867037
   0.341750, 537277.890235
   0.345133, 536969.913432
   0.348516, 536661.936630
   0.351899, 536353.939456
   0.355282, 536045.886405
   0.358665, 535737.833355
   0.362048, 535429.780304
   0.365431, 535121.727253
   0.368814, 534813.674203
   0.372197, 534505.621152
   0.375580, 534197.568101
   0.378963, 533889.515051
   0.382346, 533581.462000
   0.385729, 533273.408949
   0.389112, 532965.355899
   0.392495, 532657.302848
   0.395878, 532349.249797
   0.399261, 532041.196747
   0.402644, 531733.143696
   0.406027, 531425.090645
   0.409411, 531117.037595
   0.412794, 530809.125688
   0.416177, 530501.217350
   0.419560, 530193.309011
   0.422943, 529885.400673
   0.426326, 529577.492335
   0.429709, 529269.583996
   0.433092, 528961.675658
   0.436475, 528653.767320
   0.439858, 528345.858981
   0.443241, 528037.950643
   0.446624, 527730.042305
   0.450007, 527422.133966
   0.453390, 527114.225628
   0.456773, 526806.317290
   0.460156, 526498.408951
   0.463539, 526190.500613
   0.466922, 525882.592275
   0.470305, 525575.001598
   0.473688, 525267.558016
   0.477072, 524960.114433
   0.480455, 524652.670851
   0.483838, 524345.227269
   0.487221, 524037.783686
   0.490604, 523730.340104
   0.493987, 523422.896522
   0.497370, 523115.452940
   0.500753, 522808.009357
   0.504136, 522500.565775
   0.507519, 522193.122193
   0.510902, 521885.678611
   0.514285, 521578.235028
   0.517668, 521270.791446
   0.521051, 520963.347864
   0.524434, 520655.904282
   0.527817, 520349.052980
   0.531200, 520043.121619
   0.534583, 519737.190257
   0.537966, 519431.258895
   0.541349, 519125.327534
   0.544733, 518819.396172
   0.548116, 518513.464810
   0.551499, 518207.533449
   0.554882, 517901.602087
   0.558265, 517595.670726
   0.561648, 517289.739364
   0.565031, 516983.808002
   0.568414, 516677.876641
   0.571797, 516371.945279
   0.575180, 516066.013917
   0.578563, 515760.082556
   0.581946, 515454.151194
   0.585329, 515148.524194
   0.588712, 514845.641791
   0.592095, 514542.759388
   0.595478, 514239.876986
   0.598861, 513936.994583
   0.602244, 513634.112180
   0.605627, 513331.229778
   0.609010, 513028.347375
   0.612393, 512725.464972
   0.615777, 512422.582570
   0.619160, 512119.700167
   0.622543, 511816.817764
   0.625926, 511513.935362
   0.629309, 511211.052959
   0.632692, 510908.170557
   0.636075, 510605.288154
   0.639458, 510302.405751
   0.642841, 509999.523349
   0.646224, 509699.996932
   0.649607, 509401.268114
   0.652990, 509102.539296
   0.656373, 508803.810478
   0.659756, 508505.081659
   0.663139, 508206.352841
   0.666522, 507907.624023
   0.669905, 507608.895205
   0.673288, 507310.166387
   0.676671, 507011.437568
   0.680054, 506712.708750
   0.683438, 506413.979932
   0.686821, 506115.251114
   0.690204, 505816.522295
   0.693587, 505517.793477
   0.696970, 505219.064659
   0.700353, 504920.335841
   0.703736, 504624.331720
   0.707119, 504330.881939
   0.710502, 504037.432159
   0.713885, 503743.982378
   0.717268, 503450.532598
   0.720651, 503157.082817
   0.724034, 502863.633036
   0.727417, 502570.183256
   0.730800, 502276.733475
   0.734183, 501983.283695
   0.737566, 501689.833914
   0.740949, 501396.384134
   0.744332, 501102.934353
   0.747715, 500809.484573
   0.751099, 500516.034792
   0.754482, 500222.585012
   0.757865, 499929.135231
   0.761248, 499636.742670
   0.764631, 499348.006107
   0.768014, 499059.269545
   0.771397, 498770.532982
   0.774780, 498481.796419
   0.778163, 498193.059856
   0.781546, 497904.323293
   0.784929, 497615.586730
   0.788312, 497326.850167
   0.791695, 497038.113605
   0.795078, 496749.377042
   0.798461, 496460.640479
   0.801844, 496171.903916
   0.805227, 495883.167353
   0.808610, 495594.430790
   0.811993, 495305.694227
   0.815376, 495016.957665
   0.818759, 494728.221102
   0.822143, 494441.261143
   0.825526, 494154.429845
   0.828909, 493867.598547
   0.832292, 493580.767249
   0.835675, 493293.935951
   0.839058, 493007.104653
   0.842441, 492720.273355
   0.845824, 492433.442057
   0.849207, 492146.610759
   0.852590, 491859.779460
   0.855973, 491572.948162
   0.859356, 491286.116864
   0.862739, 490999.285566
   0.866122, 490712.454268
   0.869505, 490425.622970
   0.872888, 490138.791672
   0.876271, 489851.960374
   0.879654, 489564.785397
   0.883037, 489277.417630
   0.886420, 488990.049864
   0.889804, 488702.682098
   0.893187, 488415.314332
   0.896570, 488127.946566
   0.899953, 487840.578800
   0.903336, 487553.211034
   0.906719, 487265.843268
   0.910102, 486978.475502
   0.913485, 486691.107735
   0.916868, 486403.739969
   0.920251, 486116.372203
   0.923634, 485829.004437
   0.927017, 485541.636671
   0.930400, 485254.268905
   0.933783, 484966.901139
   0.937166, 484678.988150
   0.940549, 484390.057220
   0.943932, 484101.126291
   0.947315, 483812.195361
   0.950698, 483523.264431
   0.954081, 483234.333502
   0.957464, 482945.402572
   0.960848, 482656.471642
   0.964231, 482367.540713
   0.967614, 482078.609783
   0.970997, 481789.678854
   0.974380, 481500.747924
   0.977763, 481211.816994
   0.981146, 480922.886065
   0.984529, 480633.955135
   0.987912, 480345.024205
   0.991295, 480056.093276
   0.994678, 479767.107284
   0.998061, 479477.209615
   1.001444, 479187.311946
   1.004827, 478897.414277
   1.008210, 478607.516607
   1.011593, 478317.618938
   1.014976, 478027.721269
   1.018359, 477737.823599
   1.021742, 477447.925930
   1.025125, 477158.028261
   1.028509, 476868.130592
   1.031892, 476578.232922
   1.035275, 476288.335253
   1.038658, 475998.437584
   1.042041, 475708.539914
   1.045424, 475418.642245
   1.048807, 475128.744576
   1.052190, 474838.846907
   1.055573, 474551.577808
   1.058956, 474265.115650
   1.062339, 473978.653492
   1.065722, 473692.191334
   1.069105, 473405.729176
   1.072488, 473119.267018
   1.075871, 472832.804860
   1.079254, 472546.342702
   1.082637, 472259.880544
   1.086020, 471973.418386
   1.089403, 471686.956228
   1.092786, 471400.494070
   1.096170, 471114.031912
   1.099553, 470827.569754
   1.102936, 470541.107597
   1.106319, 470254.645439
   1.109702, 469968.183281
   1.113085, 469686.489384
   1.116468, 469410.102165
   1.119851, 469133.714947
   1.123234, 468857.327729
   1.126617, 468580.940510
   1.130000, 468304.553292
