Mach, Efficiency
   0.205353,   13.806337
   0.207925,   13.946727
   0.210497,   14.086661
   0.213069,   14.219340
   0.215642,   14.344727
   0.218214,   14.461972
   0.220786,   14.571357
   0.223358,   14.673195
   0.225930,   14.767696
   0.228503,   14.855139
   0.231075,   14.935872
   0.233647,   15.007482
   0.236219,   15.071386
   0.238791,   15.129332
   0.241364,   15.180627
   0.243936,   15.222175
   0.246508,   15.258961
   0.249080,   15.288607
   0.251652,   15.310135
   0.254225,   15.328480
   0.256797,   15.335841
   0.259369,   15.340693
   0.261941,   15.336866
   0.264513,   15.329351
   0.267086,   15.314339
   0.269658,   15.295769
   0.272230,   15.269699
   0.274802,   15.241537
   0.277374,   15.204649
   0.279946,   15.167598
   0.282519,   15.121109
   0.285091,   15.073606
   0.287663,   15.021170
   0.290235,   14.963670
   0.292807,   14.906101
   0.295380,   14.840061
   0.297952,   14.773100
   0.300524,   14.705112
   0.303096,   14.629343
   0.305668,   14.553716
   0.308241,   14.477202
   0.310813,   14.393508
   0.313385,   14.310093
   0.315957,   14.226964
   0.318529,   14.137179
   0.321102,   14.046903
   0.323674,   13.957060
   0.326246,   13.864961
   0.328818,   13.768764
   0.331390,   13.673153
   0.333963,   13.578131
   0.336535,   13.480127
   0.339107,   13.379670
   0.341679,   13.279952
   0.344251,   13.180971
   0.346824,   13.080752
   0.349396,   12.977210
   0.351968,   12.874547
   0.354540,   12.772761
   0.357112,   12.671847
   0.359684,   12.568088
   0.362257,   12.463545
   0.364829,   12.360001
   0.367401,   12.257449
   0.369973,   12.155881
   0.372545,   12.052783
   0.375118,   11.948407
   0.377690,   11.845124
   0.380262,   11.742923
   0.382834,   11.641795
   0.385406,   11.541730
   0.387979,   11.439624
   0.390551,   11.337547
   0.393123,   11.236619
   0.395695,   11.136827
   0.398267,   11.038158
   0.400840,   10.940600
   0.403412,   10.843426
   0.405984,   10.744497
   0.408556,   10.646746
   0.411128,   10.550156
   0.413701,   10.454713
   0.416273,   10.360402
   0.418845,   10.267209
   0.421417,   10.175118
   0.423989,   10.081952
   0.426561,    9.989112
   0.429134,    9.897420
   0.431706,    9.806860
   0.434278,    9.717416
   0.436850,    9.629071
   0.439422,    9.541810
   0.441995,    9.455619
   0.444567,    9.370317
   0.447139,    9.283809
   0.449711,    9.198399
   0.452283,    9.114070
   0.454856,    9.030805
   0.457428,    8.948588
   0.460000,    8.867403
