Speed, Forces
 132.972863, 16131.928891
 136.148733, 14991.918982
 139.324602, 14011.914557
 142.500472, 13165.295310
 145.676341, 12427.178793
 148.852211, 11784.924420
 152.028080, 11225.370770
 155.203950, 10737.079470
 158.379819, 10305.746729
 161.555689, 9927.871261
 164.731559, 9599.424598
 167.907428, 9310.028965
 171.083298, 9055.414370
 174.259167, 8831.594750
 177.435037, 8634.862529
 180.610906, 8463.725756
 183.786776, 8317.900028
 186.962645, 8190.822520
 190.138515, 8079.627896
 193.314384, 7983.562462
 196.490254, 7908.299969
 199.666124, 7842.315278
 202.841993, 7789.221245
 206.017863, 7750.336323
 209.193732, 7716.701487
 212.369602, 7700.357611
 215.545471, 7685.332763
 218.721341, 7687.257944
 221.897210, 7689.985365
 225.073080, 7706.171286
 228.248949, 7725.792967
 231.424819, 7752.462948
 234.600689, 7788.127018
 237.776558, 7824.277175
 240.952428, 7872.560369
 244.128297, 7924.100603
 247.304167, 7976.315714
 250.480036, 8040.902495
 253.655906, 8107.828067
 256.831775, 8175.596851
 260.007645, 8251.308457
 263.183514, 8333.087017
 266.359384, 8415.858399
 269.535254, 8499.622604
 272.711123, 8593.641537
 275.886993, 8690.829929
 279.062862, 8789.143580
 282.238732, 8888.582490
 285.414601, 8994.150753
 288.590471, 9106.380530
 291.766340, 9219.852202
 294.942210, 9334.565770
 298.118079, 9450.521234
 301.293949, 9571.571106
 304.469819, 9699.740695
 307.645688, 9829.254207
 310.821558, 9960.111641
 313.997427, 10092.312998
 317.173297, 10225.858278
 320.349166, 10363.786872
 323.525036, 10508.984381
 326.700905, 10655.614246
 329.876775, 10803.676466
 333.052644, 10953.171041
 336.228514, 11104.097972
 339.404384, 11256.457258
 342.580253, 11410.248900
 345.756123, 11573.231766
 348.931992, 11738.164299
 352.107862, 11904.604858
 355.283731, 12072.553444
 358.459601, 12242.010058
 361.635470, 12412.974698
 364.811340, 12585.447365
 367.987209, 12759.428060
 371.163079, 12934.916781
 374.338949, 13116.654300
 377.514818, 13302.683270
 380.690688, 13490.283833
 383.866557, 13679.455987
 387.042427, 13870.199734
 390.218296, 14062.515073
 393.394166, 14256.402004
 396.570035, 14451.860528
 399.745905, 14648.890643
 402.921774, 14847.492351
 406.097644, 15047.665650
 409.273514, 15249.410542
 412.449383, 15455.454234
 415.625253, 15667.112313
 418.801122, 15880.393912
 421.976992, 16095.299034
 425.152861, 16311.827676
 428.328731, 16529.979840
 431.504600, 16749.755525
 434.680470, 16971.154732
 437.856339, 17194.177460
 441.032209, 17418.823710
 444.208079, 17645.093481
 447.383948, 17872.986773
