Time, Emissions
 122.316101, 1634248.829597
 122.317767, 1634266.413844
 122.319434, 1634283.998090
 122.321101, 1634301.582337
 122.322767, 1634319.166584
 122.324434, 1634336.750830
 122.326101, 1634354.337533
 122.327767, 1634371.924714
 122.329434, 1634389.511896
 122.331101, 1634407.099077
 122.332767, 1634424.686259
 122.334434, 1634442.273440
 122.336101, 1634459.860622
 122.337767, 1634477.447803
 122.339434, 1634495.034984
 122.341101, 1634512.622166
 122.342767, 1634530.211792
 122.344434, 1634547.801894
 122.346101, 1634565.391997
 122.347767, 1634582.982099
 122.349434, 1634600.572201
 122.351101, 1634618.162304
 122.352767, 1634635.752406
 122.354434, 1634653.342509
 122.356101, 1634670.932611
 122.357767, 1634688.522714
 122.359434, 1634706.115271
 122.361101, 1634723.708307
 122.362767, 1634741.301343
 122.364434, 1634758.894380
 122.366101, 1634776.487416
 122.367767, 1634794.080452
 122.369434, 1634811.673488
 122.371101, 1634829.266524
 122.372767, 1634846.859560
 122.374434, 1634864.452596
 122.376101, 1634882.048074
 122.377767, 1634899.644029
 122.379434, 1634917.239983
 122.381101, 1634934.835937
 122.382767, 1634952.431891
 122.384434, 1634970.027845
 122.386101, 1634987.623799
 122.387767, 1635005.219753
 122.389434, 1635022.815707
 122.391101, 1635040.411662
 122.392767, 1635058.010068
 122.394434, 1635075.608952
 122.396101, 1635093.207836
 122.397767, 1635110.806720
 122.399434, 1635128.405604
 122.401101, 1635146.004488
 122.402767, 1635163.603372
 122.404434, 1635181.202256
 122.406101, 1635198.801140
 122.407767, 1635216.400024
 122.409434, 1635234.001357
 122.411101, 1635251.603168
 122.412767, 1635269.204978
 122.414434, 1635286.806789
 122.416101, 1635304.408599
 122.417767, 1635322.010409
 122.419434, 1635339.612220
 122.421101, 1635357.214030
 122.422767, 1635374.815840
 122.424434, 1635392.417651
 122.426101, 1635410.021899
 122.427767, 1635427.626622
 122.429434, 1635445.231346
 122.431101, 1635462.836069
 122.432767, 1635480.440792
 122.434434, 1635498.045516
 122.436101, 1635515.650239
 122.437767, 1635533.254963
 122.439434, 1635550.859686
 122.441101, 1635568.464409
 122.442767, 1635586.071552
 122.444434, 1635603.679166
 122.446101, 1635621.286781
 122.447767, 1635638.894395
 122.449434, 1635656.502009
 122.451101, 1635674.109623
 122.452767, 1635691.717238
 122.454434, 1635709.324852
 122.456101, 1635726.932466
 122.457767, 1635744.540081
 122.459434, 1635762.150089
 122.461101, 1635779.760564
 122.462767, 1635797.371039
 122.464434, 1635814.981514
 122.466101, 1635832.591989
 122.467767, 1635850.202464
 122.469434, 1635867.812938
 122.471101, 1635885.423413
 122.472767, 1635903.033888
 122.474434, 1635920.644363
 122.476101, 1635938.257221
 122.477767, 1635955.870544
 122.479434, 1635973.483867
 122.481101, 1635991.097190
 122.482767, 1636008.710513
 122.484434, 1636026.323836
 122.486101, 1636043.937159
 122.487767, 1636061.550481
 122.489434, 1636079.163804
 122.491101, 1636096.777127
 122.492767, 1636114.392841
 122.494434, 1636132.009021
 122.496101, 1636149.625202
 122.497767, 1636167.241382
 122.499434, 1636184.857562
 122.501101, 1636202.473742
 122.502767, 1636220.089922
 122.504434, 1636237.706103
 122.506101, 1636255.322283
 122.507767, 1636272.938463
 122.509434, 1636290.557032
 122.511101, 1636308.176067
 122.512767, 1636325.795101
 122.514434, 1636343.414136
 122.516101, 1636361.033171
 122.517767, 1636378.652205
 122.519434, 1636396.271240
 122.521101, 1636413.890274
 122.522767, 1636431.509309
 122.524434, 1636449.128344
 122.526101, 1636466.749752
 122.527767, 1636484.371622
 122.529434, 1636501.993493
 122.531101, 1636519.615364
 122.532767, 1636537.237234
 122.534434, 1636554.859105
 122.536101, 1636572.480976
 122.537767, 1636590.102846
 122.539434, 1636607.724717
 122.541101, 1636625.346588
 122.542767, 1636642.970842
 122.544434, 1636660.595561
 122.546101, 1636678.220281
 122.547767, 1636695.845000
 122.549434, 1636713.469719
 122.551101, 1636731.094439
 122.552767, 1636748.719158
 122.554434, 1636766.343877
 122.556101, 1636783.968596
 122.557767, 1636801.593316
 122.559434, 1636819.220419
 122.561101, 1636836.847987
 122.562767, 1636854.475554
 122.564434, 1636872.103122
 122.566101, 1636889.730690
 122.567767, 1636907.358258
 122.569434, 1636924.985826
 122.571101, 1636942.613393
 122.572767, 1636960.240961
 122.574434, 1636977.868529
 122.576101, 1636995.498467
 122.577767, 1637013.128868
 122.579434, 1637030.759268
 122.581101, 1637048.389668
 122.582767, 1637066.020069
 122.584434, 1637083.650469
 122.586101, 1637101.280870
 122.587767, 1637118.911270
 122.589434, 1637136.541670
 122.591101, 1637154.172071
 122.592767, 1637171.804854
 122.594434, 1637189.438101
 122.596101, 1637207.071348
 122.597767, 1637224.704596
 122.599434, 1637242.337843
 122.601101, 1637259.971090
 122.602767, 1637277.604338
 122.604434, 1637295.237585
 122.606101, 1637312.870832
 122.607767, 1637330.504080
 122.609434, 1637348.139710
 122.611101, 1637365.775806
 122.612767, 1637383.411901
 122.614434, 1637401.047997
 122.616101, 1637418.684092
 122.617767, 1637436.320187
 122.619434, 1637453.956283
 122.621101, 1637471.592378
 122.622767, 1637489.228473
 122.624434, 1637506.864569
 122.626101, 1637524.503035
 122.627767, 1637542.141962
 122.629434, 1637559.780890
 122.631101, 1637577.419818
 122.632767, 1637595.058746
 122.634434, 1637612.697674
 122.636101, 1637630.336602
 122.637767, 1637647.975530
 122.639434, 1637665.614458
 122.641101, 1637683.253386
 122.642767, 1637700.894696
 122.644434, 1637718.536471
 122.646101, 1637736.178245
 122.647767, 1637753.820020
 122.649434, 1637771.461795
 122.651101, 1637789.103569
 122.652767, 1637806.745344
 122.654434, 1637824.387119
 122.656101, 1637842.028893
 122.657767, 1637859.670668
 122.659434, 1637877.314825
 122.661101, 1637894.959447
 122.662767, 1637912.604068
 122.664434, 1637930.248690
 122.666101, 1637947.893312
 122.667767, 1637965.537933
 122.669434, 1637983.182555
 122.671101, 1638000.827176
 122.672767, 1638018.471798
 122.674434, 1638036.116420
 122.676101, 1638053.763410
 122.677767, 1638071.410861
 122.679434, 1638089.058313
 122.681101, 1638106.705764
 122.682767, 1638124.353216
 122.684434, 1638142.000667
 122.686101, 1638159.648119
 122.687767, 1638177.295570
 122.689434, 1638194.943022
 122.691101, 1638212.590473
 122.692767, 1638230.240304
 122.694434, 1638247.890597
 122.696101, 1638265.540891
 122.697767, 1638283.191185
 122.699434, 1638300.841479
 122.701101, 1638318.491773
 122.702767, 1638336.142067
 122.704434, 1638353.792361
 122.706101, 1638371.442655
 122.707767, 1638389.092948
 122.709434, 1638406.745619
 122.711101, 1638424.398754
 122.712767, 1638442.051888
 122.714434, 1638459.705022
 122.716101, 1638477.358156
 122.717767, 1638495.011290
 122.719434, 1638512.664424
 122.721101, 1638530.317559
 122.722767, 1638547.970693
 122.724434, 1638565.623827
 122.726101, 1638583.279322
 122.727767, 1638600.935277
 122.729434, 1638618.591232
 122.731101, 1638636.247187
 122.732767, 1638653.903142
 122.734434, 1638671.559097
 122.736101, 1638689.215052
 122.737767, 1638706.871007
 122.739434, 1638724.526963
 122.741101, 1638742.182918
 122.742767, 1638759.841242
 122.744434, 1638777.500028
 122.746101, 1638795.158814
 122.747767, 1638812.817600
 122.749434, 1638830.476386
 122.751101, 1638848.135172
 122.752767, 1638865.793958
 122.754434, 1638883.452744
 122.756101, 1638901.111530
 122.757767, 1638918.770316
 122.759434, 1638936.431468
 122.761101, 1638954.093080
 122.762767, 1638971.754693
 122.764434, 1638989.416306
 122.766101, 1639007.077918
 122.767767, 1639024.739531
 122.769434, 1639042.401144
 122.771101, 1639060.062756
 122.772767, 1639077.724369
 122.774434, 1639095.385981
 122.776101, 1639113.049952
 122.777767, 1639130.714383
 122.779434, 1639148.378814
 122.781101, 1639166.043244
 122.782767, 1639183.707675
 122.784434, 1639201.372105
 122.786101, 1639219.036536
 122.787767, 1639236.700967
 122.789434, 1639254.365397
 122.791101, 1639272.029828
 122.792767, 1639289.696667
 122.794434, 1639307.363975
 122.796101, 1639325.031283
 122.797767, 1639342.698591
 122.799434, 1639360.365899
 122.801101, 1639378.033207
 122.802767, 1639395.700515
 122.804434, 1639413.367823
 122.806101, 1639431.035131
 122.807767, 1639448.702439
 122.809434, 1639466.372132
 122.811101, 1639484.042292
 122.812767, 1639501.712451
 122.814434, 1639519.382610
 122.816101, 1639537.052769
 122.817767, 1639554.722928
 122.819434, 1639572.393087
 122.821101, 1639590.063246
 122.822767, 1639607.733405
 122.824434, 1639625.403564
 122.826101, 1639643.076090
 122.827767, 1639660.749077
 122.829434, 1639678.422065
 122.831101, 1639696.095053
 122.832767, 1639713.768040
 122.834434, 1639731.441028
 122.836101, 1639749.114015
 122.837767, 1639766.787003
 122.839434, 1639784.459991
 122.841101, 1639802.132978
 122.842767, 1639819.808321
 122.844434, 1639837.484123
 122.846101, 1639855.159924
 122.847767, 1639872.835726
 122.849434, 1639890.511528
 122.851101, 1639908.187330
 122.852767, 1639925.863132
 122.854434, 1639943.538933
 122.856101, 1639961.214735
 122.857767, 1639978.890537
 122.859434, 1639996.568701
 122.861101, 1640014.247326
 122.862767, 1640031.925951
 122.864434, 1640049.604576
 122.866101, 1640067.283201
 122.867767, 1640084.961826
 122.869434, 1640102.640451
 122.871101, 1640120.319076
 122.872767, 1640137.997701
 122.874434, 1640155.676326
 122.876101, 1640173.357308
 122.877767, 1640191.038750
 122.879434, 1640208.720192
 122.881101, 1640226.401633
 122.882767, 1640244.083075
 122.884434, 1640261.764517
 122.886101, 1640279.445959
 122.887767, 1640297.127400
 122.889434, 1640314.808842
 122.891101, 1640332.490284
 122.892767, 1640350.174070
 122.894434, 1640367.858312
 122.896101, 1640385.542555
 122.897767, 1640403.226798
 122.899434, 1640420.911041
 122.901101, 1640438.595284
 122.902767, 1640456.279527
 122.904434, 1640473.963769
 122.906101, 1640491.648012
 122.907767, 1640509.332255
 122.909434, 1640527.018822
 122.911101, 1640544.705843
 122.912767, 1640562.392863
 122.914434, 1640580.079883
 122.916101, 1640597.766903
 122.917767, 1640615.453924
 122.919434, 1640633.140944
 122.921101, 1640650.827964
 122.922767, 1640668.514984
 122.924434, 1640686.202004
 122.926101, 1640703.891323
 122.927767, 1640721.581089
 122.929434, 1640739.270855
 122.931101, 1640756.960622
 122.932767, 1640774.650388
 122.934434, 1640792.340154
 122.936101, 1640810.029921
 122.937767, 1640827.719687
 122.939434, 1640845.409453
 122.941101, 1640863.099220
 122.942767, 1640880.791274
 122.944434, 1640898.483773
 122.946101, 1640916.176273
 122.947767, 1640933.868773
 122.949434, 1640951.561273
 122.951101, 1640969.253773
 122.952767, 1640986.946272
 122.954434, 1641004.638772
 122.956101, 1641022.331272
 122.957767, 1641040.023772
 122.959434, 1641057.718568
 122.961101, 1641075.413812
 122.962767, 1641093.109056
 122.964434, 1641110.804301
 122.966101, 1641128.499545
 122.967767, 1641146.194789
 122.969434, 1641163.890033
 122.971101, 1641181.585277
 122.972767, 1641199.280521
 122.974434, 1641216.975765
 122.976101, 1641234.673305
 122.977767, 1641252.371292
 122.979434, 1641270.069279
 122.981101, 1641287.767266
 122.982767, 1641305.465253
 122.984434, 1641323.163240
 122.986101, 1641340.861227
 122.987767, 1641358.559214
 122.989434, 1641376.257201
 122.991101, 1641393.955188
 122.992767, 1641411.655457
 122.994434, 1641429.356170
 122.996101, 1641447.056884
 122.997767, 1641464.757597
 122.999434, 1641482.458311
 123.001101, 1641500.159025
 123.002767, 1641517.859738
 123.004434, 1641535.560452
 123.006101, 1641553.261165
 123.007767, 1641570.961879
 123.009434, 1641588.664887
 123.011101, 1641606.368343
 123.012767, 1641624.071799
 123.014434, 1641641.775254
 123.016101, 1641659.478710
 123.017767, 1641677.182166
 123.019434, 1641694.885621
 123.021101, 1641712.589077
 123.022767, 1641730.292532
 123.024434, 1641747.995988
 123.026101, 1641765.701741
 123.027767, 1641783.407941
 123.029434, 1641801.114141
 123.031101, 1641818.820342
 123.032767, 1641836.526542
 123.034434, 1641854.232743
 123.036101, 1641871.938943
 123.037767, 1641889.645143
 123.039434, 1641907.351344
 123.041101, 1641925.057544
 123.042767, 1641942.766016
 123.044434, 1641960.474931
 123.046101, 1641978.183846
 123.047767, 1641995.892761
 123.049434, 1642013.601676
 123.051101, 1642031.310591
 123.052767, 1642049.019505
 123.054434, 1642066.728420
 123.056101, 1642084.437335
 123.057767, 1642102.146250
 123.059434, 1642119.857411
 123.061101, 1642137.569010
 123.062767, 1642155.280609
 123.064434, 1642172.992207
 123.066101, 1642190.703806
 123.067767, 1642208.415405
 123.069434, 1642226.127004
 123.071101, 1642243.838603
 123.072767, 1642261.550202
 123.074434, 1642279.261800
 123.076101, 1642296.975637
 123.077767, 1642314.689910
 123.079434, 1642332.404183
 123.081101, 1642350.118456
 123.082767, 1642367.832730
 123.084434, 1642385.547003
 123.086101, 1642403.261276
 123.087767, 1642420.975549
 123.089434, 1642438.689822
 123.091101, 1642456.404095
 123.092767, 1642474.120619
 123.094434, 1642491.837582
 123.096101, 1642509.554545
 123.097767, 1642527.271507
 123.099434, 1642544.988470
 123.101101, 1642562.705433
 123.102767, 1642580.422396
 123.104434, 1642598.139359
 123.106101, 1642615.856322
 123.107767, 1642633.573284
 123.109434, 1642651.292502
 123.111101, 1642669.012159
 123.112767, 1642686.731817
 123.114434, 1642704.451474
 123.116101, 1642722.171131
 123.117767, 1642739.890788
 123.119434, 1642757.610446
 123.121101, 1642775.330103
 123.122767, 1642793.049760
 123.124434, 1642810.769417
 123.126101, 1642828.491320
 123.127767, 1642846.213661
 123.129434, 1642863.936001
 123.131101, 1642881.658342
 123.132767, 1642899.380682
 123.134434, 1642917.103023
 123.136101, 1642934.825364
 123.137767, 1642952.547704
 123.139434, 1642970.270045
 123.141101, 1642987.992385
 123.142767, 1643005.716999
 123.144434, 1643023.442057
 123.146101, 1643041.167114
 123.147767, 1643058.892172
 123.149434, 1643076.617229
 123.151101, 1643094.342287
 123.152767, 1643112.067344
 123.154434, 1643129.792401
 123.156101, 1643147.517459
 123.157767, 1643165.242516
 123.159434, 1643182.969823
 123.161101, 1643200.697567
 123.162767, 1643218.425312
 123.164434, 1643236.153056
 123.166101, 1643253.880801
 123.167767, 1643271.608546
 123.169434, 1643289.336290
 123.171101, 1643307.064035
 123.172767, 1643324.791780
 123.174434, 1643342.519524
 123.176101, 1643360.249528
 123.177767, 1643377.979972
 123.179434, 1643395.710416
 123.181101, 1643413.440861
 123.182767, 1643431.171305
 123.184434, 1643448.901749
 123.186101, 1643466.632193
 123.187767, 1643484.362638
 123.189434, 1643502.093082
 123.191101, 1643519.823526
 123.192767, 1643537.556230
 123.194434, 1643555.289373
 123.196101, 1643573.022517
 123.197767, 1643590.755661
 123.199434, 1643608.488805
 123.201101, 1643626.221949
 123.202767, 1643643.955093
 123.204434, 1643661.688237
 123.206101, 1643679.421380
 123.207767, 1643697.154524
 123.209434, 1643714.889914
 123.211101, 1643732.625742
 123.212767, 1643750.361570
 123.214434, 1643768.097398
 123.216101, 1643785.833226
 123.217767, 1643803.569054
 123.219434, 1643821.304882
 123.221101, 1643839.040710
 123.222767, 1643856.776538
 123.224434, 1643874.512366
 123.226101, 1643892.250454
 123.227767, 1643909.988982
 123.229434, 1643927.727511
 123.231101, 1643945.466039
 123.232767, 1643963.204567
 123.234434, 1643980.943096
 123.236101, 1643998.681624
 123.237767, 1644016.420153
 123.239434, 1644034.158681
 123.241101, 1644051.897209
 123.242767, 1644069.638000
 123.244434, 1644087.379232
 123.246101, 1644105.120464
 123.247767, 1644122.861696
 123.249434, 1644140.602928
 123.251101, 1644158.344159
 123.252767, 1644176.085391
 123.254434, 1644193.826623
 123.256101, 1644211.567855
 123.257767, 1644229.309087
 123.259434, 1644247.052555
 123.261101, 1644264.796460
 123.262767, 1644282.540365
 123.264434, 1644300.284269
 123.266101, 1644318.028174
 123.267767, 1644335.772079
 123.269434, 1644353.515983
 123.271101, 1644371.259888
 123.272767, 1644389.003793
 123.274434, 1644406.747698
 123.276101, 1644424.493813
 123.277767, 1644442.240359
 123.279434, 1644459.986906
 123.281101, 1644477.733452
 123.282767, 1644495.479998
 123.284434, 1644513.226545
 123.286101, 1644530.973091
 123.287767, 1644548.719637
 123.289434, 1644566.466184
 123.291101, 1644584.212730
 123.292767, 1644601.961478
 123.294434, 1644619.710656
 123.296101, 1644637.459833
 123.297767, 1644655.209011
 123.299434, 1644672.958188
 123.301101, 1644690.707366
 123.302767, 1644708.456543
 123.304434, 1644726.205721
 123.306101, 1644743.954898
 123.307767, 1644761.704076
 123.309434, 1644779.455468
 123.311101, 1644797.207291
 123.312767, 1644814.959115
 123.314434, 1644832.710938
 123.316101, 1644850.462761
 123.317767, 1644868.214585
 123.319434, 1644885.966408
 123.321101, 1644903.718232
 123.322767, 1644921.470055
 123.324434, 1644939.221879
 123.326101, 1644956.975919
 123.327767, 1644974.730392
 123.329434, 1644992.484865
 123.331101, 1645010.239338
 123.332767, 1645027.993811
 123.334434, 1645045.748284
 123.336101, 1645063.502757
 123.337767, 1645081.257230
 123.339434, 1645099.011703
 123.341101, 1645116.766176
 123.342767, 1645134.522856
 123.344434, 1645152.279966
 123.346101, 1645170.037076
 123.347767, 1645187.794186
 123.349434, 1645205.551296
 123.351101, 1645223.308406
 123.352767, 1645241.065516
 123.354434, 1645258.822625
 123.356101, 1645276.579735
 123.357767, 1645294.336845
 123.359434, 1645312.096190
 123.361101, 1645329.855969
 123.362767, 1645347.615749
 123.364434, 1645365.375529
 123.366101, 1645383.135309
 123.367767, 1645400.895088
 123.369434, 1645418.654868
 123.371101, 1645436.414648
 123.372767, 1645454.174427
 123.374434, 1645471.934207
 123.376101, 1645489.696195
 123.377767, 1645507.458613
 123.379434, 1645525.221031
 123.381101, 1645542.983449
 123.382767, 1645560.745867
 123.384434, 1645578.508286
 123.386101, 1645596.270704
 123.387767, 1645614.033122
 123.389434, 1645631.795540
 123.391101, 1645649.557958
 123.392767, 1645667.322593
 123.394434, 1645685.087661
 123.396101, 1645702.852728
 123.397767, 1645720.617796
 123.399434, 1645738.382863
 123.401101, 1645756.147931
 123.402767, 1645773.912998
 123.404434, 1645791.678066
 123.406101, 1645809.443133
 123.407767, 1645827.208201
 123.409434, 1645844.975485
