Ground Roll Distance, Horizontal Forces
 340.712273, -6310.196403
 348.809444, -6286.183361
 404.882704, -6120.347790
 415.983848, -6087.609752
 427.047537, -6055.012506
 438.073930, -6022.555113
 449.063189, -5990.236641
 451.256599, -5983.789536
 451.317525, -5983.610471
 451.346375, -5983.525681
 451.376280, -5983.437789
 451.394846, -5983.383225
 451.401182, -5983.364604
 451.403385, -5983.358129
 451.404191, -5983.355458
 451.404952, -5983.350491
 451.412562, -5983.300820
 451.488662, -5982.804104
 452.249446, -5977.835647
 459.835496, -5928.021857
 513.290076, -5562.319926
 532.279854, -5425.792784
 539.046559, -5379.057311
 545.607900, -5337.611119
 595.564887, -5008.366962
 643.278340, -4668.892239
 688.680486, -4319.455588
 731.705550, -3960.385060
 772.290165, -3592.068957
 810.373766, -3214.955979
 845.899005, -2829.554642
 878.812139, -2436.431907
 909.063422, -2036.211010
 936.607469, -1629.568475
 939.580213, -1582.732452
 941.379344, -1557.866011
 943.006618, -1544.449522
 958.663693, -1409.548311
 980.995721, -1194.944558
1000.504452, -977.608153
1017.156922, -757.964104
1030.925855, -536.456536
1041.789881, -313.545238
1049.733726,  -89.701928
1054.748336,  134.593692
1056.830957,  358.858028
1056.895867,  403.817523
1056.896016,  406.085680
