-20	0.001072
-15	0.000802
-10	0.000532
-5	0.000264
0	-6.50521303491303e-20
5	-0.000264
10	-0.00054
15	-0.000832
20	-0.001144
25	-0.001484
30	-0.001856
35	-0.00225192222222222
40	-0.00266347777777778
45	-0.00308655
50	-0.00351277222222222
55	-0.00393456944444444
60	-0.00435636666666667
