Mach, Climb Angle
   0.227316,    0.776627
   0.229666,    1.149944
   0.232017,    1.433228
   0.234367,    1.566889
   0.236717,    1.700582
   0.239068,    1.811169
   0.241418,    1.877587
   0.243768,    1.952444
   0.246119,    2.028394
   0.248469,    2.077202
   0.250819,    2.122924
   0.253170,    2.169432
   0.255520,    2.216728
   0.257870,    2.251061
   0.260221,    2.281844
   0.262571,    2.313248
   0.264922,    2.345275
   0.267272,    2.376093
   0.269622,    2.393230
   0.271973,    2.410848
   0.274323,    2.428946
   0.276673,    2.449300
   0.279024,    2.473500
   0.281374,    2.486046
   0.283724,    2.495955
   0.286075,    2.506217
   0.288425,    2.516834
   0.290775,    2.527804
   0.293126,    2.539128
   0.295476,    2.541038
   0.297826,    2.538094
   0.300177,    2.535386
   0.302527,    2.532913
   0.304877,    2.530675
   0.307228,    2.528672
   0.309578,    2.526904
   0.311928,    2.521497
   0.314279,    2.509350
   0.316629,    2.497331
   0.318979,    2.485438
   0.321330,    2.473673
   0.323680,    2.462035
   0.326030,    2.450524
   0.328381,    2.439141
   0.330731,    2.427885
   0.333081,    2.405964
   0.335432,    2.381206
   0.337782,    2.356480
   0.340132,    2.331784
   0.342483,    2.307120
   0.344833,    2.282494
   0.347184,    2.261325
   0.349534,    2.240186
   0.351884,    2.219078
   0.354235,    2.198001
   0.356585,    2.175026
   0.358935,    2.142799
   0.361286,    2.110529
   0.363636,    2.078217
   0.365986,    2.045862
   0.368337,    2.013465
   0.370687,    1.981025
   0.373037,    1.948542
   0.375388,    1.916017
   0.377738,    1.883449
   0.380088,    1.851901
   0.382439,    1.822456
   0.384789,    1.792969
   0.387139,    1.763438
   0.389490,    1.726586
   0.391840,    1.686575
   0.394190,    1.646459
   0.396541,    1.606238
   0.398891,    1.565912
   0.401241,    1.525481
   0.403592,    1.484945
   0.405942,    1.444304
   0.408292,    1.403558
   0.410643,    1.362707
   0.412993,    1.321751
   0.415343,    1.282499
   0.417694,    1.244074
   0.420044,    1.205545
   0.422395,    1.166910
   0.424745,    1.128170
   0.427095,    1.089325
   0.429446,    1.050375
   0.431796,    1.003738
   0.434146,    0.955369
   0.436497,    0.906845
   0.438847,    0.858165
   0.441197,    0.809331
   0.443548,    0.760342
   0.445898,    0.711197
   0.448248,    0.661897
   0.450599,    0.614605
   0.452949,    0.567183
   0.455299,    0.519605
   0.457650,    0.471872
   0.460000,    0.423984
