Ground Distance, 
   0.000000,   15.240000
 253.034685,    1.979014
 261.431962,    1.563440
 269.829240,    1.196857
 278.226518,    0.879227
 286.623795,    0.610517
 295.021073,    0.390701
 303.418351,    0.219757
 311.815629,    0.097665
 320.212906,    0.024416
 328.610184,    0.000000
 329.335826,    0.000000
 336.584522,    0.000000
 385.907627,    0.000000
 395.693840,    0.000000
 405.454076,    0.000000
 415.188403,    0.000000
 424.896890,    0.000000
 425.284693,    0.000000
 426.060175,    0.000000
 426.370322,    0.000000
 426.501746,    0.000000
 426.764580,    0.000000
 426.786320,    0.000000
 426.797047,    0.000000
 426.803541,    0.000000
 426.808250,    0.000000
 426.812477,    0.000000
 426.814369,    0.000000
 426.814693,    0.000000
 426.814987,    0.000000
 426.817927,    0.000000
 426.847330,    0.000000
 427.141299,    0.000000
 430.075587,    0.000000
 458.854134,    0.000000
 487.950497,    0.000000
 514.618038,    0.000000
 538.772186,    0.000000
 560.474934,    0.000000
 579.820739,    0.000000
 596.923231,    0.000000
 601.457624,    0.000000
 605.374110,    0.000000
 607.129849,    0.000000
 607.896741,    0.000000
 608.624066,    0.000000
 615.697847,    0.000000
 621.230268,    0.000000
 625.412676,    0.000000
 626.511892,    0.000000
 627.685077,    0.000000
 638.556895,    0.000000
 641.088413,    0.000000
 643.294655,    0.000000
 644.356047,    0.000000
 644.910875,    0.000000
 645.631156,    0.000000
 652.284737,    0.000000
 659.511397,    0.000000
 660.934021,    0.000000
 662.224577,    0.000000
 663.503902,    0.000000
 663.751726,    0.000000
 663.872008,    0.000000
 663.980502,    0.000000
 665.008756,    0.000000
 668.433188,    0.000000
 668.966507,    0.000000
 669.179479,    0.000000
 669.322517,    0.000000
 669.415392,    0.000000
 669.466563,    0.000000
 669.483063,    0.000000
 669.483096,    0.000000
 669.483096,    0.000000
