Mach, Rate of Climb
   0.294787,    1.352089
   0.299688,    1.503589
   0.304589,    1.650715
   0.309491,    1.790961
   0.314392,    1.924982
   0.319293,    2.053011
   0.324194,    2.175227
   0.329095,    2.291278
   0.333996,    2.401082
   0.338897,    2.504698
   0.343798,    2.602324
   0.348700,    2.693993
   0.353601,    2.780500
   0.358502,    2.861633
   0.363403,    2.938669
   0.368304,    3.010307
   0.373205,    3.076219
   0.378106,    3.138168
   0.383008,    3.197306
   0.387909,    3.249177
   0.392810,    3.297899
   0.397711,    3.343420
   0.402612,    3.381699
   0.407513,    3.418610
   0.412414,    3.447416
   0.417316,    3.473933
   0.422217,    3.492525
   0.427118,    3.507537
   0.432019,    3.513755
   0.436920,    3.516479
   0.441821,    3.508464
   0.446722,    3.496785
   0.451624,    3.475852
   0.456525,    3.449366
   0.461426,    3.419417
   0.466327,    3.382575
   0.471228,    3.345303
   0.476129,    3.312076
   0.481030,    3.273208
   0.485932,    3.250005
   0.490833,    3.220677
   0.495734,    3.197163
   0.500635,    3.171993
   0.505536,    3.148709
   0.510437,    3.115782
   0.515338,    3.081732
   0.520240,    3.045882
   0.525141,    3.002812
   0.530042,    2.952421
   0.534943,    2.899146
   0.539844,    2.843421
   0.544745,    2.781468
   0.549646,    2.710769
   0.554548,    2.637357
   0.559449,    2.561254
   0.564350,    2.482488
   0.569251,    2.393830
   0.574152,    2.299703
   0.579053,    2.202601
   0.583954,    2.102495
   0.588856,    1.999360
   0.593757,    1.888667
   0.598658,    1.769476
   0.603559,    1.646918
   0.608460,    1.520964
   0.613361,    1.391586
   0.618262,    1.258755
   0.623164,    1.118771
   0.628065,    0.969083
   0.632966,    0.815624
   0.637867,    0.658366
   0.642768,    0.497278
   0.647669,    0.332331
   0.652570,    0.163495
   0.657471,   -0.011749
   0.662373,   -0.198283
   0.667274,   -0.389018
   0.672175,   -0.583983
   0.677076,   -0.783210
   0.681977,   -0.986730
   0.686878,   -1.194576
   0.691779,   -1.406777
   0.696681,   -1.623367
   0.701582,   -1.851825
   0.706483,   -2.087211
   0.711384,   -2.327287
   0.716285,   -2.572087
   0.721186,   -2.821642
   0.726087,   -3.075987
   0.730989,   -3.335153
   0.735890,   -3.599173
   0.740791,   -3.868082
   0.745692,   -4.141910
   0.750593,   -4.424541
   0.755494,   -4.718147
   0.760395,   -5.016965
   0.765297,   -5.321029
   0.770198,   -5.630375
   0.775099,   -5.945035
   0.780000,   -6.265044
