Mach, Rate of Climb
   0.245103,    1.644946
   0.250506,    1.827958
   0.255909,    2.000923
   0.261312,    2.164882
   0.266715,    2.319986
   0.272118,    2.465522
   0.277521,    2.602811
   0.282924,    2.732748
   0.288327,    2.852756
   0.293730,    2.966070
   0.299133,    3.071194
   0.304536,    3.169196
   0.309939,    3.259098
   0.315342,    3.341518
   0.320745,    3.416027
   0.326148,    3.482991
   0.331551,    3.542518
   0.336954,    3.591933
   0.342357,    3.633760
   0.347760,    3.668947
   0.353163,    3.696496
   0.358566,    3.714718
   0.363969,    3.729238
   0.369372,    3.733172
   0.374775,    3.733032
   0.380178,    3.724612
   0.385581,    3.710448
   0.390984,    3.688803
   0.396387,    3.661564
   0.401790,    3.625719
   0.407193,    3.586535
   0.412596,    3.534888
   0.417999,    3.480087
   0.423402,    3.414061
   0.428805,    3.339544
   0.434208,    3.258521
   0.439611,    3.163646
   0.445014,    3.058770
   0.450417,    2.948911
   0.455820,    2.824372
   0.461223,    2.692563
   0.466626,    2.558295
   0.472029,    2.421710
   0.477432,    2.279927
   0.482835,    2.143725
   0.488238,    2.012712
   0.493641,    1.883359
   0.499044,    1.745622
   0.504447,    1.607346
   0.509850,    1.465270
   0.515253,    1.318863
   0.520656,    1.160187
   0.526059,    0.991116
   0.531462,    0.816201
   0.536865,    0.634762
   0.542268,    0.447345
   0.547671,    0.250849
   0.553074,    0.039900
   0.558477,   -0.177490
   0.563880,   -0.401290
   0.569283,   -0.631563
   0.574686,   -0.868341
   0.580089,   -1.111705
   0.585492,   -1.371025
   0.590895,   -1.639167
   0.596298,   -1.914397
   0.601701,   -2.196793
   0.607104,   -2.486421
   0.612507,   -2.783348
   0.617910,   -3.087638
   0.623313,   -3.399358
   0.628716,   -3.729724
   0.634119,   -4.067947
   0.639522,   -4.414089
   0.644925,   -4.768219
   0.650328,   -5.130406
   0.655731,   -5.500716
   0.661134,   -5.879218
   0.666537,   -6.265981
   0.671940,   -6.661071
   0.677343,   -7.066013
   0.682746,   -7.489144
   0.688149,   -7.921075
   0.693552,   -8.361878
   0.698955,   -8.811622
   0.704358,   -9.270377
   0.709761,   -9.738213
   0.715164,  -10.215201
   0.720567,  -10.701411
   0.725970,  -11.196913
   0.731373,  -11.701777
   0.736776,  -12.216074
   0.742179,  -12.739873
   0.747582,  -13.275141
   0.752985,  -13.829330
   0.758388,  -14.393474
   0.763791,  -14.967647
   0.769194,  -15.551920
   0.774597,  -16.146365
   0.780000,  -16.751053
