Speed, Power
  94.198837, 3563028.981927
  95.297623, 3593513.257934
  96.396409, 3588770.356191
  97.495195, 3580768.660570
  98.593980, 3571103.967162
  99.692766, 3565640.442599
 100.791552, 3563378.825497
 101.890338, 3559750.514880
 102.989124, 3561051.972881
 104.087910, 3562119.242490
 105.186696, 3562010.916724
 106.285482, 3567378.752977
 107.384268, 3572343.027722
 108.483054, 3576322.559025
 109.581840, 3584094.454266
 110.680626, 3593454.869864
 111.779412, 3602019.786832
 112.878198, 3610126.842454
 113.976984, 3624305.617617
 115.075770, 3637875.175658
 116.174556, 3650829.643470
 117.273342, 3663163.147942
 118.372128, 3682044.856388
 119.470914, 3700504.536363
 120.569700, 3718528.510636
 121.668486, 3736112.771978
 122.767272, 3756267.452792
 123.866058, 3780240.627792
 124.964844, 3803955.957217
 126.063630, 3827411.153782
 127.162415, 3850603.930201
 128.261201, 3874896.428260
 129.359987, 3904772.727029
 130.458773, 3934564.087574
 131.557559, 3964269.788426
 132.656345, 3993889.108121
 133.755131, 4023421.325189
 134.853917, 4053835.800753
 135.952703, 4090349.605255
 137.051489, 4126948.208884
 138.150275, 4163632.296997
 139.249061, 4200402.554949
 140.347847, 4237259.668098
 141.446633, 4274204.321800
 142.545419, 4311367.859951
 143.644205, 4355623.232798
 144.742991, 4400132.509549
 145.841777, 4444897.632403
 146.940563, 4489920.543564
 148.039349, 4535203.185233
 149.138135, 4580747.499612
 150.236921, 4626555.428902
 151.335707, 4672628.915307
 152.434493, 4722373.511758
 153.533279, 4776170.718673
 154.632065, 4830393.634874
 155.730850, 4885045.307018
 156.829636, 4940128.781763
 157.928422, 4995647.105768
 159.027208, 5051603.325690
 160.125994, 5108000.488187
 161.224780, 5164841.639918
 162.323566, 5222129.827540
 163.422352, 5279868.097711
 164.521138, 5345030.663075
 165.619924, 5410913.539912
 166.718710, 5477399.194094
 167.817496, 5544491.624677
 168.916282, 5612194.830716
 170.015068, 5680512.811267
 171.113854, 5749449.565387
 172.212640, 5819009.092129
 173.311426, 5889195.390550
 174.410212, 5960012.459706
 175.508998, 6031464.298652
 176.607784, 6103554.906443
 177.706570, 6176288.282136
 178.805356, 6254159.776652
 179.904142, 6335351.019308
 181.002928, 6417328.119429
 182.101714, 6500095.876732
 183.200500, 6583659.090936
 184.299285, 6668022.561758
 185.398071, 6753191.088917
 186.496857, 6839169.472131
 187.595643, 6925962.511117
 188.694429, 7013575.005594
 189.793215, 7102011.755279
 190.892001, 7191277.559892
 191.990787, 7281377.219148
 193.089573, 7372315.532768
 194.188359, 7464097.300468
 195.287145, 7556727.321967
 196.385931, 7650210.396983
 197.484717, 7744551.325234
 198.583503, 7845900.985613
 199.682289, 7949133.514139
 200.781075, 8053356.280332
 201.879861, 8158574.733144
 202.978647, 8264794.321528
