Ground Distance, Angular Velocity
   0.000000,    0.000000
   2.424499,    0.000000
   5.462439,    0.000000
  12.335103,    0.000000
  20.303261,    0.000000
  32.061821,    0.000000
  44.903214,    0.000000
  61.489474,    0.000000
  79.145559,    0.000000
 100.499837,    0.000000
 122.910607,    0.000000
 148.971565,    0.000000
 176.075300,    0.000000
 206.772706,    0.000000
 238.496744,    0.000000
 273.747500,    0.000000
 310.005761,    0.000000
 349.723209,    0.000000
 390.428869,    0.000000
 434.526052,    0.000000
 479.592116,    0.000000
 527.981991,    0.000000
 577.321403,    0.000000
 629.916947,    0.000000
 683.442695,    0.000000
 740.151275,    0.000000
 797.769120,    0.000000
 858.483816,    0.000000
 920.083213,    0.000000
 984.692662,    0.000000
1050.162017,    0.000000
1118.555985,    0.000000
1187.785451,    0.000000
1259.855508,    0.000000
1332.737058,    0.000000
1408.376635,    0.000000
1484.804119,    0.000000
1563.908567,    0.000000
1643.777764,    0.000000
1726.244472,    0.000000
1809.453231,    0.000000
1895.182241,    0.000000
1981.631231,    0.000000
2070.525058,    0.000000
2160.117321,    0.000000
2200.785492,    0.000000
2293.597362,    0.000000
2387.036603,    0.000000
2482.607633,    0.000000
2578.807551,    0.000000
2677.144412,    0.000000
2776.064787,    0.000000
2876.967921,    0.000000
2954.927915,    0.000000
3057.582229,    2.902472
3077.370249,    3.461964
3180.626527,    3.539979
3284.089679,    3.561595
3385.321238,    3.577043
3446.657518,    0.697627
3550.017261,    0.298597
3653.377238,    0.151923
3756.736929,    0.104139
3860.096069,    0.041518
3963.455067,    0.010693
4066.814110,    0.006794
4121.766692,    0.004721
4225.125586,   -0.003984
4328.484506,    0.000265
4431.843642,    0.000702
4535.203003,    0.000573
4638.562496,    0.000111
4741.922637,   -0.008938
4845.283035,   -0.021390
4948.643801,   -0.021350
5052.004713,   -0.016361
5155.365593,   -0.010491
5258.726466,   -0.004459
5362.086909,   -0.004872
5465.447335,   -0.005546
5568.807502,   -0.004430
5672.167659,   -0.003243
5775.528320,   -0.011680
5878.889000,   -0.020506
5927.296316,    0.002179
6030.656933,   -0.001437
6134.017676,   -0.005811
6237.378501,   -0.010683
6340.739298,   -0.010453
6444.100076,   -0.006863
6547.460758,   -0.004726
6650.821376,   -0.003548
6754.182339,   -0.008387
6857.543529,   -0.017190
6960.904697,   -0.014789
7064.265849,   -0.005010
7167.626668,   -0.003892
7270.987391,   -0.005285
7374.347783,   -0.005589
7477.708079,   -0.005578
7581.068188,   -0.004679
7684.428242,   -0.003524
7787.788718,   -0.010073
7891.149317,   -0.018855
7994.509911,   -0.013289
8097.870504,   -0.003563
8201.230779,   -0.004362
8304.591036,   -0.005753
8407.951045,   -0.005814
8511.311039,   -0.005801
8614.671018,   -0.004704
8718.030997,   -0.003546
8821.390781,    0.039001
8924.750595,   -0.008369
9028.110761,   -0.012116
9131.470897,   -0.013562
9234.830944,   -0.008193
9338.190841,   -0.004415
9441.550311,   -0.005136
9544.909687,   -0.005378
9648.268795,   -0.004264
9751.628027,   -0.005725
9854.987611,   -0.014468
9958.347195,   -0.018418
10061.706778,   -0.008804
10165.066254,   -0.003930
10268.425588,   -0.005327
10371.784885,   -0.005340
10475.144133,   -0.003523
10578.503597,   -0.006246
10681.863344,   -0.014971
10785.222999,   -0.015827
10888.582533,   -0.006275
10991.942164,   -0.008327
11095.301861,   -0.018138
11198.661672,   -0.016337
11302.021559,   -0.006771
11405.381372,   -0.003700
11508.741162,   -0.002595
11612.100952,   -0.002870
11715.460742,   -0.003563
11818.820337,   -0.003460
11922.179873,   -0.003116
12025.539495,   -0.009574
12128.899143,   -0.018091
12232.258748,   -0.010454
12335.618273,   -0.004356
12438.977523,   -0.005087
12542.336737,   -0.005417
12645.695826,   -0.004334
12749.054883,   -0.003567
12852.413828,   -0.003913
12955.772699,   -0.004345
13059.131308,   -0.005077
13162.489862,   -0.005657
13265.848223,   -0.005698
13369.206585,   -0.005490
13472.564952,   -0.004406
13575.923287,   -0.002975
13679.281511,   -0.000323
13782.639578,   -0.002201
13885.997944,   -0.000390
13989.356689,    0.000025
14092.715844,   -0.005546
14196.075453,   -0.017999
14299.435258,   -0.021124
14402.795231,   -0.016232
14506.155060,   -0.010681
14609.514830,   -0.004861
14712.874361,   -0.005221
14816.233851,   -0.006647
14919.593794,   -0.012116
15022.953815,   -0.018281
15126.313669,    0.035528
15229.673439,   -0.000615
15333.033341,   -0.002282
15436.393754,   -0.010961
15539.754176,   -0.009122
15643.114377,    0.028232
15746.474691,   -0.008630
15849.835279,   -0.012357
15953.195797,   -0.012547
16056.556212,   -0.007436
16159.916397,   -0.004689
16263.276240,   -0.005470
16366.635973,   -0.005531
16469.995540,   -0.004517
16573.355038,   -0.004066
16676.714432,   -0.004455
16780.073590,   -0.004733
16883.432396,   -0.004844
16986.790974,   -0.005226
17090.149214,   -0.006014
17193.507407,   -0.006077
17296.865529,   -0.005062
17400.223566,   -0.004345
17503.581477,   -0.004070
17606.939249,   -0.004488
17710.296813,   -0.005936
17813.654568,   -0.009266
17917.012605,   -0.015403
18020.370608,   -0.015692
18123.728561,   -0.007256
18227.086294,   -0.004011
18330.443857,   -0.004792
18433.801147,   -0.005201
18537.158225,   -0.005321
18640.515159,   -0.003266
18743.871885,   -0.003175
18847.228891,   -0.008239
18950.586129,   -0.016789
19053.943388,   -0.015381
19157.300663,   -0.006250
19260.657622,   -0.004308
19364.014460,   -0.005106
19467.371071,   -0.004628
19570.727594,   -0.003664
19674.084478,   -0.009575
19777.441498,   -0.018107
19880.798554,   -0.013880
19984.155622,   -0.004790
20087.512318,   -0.004447
20190.868965,   -0.005250
20294.225356,   -0.004500
20397.581714,   -0.003545
20500.938543,   -0.010961
20604.295434,   -0.019472
20707.652412,   -0.012454
20811.009386,   -0.003831
20914.366022,   -0.004635
21017.722649,   -0.005363
21121.079087,   -0.004413
21224.435516,   -0.003523
21327.791765,   -0.003959
21431.148001,   -0.004412
21534.503933,   -0.005215
21637.859860,   -0.005913
21741.215669,   -0.004302
21844.571500,   -0.003130
21947.927823,   -0.011614
22051.284142,   -0.019338
22154.640389,   -0.010375
22257.996571,   -0.003516
22361.352495,   -0.004992
22464.708399,   -0.005848
22568.064223,   -0.004248
22671.420167,   -0.004677
22774.776586,   -0.013136
22878.133017,   -0.018090
22981.489495,   -0.009156
23084.845803,   -0.003728
23188.201809,   -0.004560
23291.557675,   -0.004770
23394.913292,   -0.003869
23498.268903,   -0.003577
23601.624501,   -0.004372
23704.980121,   -0.004802
23808.335778,   -0.004581
23911.691346,   -0.004116
24015.046758,   -0.003213
24118.402144,   -0.002923
24221.757481,   -0.003730
24325.112742,   -0.004179
24428.467869,   -0.003991
24531.822867,   -0.004405
24635.177637,   -0.005896
24738.532581,   -0.009024
24841.887838,   -0.015078
24945.243001,    0.001887
25048.597983,    0.023267
25151.953081,   -0.001240
25255.308400,   -0.000478
25358.664035,    0.000739
25462.020001,    0.000681
25565.376161,    0.000330
25668.732605,   -0.000440
25772.089267,    0.000409
25875.446384,   -0.001031
25978.803657,   -0.003454
26082.161032,   -0.002544
26185.518480,   -0.000459
26246.719160,    0.001809
