Mach, Rate of Climb
   0.209396,    4.280130
   0.213341,    4.424667
   0.217287,    4.507546
   0.221232,    4.562942
   0.225178,    4.607265
   0.229123,    4.635548
   0.233069,    4.654711
   0.237014,    4.662566
   0.240960,    4.663156
   0.244905,    4.654563
   0.248851,    4.657649
   0.252796,    4.646790
   0.256742,    4.633627
   0.260687,    4.612070
   0.264633,    4.581140
   0.268578,    4.547366
   0.272524,    4.503991
   0.276469,    4.451865
   0.280415,    4.403339
   0.284360,    4.355669
   0.288306,    4.290882
   0.292251,    4.222416
   0.296197,    4.150265
   0.300142,    4.068694
   0.304088,    3.967702
   0.308033,    3.862153
   0.311979,    3.752031
   0.315924,    3.646877
   0.319870,    3.527826
   0.323815,    3.397046
   0.327761,    3.261210
   0.331706,    3.120293
   0.335652,    2.974267
   0.339597,    2.823082
   0.343543,    2.644283
   0.347488,    2.462019
   0.351434,    2.287699
   0.355379,    2.107703
   0.359325,    1.921995
   0.363270,    1.730539
   0.367216,    1.533300
   0.371161,    1.309576
   0.375107,    1.078866
   0.379052,    0.841571
   0.382998,    0.600721
   0.386943,    0.356560
   0.390889,    0.105817
   0.394834,   -0.151552
   0.398780,   -0.415588
   0.402725,   -0.686337
   0.406671,   -0.982705
   0.410616,   -1.289234
   0.414562,   -1.603250
   0.418507,   -1.924093
   0.422453,   -2.252348
   0.426398,   -2.588222
   0.430344,   -2.931765
   0.434289,   -3.283027
   0.438235,   -3.642057
   0.442180,   -4.008904
   0.446126,   -4.383619
   0.450071,   -4.766219
   0.454017,   -5.165374
   0.457962,   -5.586307
   0.461908,   -6.015890
   0.465853,   -6.454179
   0.469799,   -6.901228
   0.473744,   -7.357092
   0.477690,   -7.821825
   0.481635,   -8.295483
   0.485581,   -8.778010
   0.489526,   -9.269448
   0.493472,   -9.769970
   0.497417,  -10.279631
   0.501363,  -10.798486
   0.505308,  -11.326589
   0.509254,  -11.863995
   0.513199,  -12.410759
   0.517145,  -12.966935
   0.521090,  -13.531386
   0.525036,  -14.105052
   0.528981,  -14.702452
   0.532927,  -15.314176
   0.536872,  -15.935986
   0.540818,  -16.567940
   0.544763,  -17.210095
   0.548709,  -17.862509
   0.552654,  -18.524441
   0.556600,  -19.191681
   0.560545,  -19.869270
   0.564491,  -20.557265
   0.568436,  -21.255725
   0.572382,  -21.964707
   0.576327,  -22.684270
   0.580273,  -23.414470
   0.584218,  -24.155366
   0.588164,  -24.904449
   0.592109,  -25.661371
   0.596055,  -26.429088
   0.600000,  -27.207658
