Speed (TAS), Rate of Climb
 138.600543, 1306.914638
 140.846169, 1331.986532
 143.091795, 1355.934973
 145.337421, 1378.917883
 147.583046, 1400.550231
 149.828672, 1421.004390
 152.074298, 1440.304195
 154.319923, 1458.762148
 156.565549, 1476.069219
 158.811175, 1492.233150
 161.056800, 1507.281342
 163.302426, 1521.682515
 165.548052, 1535.014989
 167.793678, 1547.202642
 170.039303, 1558.187003
 172.284929, 1568.759766
 174.530555, 1578.376737
 176.776180, 1586.901427
 179.021806, 1594.223082
 181.267432, 1601.465969
 183.513057, 1607.623798
 185.758683, 1612.608258
 188.004309, 1616.997737
 190.249934, 1620.790332
 192.495560, 1623.993517
 194.741186, 1625.872190
 196.986812, 1627.146260
 199.232437, 1628.128505
 201.478063, 1628.474855
 203.723689, 1627.429377
 205.969314, 1626.074391
 208.214940, 1623.981724
 210.460566, 1621.415462
 212.706191, 1617.693443
 214.951817, 1613.084595
 217.197443, 1608.791723
 219.443069, 1602.819412
 221.688694, 1596.304040
 223.934320, 1589.227080
 226.179946, 1581.246229
 228.425571, 1572.733268
 230.671197, 1563.631422
 232.916823, 1552.910270
 235.162448, 1542.183606
 237.408074, 1530.894368
 239.653700, 1518.243024
 241.899325, 1504.649678
 244.144951, 1490.894867
 246.390577, 1476.543589
 248.636203, 1460.500887
 250.881828, 1443.749377
 253.127454, 1426.672266
 255.373080, 1408.961630
 257.618705, 1389.769493
 259.864331, 1369.571437
 262.109957, 1348.906144
 264.355582, 1327.568023
 266.601208, 1305.554120
 268.846834, 1281.713075
 271.092460, 1257.284756
 273.338085, 1232.143868
 275.583711, 1206.287194
 277.829337, 1179.759229
 280.074962, 1151.899904
 282.320588, 1122.807540
 284.566214, 1092.959461
 286.811839, 1062.394374
 289.057465, 1031.183019
 291.303091,  999.208038
 293.548716,  965.903370
 295.794342,  931.167732
 298.039968,  895.717545
 300.285594,  859.462882
 302.531219,  822.400067
 304.776845,  784.550868
 307.022471,  745.945527
 309.268096,  706.169385
 311.513722,  664.672681
 313.759348,  622.337624
 316.004973,  579.176554
 318.250599,  535.155979
 320.496225,  490.272030
 322.741851,  444.521270
 324.987476,  397.900260
 327.233102,  350.404287
 329.478728,  301.054262
 331.724353,  250.517914
 333.969979,  199.040715
 336.215605,  146.646704
 338.461230,   93.331837
 340.706856,   39.058246
 342.952482,  -16.202349
 345.198107,  -72.397127
 347.443733, -129.530129
 349.689359, -187.660226
 351.934985, -247.424069
 354.180610, -308.794171
 356.426236, -371.144334
 358.671862, -434.557221
 360.917487, -499.075197
