Speed (TAS), Climb Angle
  83.326277,    2.067929
  84.443421,    2.075366
  85.560564,    2.079414
  86.677707,    2.080447
  87.794851,    2.079325
  88.911994,    2.075168
  90.029138,    2.068107
  91.146281,    2.058652
  92.263424,    2.047754
  93.380568,    2.034391
  94.497711,    2.018346
  95.614854,    2.000218
  96.731998,    1.981296
  97.849141,    1.960430
  98.966285,    1.937545
 100.083428,    1.912560
 101.200571,    1.887337
 102.317715,    1.860567
 103.434858,    1.831123
 104.552002,    1.801107
 105.669145,    1.770187
 106.786288,    1.737526
 107.903432,    1.703736
 109.020575,    1.668121
 110.137719,    1.632736
 111.254862,    1.594837
 112.372005,    1.556566
 113.489149,    1.516275
 114.606292,    1.476109
 115.723435,    1.433995
 116.840579,    1.390955
 117.957722,    1.347075
 119.074866,    1.301870
 120.192009,    1.256489
 121.309152,    1.208685
 122.426296,    1.160624
 123.543439,    1.112016
 124.660583,    1.061345
 125.777726,    1.010453
 126.894869,    0.958560
 128.012013,    0.904956
 129.129156,    0.851111
 130.246299,    0.796506
 131.363443,    0.739817
 132.480586,    0.682813
 133.597730,    0.625547
 134.714873,    0.566186
 135.832016,    0.506084
 136.949160,    0.445645
 138.066303,    0.384724
 139.183447,    0.321560
 140.300590,    0.258039
 141.417733,    0.194177
 142.534877,    0.130016
 143.652020,    0.063489
 144.769164,   -0.003426
 145.886307,   -0.070689
 147.003450,   -0.138267
 148.120594,   -0.207040
 149.237737,   -0.277313
 150.354880,   -0.347940
 151.472024,   -0.418899
 152.589167,   -0.490188
 153.706311,   -0.562516
 154.823454,   -0.636457
 155.940597,   -0.710745
 157.057741,   -0.785378
 158.174884,   -0.860373
 159.292028,   -0.935720
 160.409171,   -1.012565
 161.526314,   -1.090478
 162.643458,   -1.168751
 163.760601,   -1.247385
 164.877744,   -1.326380
 165.994888,   -1.405735
 167.112031,   -1.485596
 168.229175,   -1.567437
 169.346318,   -1.649651
 170.463461,   -1.732239
 171.580605,   -1.815169
 172.697748,   -1.898465
 173.814892,   -1.982136
 174.932035,   -2.066181
 176.049178,   -2.151503
 177.166322,   -2.237940
 178.283465,   -2.324763
 179.400609,   -2.411973
 180.517752,   -2.499503
 181.634895,   -2.587407
 182.752039,   -2.675699
 183.869182,   -2.764379
 184.986325,   -2.853359
 186.103469,   -2.943917
 187.220612,   -3.035274
 188.337756,   -3.127030
 189.454899,   -3.219077
 190.572042,   -3.311512
 191.689186,   -3.404347
 192.806329,   -3.497583
 193.923473,   -3.591088
