Speed (TAS), Rate of Climb
  81.723576,    3.329400
  82.254837,    3.346048
  82.786098,    3.362368
  83.317359,    3.376873
  83.848621,    3.390718
  84.379882,    3.402997
  84.911143,    3.414449
  85.442404,    3.424423
  85.973665,    3.433576
  86.504926,    3.441169
  87.036187,    3.448134
  87.567448,    3.453272
  88.098709,    3.458174
  88.629970,    3.464911
  89.161231,    3.472844
  89.692492,    3.478840
  90.223753,    3.484274
  90.755014,    3.488608
  91.286275,    3.491481
  91.817537,    3.494232
  92.348798,    3.494584
  92.880059,    3.494678
  93.411320,    3.493721
  93.942581,    3.491106
  94.473842,    3.488293
  95.005103,    3.483680
  95.536364,    3.478072
  96.067625,    3.472228
  96.598886,    3.464141
  97.130147,    3.455421
  97.661408,    3.446430
  98.192669,    3.435081
  98.723930,    3.423137
  99.255191,    3.410931
  99.786453,    3.401455
 100.317714,    3.391118
 100.848975,    3.380486
 101.380236,    3.368436
 101.911497,    3.354823
 102.442758,    3.340878
 102.974019,    3.326572
 103.505280,    3.309589
 104.036541,    3.292237
 104.567802,    3.274516
 105.099063,    3.255592
 105.630324,    3.234746
 106.161585,    3.213493
 106.692846,    3.191835
 107.224108,    3.168639
 107.755369,    3.143776
 108.286630,    3.118470
 108.817891,    3.092720
 109.349152,    3.065661
 109.880413,    3.036636
 110.411674,    3.008033
 110.942935,    2.981647
 111.474196,    2.954815
 112.005457,    2.925182
 112.536718,    2.895046
 113.067979,    2.864426
 113.599240,    2.833321
 114.130501,    2.800964
 114.661762,    2.766504
 115.193024,    2.731523
 115.724285,    2.696019
 116.255546,    2.659993
 116.786807,    2.622659
 117.318068,    2.583200
 117.849329,    2.543183
 118.380590,    2.502606
 118.911851,    2.461467
 119.443112,    2.419766
 119.974373,    2.375192
 120.505634,    2.329959
 121.036895,    2.284128
 121.568156,    2.239646
 122.099417,    2.196584
 122.630678,    2.152475
 123.161940,    2.105898
 123.693201,    2.058720
 124.224462,    2.010938
 124.755723,    1.962552
 125.286984,    1.913560
 125.818245,    1.863960
 126.349506,    1.811468
 126.880767,    1.758249
 127.412028,    1.704387
 127.943289,    1.649882
 128.474550,    1.594730
 129.005811,    1.538932
 129.537072,    1.482039
 130.068333,    1.422565
 130.599595,    1.362410
 131.130856,    1.301571
 131.662117,    1.240048
 132.193378,    1.177837
 132.724639,    1.117734
 133.255900,    1.057967
 133.787161,    0.995650
 134.318422,    0.932166
