Speed (CAS), Climb Angle
  70.936097,    7.942736
  71.505906,    7.938412
  72.075716,    7.935244
  72.645525,    7.932459
  73.215335,    7.930019
  73.785144,    7.927922
  74.354954,    7.926170
  74.924763,    7.906544
  75.494573,    7.879498
  76.064382,    7.853272
  76.634192,    7.827703
  77.204001,    7.802283
  77.773811,    7.777012
  78.343620,    7.751890
  78.913430,    7.726916
  79.483239,    7.702090
  80.053049,    7.677692
  80.622858,    7.654672
  81.192668,    7.631799
  81.762477,    7.609076
  82.332287,    7.586500
  82.902096,    7.564073
  83.471906,    7.541794
  84.041715,    7.519663
  84.611525,    7.499149
  85.181334,    7.479150
  85.751144,    7.459299
  86.320953,    7.439596
  86.890763,    7.420040
  87.460572,    7.400633
  88.030382,    7.362558
  88.600191,    7.322358
  89.170001,    7.283427
  89.739810,    7.244505
  90.309620,    7.205592
  90.879429,    7.166687
  91.449239,    7.127790
  92.019048,    7.088902
  92.588858,    7.050092
  93.158667,    7.013461
  93.728477,    6.976839
  94.298286,    6.940224
  94.868096,    6.903617
  95.437905,    6.867019
  96.007715,    6.830428
  96.577524,    6.793845
  97.147334,    6.758563
  97.717143,    6.723995
  98.286953,    6.689435
  98.856762,    6.654883
  99.426572,    6.620338
  99.996381,    6.585801
 100.566191,    6.551271
 101.136000,    6.517204
 101.705810,    6.484425
 102.275619,    6.451654
 102.845429,    6.418890
 103.415238,    6.386133
 103.985048,    6.353384
 104.554857,    6.320642
 105.124667,    6.287907
 105.694476,    6.256471
 106.264286,    6.225223
 106.834095,    6.193982
 107.403905,    6.162748
 107.973714,    6.131520
 108.543524,    6.100300
 109.113333,    6.069087
 109.683143,    6.038477
 110.252952,    6.008487
 110.822762,    5.978504
 111.392571,    5.939578
 111.962381,    5.892530
 112.532190,    5.845404
 113.102000,    5.798200
 113.671809,    5.751020
 114.241619,    5.704607
 114.811428,    5.658115
 115.381238,    5.611545
 115.951047,    5.564897
 116.520857,    5.518170
 117.090666,    5.471366
 117.660476,    5.424483
 118.230285,    5.378017
 118.800095,    5.331662
 119.369904,    5.285228
 119.939714,    5.238715
 120.509523,    5.192125
 121.079333,    5.145456
 121.649142,    5.098708
 122.218952,    5.052043
 122.788761,    5.005614
 123.358571,    4.959105
 123.928380,    4.912518
 124.498190,    4.865853
 125.067999,    4.819109
 125.637809,    4.772286
 126.207618,    4.725385
 126.777428,    4.678779
 127.347237,    4.632112
