Time, CL
   0.000100,    1.362000
   0.000546,    1.362000
   0.002193,    1.362000
   0.008206,    1.362000
   0.021445,    1.362000
   0.044878,    1.362000
   0.070908,    1.362000
   0.096960,    1.362000
   0.123058,    1.362000
   0.149092,    1.362000
   0.175291,    1.362000
   0.201568,    1.362000
   0.227869,    1.362000
   0.254200,    1.362000
   0.280677,    1.362000
   0.307292,    1.362000
   0.333859,    1.362000
   0.360894,    1.362000
   0.387778,    1.362000
   0.414826,    1.362000
   0.442104,    1.362000
   0.469309,    1.362000
   0.496420,    1.362000
   0.524017,    1.362000
   0.551763,    1.362000
   0.579615,    1.362000
   0.607521,    1.362000
   0.635901,    1.362000
   0.664210,    1.362000
   0.692580,    1.362000
   0.721147,    1.362000
   0.750419,    1.362000
   0.779450,    1.362000
   0.808805,    1.362000
   0.838252,    1.362000
   0.868117,    1.362000
   0.898450,    1.362000
   0.928713,    1.362000
   0.958722,    1.362000
   0.989125,    1.362000
   1.020166,    1.362000
   1.051316,    1.362000
   1.082355,    1.362000
   1.113923,    1.362000
   1.145511,    1.362000
   1.177733,    1.362000
   1.209788,    1.362000
   1.241667,    1.362000
   1.274168,    1.362000
   1.307020,    1.362000
   1.340331,    1.362000
   1.373587,    1.362000
   1.406951,    1.362000
   1.441117,    1.362000
   1.475079,    1.362000
   1.509388,    1.362000
   1.543708,    1.362000
   1.577823,    1.362000
   1.612295,    1.362000
   1.619323,    1.362000
   1.636229,    1.362000
   1.636547,    1.362000
   1.636804,    1.362000
   1.636893,    1.362000
   1.636973,    1.362000
   1.637557,    1.362000
   1.640258,    1.362000
   1.647732,    1.362000
   1.668344,    1.362000
   1.705478,    1.362000
   1.741009,    1.362000
   1.777249,    1.362000
   1.813736,    1.362000
   1.850529,    1.362000
   1.887241,    1.362000
   1.924381,    1.362000
   1.961480,    1.362000
   1.998703,    1.362000
   2.036046,    1.362000
   2.073776,    1.362000
   2.111743,    1.362000
   2.150027,    1.362000
   2.188725,    1.362000
   2.227167,    1.362000
   2.265671,    1.362000
   2.304423,    1.362000
   2.343966,    1.362000
   2.383447,    1.362000
   2.423246,    1.362000
   2.463018,    1.362000
   2.503525,    1.362000
   2.544295,    1.362000
   2.584787,    1.362000
   2.625677,    1.362000
   2.666496,    1.362000
   2.707749,    1.362000
   2.749319,    1.362000
   2.791119,    1.362000
   2.833193,    1.362000
   2.875176,    1.362000
   2.917803,    1.362000
   2.960451,    1.362000
   3.003423,    1.362000
   3.045845,    1.362000
   3.088955,    1.362000
   3.132169,    1.362000
   3.175717,    1.362000
   3.219444,    1.362000
   3.263510,    1.362000
   3.307390,    1.362000
   3.307843,    1.362000
   3.307980,    1.362000
   3.308056,    1.362000
   3.308126,    1.362000
   3.308819,    1.362000
   3.311936,    1.362000
   3.322869,    1.362000
   3.354707,    1.362000
   3.399423,    1.362000
   3.444307,    1.362000
   3.489099,    1.362000
   3.534285,    1.362000
   3.579924,    1.362000
   3.625443,    1.362000
   3.671166,    1.362000
   3.717269,    1.362000
   3.763268,    1.362000
   3.809324,    1.362000
   3.855413,    1.362000
   3.902265,    1.362000
   3.949382,    1.362000
   3.996416,    1.362000
   4.043704,    1.362000
   4.090883,    1.362000
   4.138856,    1.362000
   4.186700,    1.362000
   4.234818,    1.362000
   4.283030,    1.362000
   4.331695,    1.362000
   4.380248,    1.362000
   4.429271,    1.362000
   4.478240,    1.362000
   4.527787,    1.362000
   4.577019,    1.362000
   4.626739,    1.362000
   4.676821,    1.362000
   4.726917,    1.362000
   4.777028,    1.362000
   4.827739,    1.362000
   4.878214,    1.362000
   4.928845,    1.362000
   4.979690,    1.362000
   4.989956,    1.362000
   4.996348,    1.362000
   5.000646,    1.362000
   5.016762,    1.362000
   5.017069,    1.362000
   5.017197,    1.362000
   5.017324,    1.362000
   5.018246,    1.362000
   5.022445,    1.362000
   5.039548,    1.362000
   5.082406,    1.362000
   5.133662,    1.362000
   5.185596,    1.362000
   5.237003,    1.362000
   5.288860,    1.362000
   5.340997,    1.362000
   5.393355,    1.362000
   5.446267,    1.362000
   5.499001,    1.362000
   5.551840,    1.362000
   5.604933,    1.362000
   5.658137,    1.362000
   5.711326,    1.362000
   5.764647,    1.362000
   5.818689,    1.362000
   5.872521,    1.362000
   5.926575,    1.362000
   5.980845,    1.362000
   6.035439,    1.362000
   6.090116,    1.362000
   6.144541,    1.362000
   6.199202,    1.362000
   6.254099,    1.362000
   6.309627,    1.362000
   6.364950,    1.362000
   6.420734,    1.362000
   6.476851,    1.362000
   6.533048,    1.362000
   6.589025,    1.362000
   6.645167,    1.362000
   6.701344,    1.362000
   6.758032,    1.362000
   6.760302,    1.362000
   6.762299,    1.362000
   6.763846,    1.362000
   6.765566,    1.362000
   6.767053,    1.362000
   6.768355,    1.362000
   6.768455,    1.362000
   6.768567,    1.362000
   6.768669,    1.362000
   6.769459,    1.362000
   6.774003,    1.362000
   6.789526,    1.362000
   6.827739,    1.362000
   6.884826,    1.362000
   6.941771,    1.362000
   6.998975,    1.362000
   7.056401,    1.362000
   7.113705,    1.362000
   7.171198,    1.362000
   7.228767,    1.362000
   7.286893,    1.362000
   7.344933,    1.362000
   7.403308,    1.362000
   7.461814,    1.362000
   7.520453,    1.362000
   7.579128,    1.362000
   7.638006,    1.362000
   7.696661,    1.362000
   7.756008,    1.362000
   7.815578,    1.362000
   7.875004,    1.362000
   7.934423,    1.362000
   7.994106,    1.362000
   8.053973,    1.362000
   8.113887,    1.362000
   8.174214,    1.362000
   8.234546,    1.362000
   8.294938,    1.362000
   8.355549,    1.362000
   8.416380,    1.362000
   8.477368,    1.362000
   8.538209,    1.362000
   8.550535,    1.362000
   8.558554,    1.362000
   8.564106,    1.362000
   8.564826,    1.362000
   8.565911,    1.362000
   8.566294,    1.362000
   8.566412,    1.362000
   8.567307,    1.362000
   8.568163,    1.362000
   8.572523,    1.362000
   8.593354,    1.362000
   8.650315,    1.362000
   8.711318,    1.362000
   8.772930,    1.362000
   8.834932,    1.362000
   8.896957,    1.362000
   8.959145,    1.362000
   9.021049,    1.362000
   9.083326,    1.362000
   9.145736,    1.362000
   9.208148,    1.362000
   9.271104,    1.362000
   9.334025,    1.362000
   9.397113,    1.362000
   9.460419,    1.362000
   9.523792,    1.362000
   9.587237,    1.362000
   9.650864,    1.362000
   9.714678,    1.362000
   9.778496,    1.362000
   9.842581,    1.362000
   9.906913,    1.362000
   9.971007,    1.362000
  10.035305,    1.362000
  10.099827,    1.362000
  10.164244,    1.362000
  10.228971,    1.362000
  10.293812,    1.362000
  10.358864,    1.362000
  10.371879,    1.362000
  10.412995,    1.362000
  10.415578,    1.362000
  10.416080,    1.362000
  10.416191,    1.362000
  10.416347,    1.362000
  10.417490,    1.362000
  10.423079,    1.362000
  10.448975,    1.362000
  10.517555,    1.362000
  10.583066,    1.362000
  10.648861,    1.362000
  10.714500,    1.362000
  10.780383,    1.362000
  10.846351,    1.362000
  10.912426,    1.362000
  10.978749,    1.362000
  11.045174,    1.362000
  11.111782,    1.362000
  11.178484,    1.362000
  11.245006,    1.362000
  11.311850,    1.362000
  11.378996,    1.362000
  11.446181,    1.362000
  11.513409,    1.362000
  11.580967,    1.362000
  11.648295,    1.362000
  11.715777,    1.362000
  11.783509,    1.362000
  11.851301,    1.362000
  11.919097,    1.362000
  11.987078,    1.362000
  12.055166,    1.362000
  12.123653,    1.362000
  12.192120,    1.362000
  12.260864,    1.362000
  12.274615,    1.362000
  12.322819,    1.362000
  12.323400,    1.362000
  12.323612,    1.362000
  12.323691,    1.362000
  12.323765,    1.362000
  12.324505,    1.362000
  12.328819,    1.362000
  12.347741,    1.362000
  12.402285,    1.362000
  12.471853,    1.362000
  12.540639,    1.362000
  12.609789,    1.362000
  12.678898,    1.362000
  12.748031,    1.362000
  12.817528,    1.362000
  12.887168,    1.362000
  12.956848,    1.362000
  13.026613,    1.362000
  13.096256,    1.362000
  13.166407,    1.362000
  13.236550,    1.362000
  13.306910,    1.362000
  13.377274,    1.362000
  13.447598,    1.362000
  13.518370,    1.362000
  13.589029,    1.362000
  13.659731,    1.362000
  13.730865,    1.362000
  13.802209,    1.362000
  13.873564,    1.362000
  13.944779,    1.362000
  14.016214,    1.362000
