Speed (TAS), Climb Angle
  62.744398,    6.502282
  63.554287,    6.467251
  64.364177,    6.429268
  65.174066,    6.388446
  65.983956,    6.344903
  66.793845,    6.298764
  67.603735,    6.250131
  68.413625,    6.198759
  69.223514,    6.145067
  70.033404,    6.089200
  70.843293,    6.035962
  71.653183,    5.984812
  72.463072,    5.931243
  73.272962,    5.875671
  74.082851,    5.818586
  74.892741,    5.759696
  75.702631,    5.698587
  76.512520,    5.636358
  77.322410,    5.572150
  78.132299,    5.506348
  78.942189,    5.439490
  79.752078,    5.370366
  80.561968,    5.300801
  81.371857,    5.228671
  82.181747,    5.156684
  82.991637,    5.089019
  83.801526,    5.021271
  84.611416,    4.950974
  85.421305,    4.880560
  86.231195,    4.808120
  87.041084,    4.735050
  87.850974,    4.660806
  88.660863,    4.585097
  89.470753,    4.509238
  90.280643,    4.431081
  91.090532,    4.352585
  91.900422,    4.273402
  92.710311,    4.192300
  93.520201,    4.111006
  94.330090,    4.032545
  95.139980,    3.955291
  95.949869,    3.877827
  96.759759,    3.799765
  97.569649,    3.719731
  98.379538,    3.639469
  99.189428,    3.558977
  99.999317,    3.476657
 100.809207,    3.393612
 101.619096,    3.310321
 102.428986,    3.226691
 103.238875,    3.140887
 104.048765,    3.054821
 104.858655,    2.968493
 105.668544,    2.882355
 106.478434,    2.799715
 107.288323,    2.716725
 108.098213,    2.633457
 108.908102,    2.549911
 109.717992,    2.465225
 110.527881,    2.379225
 111.337771,    2.292934
 112.147661,    2.206350
 112.957550,    2.119474
 113.767440,    2.031489
 114.577329,    1.942199
 115.387219,    1.852605
 116.197108,    1.762704
 117.006998,    1.672497
 117.816887,    1.585308
 118.626777,    1.498696
 119.436667,    1.411486
 120.246556,    1.323956
 121.056446,    1.236108
 121.866335,    1.147940
 122.676225,    1.059452
 123.486114,    0.969813
 124.296004,    0.879003
 125.105893,    0.787862
 125.915783,    0.696389
 126.725673,    0.604585
 127.535562,    0.512450
 128.345452,    0.419982
 129.155341,    0.327156
 129.965231,    0.236191
 130.775120,    0.144883
 131.585010,    0.053233
 132.394899,   -0.038761
 133.204789,   -0.131097
 134.014678,   -0.223778
 134.824568,   -0.316802
 135.634458,   -0.410170
 136.444347,   -0.505169
 137.254237,   -0.600754
 138.064126,   -0.696693
 138.874016,   -0.792986
 139.683905,   -0.889634
 140.493795,   -0.986637
 141.303684,   -1.082539
 142.113574,   -1.177858
 142.923464,   -1.273532
