V (EAS), 
  86.078411,    0.000000
  86.078411,    1.000000
  90.040060,    1.094165
  94.001710,    1.192567
  97.963359,    1.295206
 101.925009,    1.402081
 105.886658,    1.513192
 109.848308,    1.628539
 113.809957,    1.748123
 117.771607,    1.871943
 121.733256,    2.000000
 151.017942,    2.000000
 151.017942,    0.000000
