V (EAS), 
   0.000000,    1.000000
 253.816796,    1.553671
 447.383948,    1.975915
   0.000000,    1.000000
 447.383948,    1.975915
 559.229935,    1.536120
   0.000000,    1.000000
 559.229935,    1.536120
 559.229935,    0.463880
   0.000000,    1.000000
 559.229935,    0.463880
 447.383948,    0.024085
   0.000000,    1.000000
 447.383948,    0.024085
 447.383948,    0.024085
 196.605645,    0.446329
   0.000000,    1.000000
