Mach, Efficiency
   0.290720,    9.280677
   0.294631,    9.697658
   0.298542,   10.114509
   0.302452,   10.529801
   0.306363,   10.942267
   0.310274,   11.350834
   0.314184,   11.754650
   0.318095,   12.153102
   0.322005,   12.545823
   0.325916,   12.927589
   0.329827,   13.299016
   0.333737,   13.663007
   0.337648,   14.020142
   0.341558,   14.371198
   0.345469,   14.699871
   0.349380,   15.022554
   0.353290,   15.340621
   0.357201,   15.636291
   0.361111,   15.924671
   0.365022,   16.206372
   0.368933,   16.464415
   0.372843,   16.722950
   0.376754,   16.956517
   0.380664,   17.187886
   0.384575,   17.399222
   0.388486,   17.605358
   0.392396,   17.792301
   0.396307,   17.975893
   0.400217,   18.136906
   0.404128,   18.301209
   0.408039,   18.435362
   0.411949,   18.572817
   0.415860,   18.690931
   0.419770,   18.800115
   0.423681,   18.907569
   0.427592,   18.988795
   0.431502,   19.071478
   0.435413,   19.143672
   0.439323,   19.198446
   0.443234,   19.254028
   0.447145,   19.297801
   0.451055,   19.326191
   0.454966,   19.354913
   0.458876,   19.377511
   0.462787,   19.380289
   0.466698,   19.383091
   0.470608,   19.385918
   0.474519,   19.370241
   0.478429,   19.348595
   0.482340,   19.326820
   0.486251,   19.304918
   0.490161,   19.261895
   0.494072,   19.217485
   0.497982,   19.172929
   0.501893,   19.128230
   0.505804,   19.068510
   0.509714,   19.003547
   0.513625,   18.938531
   0.517535,   18.873466
   0.521446,   18.806869
   0.525357,   18.723875
   0.529267,   18.640998
   0.533178,   18.558245
   0.537088,   18.475623
   0.540999,   18.393137
   0.544910,   18.296997
   0.548820,   18.199273
   0.552731,   18.101899
   0.556641,   18.004881
   0.560552,   17.908224
   0.564463,   17.811783
   0.568373,   17.702277
   0.572284,   17.593366
   0.576194,   17.485055
   0.580105,   17.377345
   0.584016,   17.270238
   0.587926,   17.163738
   0.591837,   17.054021
   0.595747,   16.937267
   0.599658,   16.821347
   0.603569,   16.706260
   0.607479,   16.592004
   0.611390,   16.478577
   0.615300,   16.365978
   0.619211,   16.254204
   0.623122,   16.137245
   0.627032,   16.017655
   0.630943,   15.899093
   0.634853,   15.781553
   0.638764,   15.665027
   0.642675,   15.549510
   0.646585,   15.434994
   0.650496,   15.321473
   0.654407,   15.208941
   0.658317,   15.092683
   0.662228,   14.974469
   0.666138,   14.857409
   0.670049,   14.741492
   0.673960,   14.626706
   0.677870,   14.513042
