Mach, Climb Angle
   0.294787,    2.530063
   0.299688,    2.599035
   0.304589,    2.662330
   0.309491,    2.719433
   0.314392,    2.770237
   0.319293,    2.816006
   0.324194,    2.856805
   0.329095,    2.892798
   0.333996,    2.924341
   0.338897,    2.951654
   0.343798,    2.975494
   0.348700,    2.995598
   0.353601,    3.012220
   0.358502,    3.026329
   0.363403,    3.037504
   0.368304,    3.045161
   0.373205,    3.050342
   0.378106,    3.054646
   0.383008,    3.055354
   0.387909,    3.053667
   0.392810,    3.050943
   0.397711,    3.044636
   0.402612,    3.037086
   0.407513,    3.027179
   0.412414,    3.015915
   0.417316,    3.003031
   0.422217,    2.987667
   0.427118,    2.972613
   0.432019,    2.956029
   0.436920,    2.937927
   0.441821,    2.919265
   0.446722,    2.901008
   0.451624,    2.882821
   0.456525,    2.860869
   0.461426,    2.841683
   0.466327,    2.821801
   0.471228,    2.799712
   0.476129,    2.778207
   0.481030,    2.755836
   0.485932,    2.731935
   0.490833,    2.707986
   0.495734,    2.681960
   0.500635,    2.654067
   0.505536,    2.626091
   0.510437,    2.597254
   0.515338,    2.564627
   0.520240,    2.531885
   0.525141,    2.499027
   0.530042,    2.464643
   0.534943,    2.427919
   0.539844,    2.391049
   0.544745,    2.354413
   0.549646,    2.317651
   0.554548,    2.277963
   0.559449,    2.238127
   0.564350,    2.199102
   0.569251,    2.159903
   0.574152,    2.119397
   0.579053,    2.076849
   0.583954,    2.034132
   0.588856,    1.991216
   0.593757,    1.948058
   0.598658,    1.904359
   0.603559,    1.857656
   0.608460,    1.810640
   0.613361,    1.763456
   0.618262,    1.716079
   0.623164,    1.668480
   0.628065,    1.620704
   0.632966,    1.570880
   0.637867,    1.520085
   0.642768,    1.469046
   0.647669,    1.417753
   0.652570,    1.366213
   0.657471,    1.314428
   0.662373,    1.262444
   0.667274,    1.209195
   0.672175,    1.154225
   0.677076,    1.098992
   0.681977,    1.043821
   0.686878,    0.988458
   0.691779,    0.932833
   0.696681,    0.877088
   0.701582,    0.821337
   0.706483,    0.765321
   0.711384,    0.707244
   0.716285,    0.648562
   0.721186,    0.589635
   0.726087,    0.530427
   0.730989,    0.471038
   0.735890,    0.411495
   0.740791,    0.351672
   0.745692,    0.291567
   0.750593,    0.231295
   0.755494,    0.170744
   0.760395,    0.109657
   0.765297,    0.046444
   0.770198,   -0.016904
   0.775099,   -0.080547
   0.780000,   -0.144436
