Ground distance, Vertical Forces
   0.000000,    0.000005
   0.000001,    0.000204
   0.000008,    0.003024
   0.000066,    0.025866
   0.000697,    0.272351
   0.002911,    1.137109
   0.009067,    3.540957
   0.019327,    7.546292
   0.033541,   13.093560
   0.051495,   20.098735
   0.073490,   28.677329
   0.099445,   38.797948
   0.129329,   50.446594
   0.163381,   63.716187
   0.202162,   78.823752
   0.244622,   95.359262
   0.291867,  113.752802
   0.343936,  134.017811
   0.400832,  156.154576
   0.461923,  179.915834
   0.527728,  205.502517
   0.598687,  233.084276
   0.676487,  263.314926
   0.757862,  294.924232
   0.846283,  329.259123
   0.940493,  365.829124
   1.039126,  404.102906
   1.142837,  444.333628
   1.255001,  487.828155
   1.372124,  533.229487
   1.497249,  581.715753
   1.627062,  632.000119
   1.766756,  686.092578
   1.910161,  741.601315
   2.063178,  800.808655
   2.223232,  862.715833
   2.256382,  875.535016
   2.271916,  881.541773
   2.280110,  884.710006
   2.286233,  887.077535
   2.291050,  888.939900
   2.294754,  890.372271
   2.297969,  891.615073
   2.300913,  892.753652
   2.303169,  893.625816
   2.305089,  894.368096
   2.305659,  894.588468
   2.305866,  894.668615
   2.306088,  894.754330
   2.307667,  895.364900
   2.314751,  898.103762
   2.338643,  907.341168
   2.399121,  930.720972
   2.526775,  980.060133
   2.709181, 1050.537293
   2.900738, 1124.521250
   3.098597, 1200.908699
   3.307353, 1281.471034
   3.529839, 1367.296516
   3.754128, 1453.781967
   3.992049, 1545.485935
   4.233206, 1638.398514
   4.493043, 1738.465684
   4.758061, 1840.483998
   5.028764, 1944.646298
   5.312928, 2053.941241
   5.606929, 2166.970383
   5.912243, 2284.297169
   6.229773, 2406.263772
   6.562100, 2533.856007
   6.898779, 2663.060193
   7.247238, 2796.724350
   7.608204, 2935.122280
   7.984459, 3079.315072
   8.373045, 3228.162653
   8.777761, 3383.114674
   9.185781, 3539.256607
   9.269861, 3571.423370
   9.278378, 3574.681517
   9.285439, 3577.382899
   9.286755, 3577.886022
   9.287848, 3578.304393
   9.288434, 3578.528636
   9.288683, 3578.623623
   9.288995, 3578.743038
   9.291817, 3579.822455
   9.305707, 3585.136066
   9.376214, 3612.106849
   9.558279, 3681.740768
   9.998994, 3850.241070
  10.452750, 4023.641971
  10.915899, 4200.544363
  11.393850, 4383.009609
  11.882854, 4569.600923
  12.387780, 4762.170574
  12.909320, 4960.974940
  13.438188, 5162.469299
  13.994316, 5374.239379
  14.562903, 5590.639726
  15.137398, 5809.173510
  15.741115, 6038.700931
