Ground distance, Rate of Climb
   0.000000,   -2.921304
  30.474496,   -3.192877
  60.957341,   -3.192133
  91.447896,   -3.180167
 121.950229,   -3.203185
 152.459356,   -3.212028
 182.977287,   -3.188273
 213.508140,   -3.214843
 244.046548,   -3.216078
 274.593806,   -3.200951
 305.152220,   -3.229108
 335.721276,   -3.242012
 366.299708,   -3.237182
 396.888101,   -3.221520
 427.488246,   -3.249838
 458.099729,   -3.262039
 488.721845,   -3.270022
 519.355200,   -3.278449
 550.000402,   -3.287264
 580.658010,   -3.294388
 611.328491,   -3.274646
 642.013042,   -3.271351
 672.709091,   -3.266230
 703.412775,   -3.261783
 734.133254,   -3.274043
 764.864168,   -3.276405
 795.605540,   -3.268848
 826.359394,   -3.269372
 857.123815,   -3.276738
 887.901127,   -3.285812
 918.689351,   -3.296332
 949.490491,   -3.293154
 980.302565,   -3.278382
1011.128764,   -3.276060
1041.964000,   -3.281703
1072.813674,   -3.280358
1103.672253,   -3.274702
1134.545160,   -3.277216
1165.426904,   -3.284767
1196.323274,   -3.292788
1227.228665,   -3.301097
1258.148969,   -3.296853
1289.078472,   -3.284865
1320.022521,   -3.284027
1350.975543,   -3.290065
1381.942997,   -3.289014
1412.919354,   -3.283590
1443.909727,   -3.279893
1474.908744,   -3.277261
1505.921428,   -3.274645
1536.942543,   -3.272039
1567.976995,   -3.269567
1599.019673,   -3.267178
1630.075442,   -3.263605
1661.139285,   -3.259302
1692.215947,   -3.254574
1723.300516,   -3.249584
1754.397433,   -3.252129
1785.501967,   -3.259321
1816.620005,   -3.258460
1847.744393,   -3.253811
1878.882133,   -3.249874
1910.026151,   -3.246271
1941.183542,   -3.256327
1972.347221,   -3.272807
2003.525034,   -3.277909
2034.709492,   -3.277663
2065.907818,   -3.272152
2097.112665,   -3.264166
2128.331263,   -3.274979
2159.556327,   -3.294631
2190.795455,   -3.300907
2222.041195,   -3.300892
2253.304473,   -3.300942
2284.571232,   -3.301005
2315.856914,   -3.294325
2347.145220,   -3.286709
2378.452067,   -3.281901
2409.761486,   -3.277482
2441.089369,   -3.293410
2472.419813,   -3.312160
2503.769285,   -3.322511
2535.121396,   -3.331697
2566.493774,   -3.314863
2597.870638,   -3.301063
2629.264406,   -3.306056
2660.662779,   -3.308476
2692.078235,   -3.301358
2723.497935,   -3.295607
2754.933380,   -3.294933
2786.377890,   -3.291346
2817.832389,   -3.284548
2849.297543,   -3.285620
2880.771313,   -3.293055
2912.258435,   -3.295892
2943.751794,   -3.296580
2975.259120,   -3.308598
3006.772971,   -3.325907
3038.300827,   -3.318890
3069.835224,   -3.300509
3101.386074,   -3.291956
3132.940027,   -3.285256
3164.510368,   -3.290585
3196.083798,   -3.298181
3227.674771,   -3.288593
3259.267425,   -3.277358
3290.877228,   -3.288571
3322.488673,   -3.301935
3354.118699,   -3.288272
3385.748997,   -3.274212
3417.397395,   -3.287618
3449.047190,   -3.301485
3480.714791,   -3.316266
3512.383556,   -3.329637
3544.070627,   -3.320838
3575.762047,   -3.316901
3607.468603,   -3.329883
3639.179773,   -3.339190
3670.906999,   -3.335711
3702.640651,   -3.332636
3734.388318,   -3.330446
3766.142601,   -3.334534
3797.911313,   -3.352315
3829.686690,   -3.361668
3861.476602,   -3.352637
3893.276432,   -3.342157
3925.087090,   -3.330098
3956.907533,   -3.327451
3988.738656,   -3.335078
4020.580907,   -3.335631
4052.432152,   -3.330465
4084.294695,   -3.339875
4116.166373,   -3.361069
4148.049324,   -3.359332
4179.941389,   -3.339057
4211.847300,   -3.345691
4243.758626,   -3.362848
4275.687129,   -3.356462
4307.619095,   -3.345329
4339.568842,   -3.361980
4371.521620,   -3.383370
4403.492367,   -3.370247
4435.466590,   -3.351490
4467.460427,   -3.344743
4499.454709,   -3.338458
4531.468693,   -3.352515
4563.484743,   -3.364104
4595.518993,   -3.353937
4627.555300,   -3.344694
4659.609739,   -3.343581
4691.666172,   -3.341943
4723.740170,   -3.335668
4755.816024,   -3.330303
4787.908224,   -3.332963
4820.004476,   -3.336982
4852.114906,   -3.345758
4884.229610,   -3.355951
4916.359275,   -3.371107
4948.493165,   -3.378323
4980.641844,   -3.357748
5012.797527,   -3.348551
5044.964015,   -3.356902
5077.139500,   -3.356597
5109.323401,   -3.348197
5141.520942,   -3.359430
5173.722015,   -3.375749
5205.939761,   -3.361526
5238.159492,   -3.343948
5270.396433,   -3.347156
5302.636455,   -3.351383
5334.891266,   -3.360505
5367.149375,   -3.370775
5399.423317,   -3.386551
5431.700563,   -3.395441
5463.993672,   -3.371277
5496.292220,   -3.356117
5528.602288,   -3.360025
5560.922108,   -3.366835
5593.249901,   -3.376016
5625.588168,   -3.377941
5657.934941,   -3.373973
5690.291852,   -3.365823
5722.656997,   -3.354276
5755.031506,   -3.347109
5787.413619,   -3.343498
5819.806292,   -3.357913
5852.203973,   -3.380877
5884.614980,   -3.365852
5917.033281,   -3.359651
5949.458774,   -3.366997
5981.897236,   -3.370244
6014.338809,   -3.372508
6046.794516,   -3.366156
6079.253612,   -3.357738
6111.726225,   -3.353839
6144.202079,   -3.351025
6176.690958,   -3.348147
6209.182961,   -3.345253
6241.687508,   -3.342453
6274.195062,   -3.339676
6306.714839,   -3.345304
6339.237547,   -3.352948
6371.772709,   -3.355912
6404.310857,   -3.357753
6436.861569,   -3.359742
6469.415294,   -3.361766
6501.981705,   -3.363879
6534.551158,   -3.366013
6567.133430,   -3.368203
6599.718775,   -3.370407
6632.317075,   -3.372633
6664.918482,   -3.374864
6697.532977,   -3.377084
