Mach, Efficiency
   0.331430,   13.477324
   0.334547,   13.479069
   0.337664,   13.595713
   0.340780,   13.726531
   0.343897,   13.861128
   0.347014,   13.999654
   0.350131,   14.126524
   0.353248,   14.240316
   0.356365,   14.356990
   0.359482,   14.473154
   0.362599,   14.573045
   0.365715,   14.675205
   0.368832,   14.779701
   0.371949,   14.875233
   0.375066,   14.961153
   0.378183,   15.048802
   0.381300,   15.138221
   0.384417,   15.218835
   0.387533,   15.288341
   0.390650,   15.359055
   0.393767,   15.431000
   0.396884,   15.504202
   0.400001,   15.555987
   0.403118,   15.607926
   0.406235,   15.660622
   0.409352,   15.714084
   0.412468,   15.768325
   0.415585,   15.801457
   0.418702,   15.833849
   0.421819,   15.866618
   0.424936,   15.899767
   0.428053,   15.933300
   0.431170,   15.961045
   0.434287,   15.972671
   0.437403,   15.984398
   0.440520,   15.996226
   0.443637,   16.008156
   0.446754,   16.020188
   0.449871,   16.032322
   0.452988,   16.027484
   0.456105,   16.018006
   0.459222,   16.008474
   0.462338,   15.998888
   0.465455,   15.989249
   0.468572,   15.979557
   0.471689,   15.969812
   0.474806,   15.954387
   0.477923,   15.924265
   0.481040,   15.894061
   0.484156,   15.863776
   0.487273,   15.833412
   0.490390,   15.802970
   0.493507,   15.772452
   0.496624,   15.741860
   0.499741,   15.711194
   0.502858,   15.672174
   0.505975,   15.622937
   0.509091,   15.573706
   0.512208,   15.524486
   0.515325,   15.475277
   0.518442,   15.426084
   0.521559,   15.376909
   0.524676,   15.327755
   0.527793,   15.278624
   0.530910,   15.229518
   0.534026,   15.180441
   0.537143,   15.117539
   0.540260,   15.052532
   0.543377,   14.987711
   0.546494,   14.923077
   0.549611,   14.858633
   0.552728,   14.794382
   0.555844,   14.730326
   0.558961,   14.666466
   0.562078,   14.602806
   0.565195,   14.539346
   0.568312,   14.476088
   0.571429,   14.413036
   0.574546,   14.350190
   0.577663,   14.276381
   0.580779,   14.200780
   0.583896,   14.125576
   0.587013,   14.050767
   0.590130,   13.976355
   0.593247,   13.902339
   0.596364,   13.828718
   0.599481,   13.755494
   0.602598,   13.682666
   0.605714,   13.610233
   0.608831,   13.538195
   0.611948,   13.466551
   0.615065,   13.395302
   0.618182,   13.324447
   0.621299,   13.253984
   0.624416,   13.183914
   0.627533,   13.111318
   0.630649,   13.031859
   0.633766,   12.952971
   0.636883,   12.874649
   0.640000,   12.796882
