Speed, Forces
 115.950682, 47600.484253
 117.191647, 46957.014810
 118.432611, 46343.139469
 119.673575, 45757.378726
 120.914539, 45198.193507
 122.155503, 44663.985169
 123.396467, 44153.095502
 124.637431, 43663.806724
 125.878396, 43205.345184
 127.119360, 42767.225816
 128.360324, 42346.823839
 129.601288, 41946.833477
 130.842252, 41573.343307
 132.083216, 41213.319687
 133.324181, 40871.956858
 134.565145, 40554.061252
 135.806109, 40245.014017
 137.047073, 39962.077663
 138.288037, 39689.848459
 139.529001, 39434.770630
 140.769965, 39196.413757
 142.010930, 38969.303591
 143.251894, 38761.694642
 144.492858, 38562.601707
 145.733822, 38382.437569
 146.974786, 38211.351865
 148.215750, 38055.150721
 149.456714, 37912.002678
 150.697679, 37776.104003
 151.938643, 37660.764484
 153.179607, 37544.457591
 154.420571, 37453.609347
 155.661535, 37365.166060
 156.902499, 37286.271055
 158.143464, 37225.433173
 159.384428, 37164.105569
 160.625392, 37120.694873
 161.866356, 37086.878835
 163.107320, 37052.797010
 164.348284, 37039.457093
 165.589248, 37032.713571
 166.830213, 37025.918267
 168.071177, 37036.878185
 169.312141, 37057.168497
 170.553105, 37077.611105
 171.794069, 37106.742504
 173.035033, 37153.938615
 174.275997, 37201.481172
 175.516962, 37249.370174
 176.757926, 37316.182807
 177.998890, 37390.597997
 179.239854, 37465.543854
 180.480818, 37541.020378
 181.721782, 37637.494993
 182.962747, 37739.171108
 184.203711, 37841.552183
 185.444675, 37944.638219
 186.685639, 38062.159876
 187.926603, 38191.019625
 189.167567, 38320.748700
 190.408531, 38451.347100
 191.649496, 38582.814826
 192.890460, 38736.552130
 194.131424, 38893.422847
 195.372388, 39051.317328
 196.613352, 39210.235571
 197.854316, 39370.177578
 199.095281, 39548.910969
 200.336245, 39733.766108
 201.577209, 39919.789519
 202.818173, 40106.981202
 204.059137, 40295.341157
 205.300101, 40486.957551
 206.541065, 40699.621642
 207.782030, 40913.588586
 209.022994, 41128.858383
 210.263958, 41345.431034
 211.504922, 41563.306537
 212.745886, 41782.484894
 213.986850, 42018.648624
 215.227814, 42261.652289
 216.468779, 42506.083460
 217.709743, 42751.942137
 218.950707, 42999.228320
 220.191671, 43247.942009
 221.432635, 43498.083204
 222.673599, 43761.445473
 223.914564, 44034.774299
 225.155528, 44309.645355
 226.396492, 44586.058643
 227.637456, 44864.014161
 228.878420, 45143.511910
 230.119384, 45424.551889
 231.360348, 45707.134100
 232.601313, 45999.527061
 233.842277, 46304.605172
 235.083241, 46611.330310
 236.324205, 46919.702476
 237.565169, 47229.721669
 238.806133, 47541.387890
