Vfailure/VsTO, Distance
   0.500000, 2125.764077
   0.500701, 2125.159428
   0.501401, 2124.554778
   0.502102, 2123.950129
   0.502803, 2123.345480
   0.503504, 2122.740830
   0.504204, 2122.136181
   0.504905, 2121.531532
   0.505606, 2120.926882
   0.506306, 2120.322233
   0.507007, 2119.717583
   0.507708, 2119.112934
   0.508408, 2118.508285
   0.509109, 2117.903635
   0.509810, 2117.298986
   0.510511, 2116.694337
   0.511211, 2116.089687
   0.511912, 2115.485038
   0.512613, 2114.880388
   0.513313, 2114.275739
   0.514014, 2113.671090
   0.514715, 2113.066440
   0.515415, 2112.461791
   0.516116, 2111.857142
   0.516817, 2111.252492
   0.517518, 2110.647843
   0.518218, 2110.043193
   0.518919, 2109.438544
   0.519620, 2108.833895
   0.520320, 2108.229245
   0.521021, 2107.624596
   0.521722, 2107.019946
   0.522422, 2106.415297
   0.523123, 2105.810648
   0.523824, 2105.205998
   0.524525, 2104.601349
   0.525225, 2103.996700
   0.525926, 2103.392050
   0.526627, 2102.787401
   0.527327, 2102.182751
   0.528028, 2101.578102
   0.528729, 2100.973453
   0.529429, 2100.368803
   0.530130, 2099.764154
   0.530831, 2099.159505
   0.531532, 2098.554855
   0.532232, 2097.950206
   0.532933, 2097.345556
   0.533634, 2096.740907
   0.534334, 2096.136258
   0.535035, 2095.531608
   0.535736, 2094.926959
   0.536436, 2094.322309
   0.537137, 2093.717660
   0.537838, 2093.113011
   0.538539, 2092.508361
   0.539239, 2091.903712
   0.539940, 2091.299063
   0.540641, 2090.694413
   0.541341, 2090.089764
   0.542042, 2089.485114
   0.542743, 2088.880465
   0.543443, 2088.275816
   0.544144, 2087.671166
   0.544845, 2087.066517
   0.545546, 2086.461868
   0.546246, 2085.857218
   0.546947, 2085.252569
   0.547648, 2084.647919
   0.548348, 2084.043270
   0.549049, 2083.438621
   0.549750, 2082.833971
   0.550450, 2082.229322
   0.551151, 2081.624672
   0.551852, 2081.020023
   0.552553, 2080.415374
   0.553253, 2079.810724
   0.553954, 2079.206075
   0.554655, 2078.601426
   0.555355, 2077.996776
   0.556056, 2077.392127
   0.556757, 2076.787477
   0.557457, 2076.182828
   0.558158, 2075.578179
   0.558859, 2074.973529
   0.559560, 2074.368880
   0.560260, 2073.764231
   0.560961, 2073.159581
   0.561662, 2072.554932
   0.562362, 2071.950282
   0.563063, 2071.345633
   0.563764, 2070.740984
   0.564464, 2070.136334
   0.565165, 2069.531685
   0.565866, 2068.927036
