Speed (TAS), Efficiency
 149.260570,   14.635897
 150.390202,   14.722381
 151.519834,   14.807316
 152.649466,   14.889779
 153.779098,   14.967646
 154.908729,   15.044481
 156.038361,   15.116456
 157.167993,   15.186493
 158.297625,   15.253417
 159.427257,   15.316773
 160.556889,   15.378306
 161.686521,   15.435181
 162.816152,   15.491014
 163.945784,   15.541688
 165.075416,   15.591548
 166.205048,   15.636380
 167.334680,   15.680030
 168.464312,   15.719456
 169.593944,   15.756697
 170.723576,   15.791227
 171.853207,   15.821899
 172.982839,   15.852112
 174.112471,   15.876094
 175.242103,   15.900305
 176.371735,   15.919841
 177.501367,   15.937199
 178.630999,   15.953797
 179.760630,   15.964269
 180.890262,   15.974820
 182.019894,   15.982292
 183.149526,   15.985903
 184.279158,   15.989539
 185.408790,   15.988842
 186.538422,   15.985543
 187.668054,   15.982226
 188.797685,   15.974447
 189.927317,   15.964256
 191.056949,   15.954018
 192.186581,   15.940345
 193.316213,   15.923346
 194.445845,   15.906285
 195.575477,   15.887989
 196.705108,   15.864325
 197.834740,   15.840596
 198.964372,   15.816802
 200.094004,   15.788873
 201.223636,   15.758683
 202.353268,   15.728440
 203.482900,   15.698144
 204.612531,   15.662404
 205.742163,   15.625973
 206.871795,   15.589512
 208.001427,   15.553022
 209.131059,   15.511380
 210.260691,   15.469059
 211.390323,   15.426741
 212.519955,   15.384430
 213.649586,   15.338831
 214.779218,   15.291023
 215.908850,   15.243262
 217.038482,   15.195549
 218.168114,   15.147888
 219.297746,   15.095077
 220.427378,   15.042320
 221.557009,   14.989662
 222.686641,   14.937106
 223.816273,   14.884478
 224.945905,   14.827194
 226.075537,   14.770064
 227.205169,   14.713090
 228.334801,   14.656274
 229.464433,   14.599615
 230.594064,   14.539998
 231.723696,   14.479088
 232.853328,   14.418393
 233.982960,   14.357913
 235.112592,   14.297649
 236.242224,   14.237603
 237.371856,   14.174119
 238.501487,   14.110294
 239.631119,   14.046741
 240.760751,   13.983462
 241.890383,   13.920457
 243.020015,   13.857727
 244.149647,   13.793281
 245.279279,   13.727223
 246.408911,   13.661494
 247.538542,   13.596095
 248.668174,   13.531023
 249.797806,   13.466280
 250.927438,   13.401863
 252.057070,   13.335844
 253.186702,   13.268575
 254.316334,   13.201685
 255.445965,   13.135173
 256.575597,   13.069037
 257.705229,   13.003276
 258.834861,   12.937889
 259.964493,   12.872875
 261.094125,   12.805516
