Speed, Power
 131.409843, 6754416.332675
 132.407260, 6732450.072918
 133.404678, 6710705.450077
 134.402096, 6689555.555554
 135.399513, 6670367.788609
 136.396931, 6651077.217910
 137.394348, 6633516.382213
 138.391766, 6616546.592132
 139.389184, 6600232.918744
 140.386601, 6585478.041668
 141.384019, 6570566.450151
 142.381436, 6557892.800563
 143.378854, 6544532.102668
 144.376272, 6533777.274275
 145.373689, 6522109.786995
 146.371107, 6513081.749863
 147.368525, 6503242.908487
 148.365942, 6495719.106167
 149.363360, 6487837.077340
 150.360777, 6481563.523999
 151.358195, 6475758.818777
 152.355613, 6470449.196331
 153.353030, 6466834.283231
 154.350448, 6462319.377876
 155.347865, 6460847.956537
 156.345283, 6458694.414535
 157.342701, 6457541.370113
 158.340118, 6457843.905769
 159.337536, 6457376.153023
 160.334954, 6459455.838663
 161.332371, 6461596.473117
 162.329789, 6463172.279317
 163.327206, 6467996.310218
 164.324624, 6472179.210187
 165.322042, 6476160.348894
 166.319459, 6483157.290887
 167.316877, 6489575.437973
 168.314294, 6495488.723519
 169.311712, 6504839.573674
 170.309130, 6513673.893737
 171.306547, 6521988.640822
 172.303965, 6532845.885351
 173.301383, 6544264.377888
 174.298800, 6555225.757972
 175.296218, 6566876.533339
 176.293635, 6581033.400856
 177.291053, 6594795.238906
 178.288471, 6608159.812525
 179.285888, 6623559.829976
 180.283306, 6640261.138240
 181.280723, 6656627.122193
 182.278141, 6672655.926653
 183.275559, 6691074.643744
 184.272976, 6710564.683067
 185.270394, 6729779.162799
 186.267812, 6748716.591416
 187.265229, 6769289.763880
 188.262647, 6791795.019753
 189.260064, 6814084.346848
 190.257482, 6836156.601172
 191.254900, 6858010.638733
 192.252317, 6883608.213050
 193.249735, 6909179.193021
 194.247152, 6934592.735063
 195.244570, 6959848.026594
 196.241988, 6985455.089538
 197.239405, 7014493.434051
 198.236823, 7043433.438502
 199.234241, 7072274.605595
 200.231658, 7101016.438036
 201.229076, 7129658.438529
 202.226493, 7161868.504664
 203.223911, 7194457.140345
 204.221329, 7227005.407121
 205.218746, 7259513.106865
 206.216164, 7291980.041445
 207.213581, 7325331.876923
 208.210999, 7361822.638552
 209.208417, 7398331.125773
 210.205834, 7434857.423499
 211.203252, 7471401.616644
 212.200670, 7507963.790119
 213.198087, 7544755.075637
 214.195505, 7585448.131790
 215.192922, 7626216.744066
 216.190340, 7667061.264297
 217.187758, 7707982.044318
 218.185175, 7748979.435960
 219.182593, 7790053.791057
 220.180010, 7832386.237055
 221.177428, 7877722.478543
 222.174846, 7923192.353272
 223.172263, 7968796.463871
 224.169681, 8014535.412971
 225.167099, 8060409.803202
 226.164516, 8106420.237193
 227.161934, 8152567.317574
 228.159351, 8202294.936297
 229.156769, 8252852.288907
 230.154187, 8303602.012276
