Speed, Forces
 152.239768, 4923.362626
 153.560186, 4898.555395
 154.880604, 4873.748164
 156.201022, 4848.940933
 157.521439, 4824.133702
 158.841857, 4799.326471
 160.162275, 4774.519239
 161.482693, 4749.712008
 162.803111, 4724.904777
 164.123528, 4700.097546
 165.443946, 4675.290315
 166.764364, 4650.483084
 168.084782, 4625.675852
 169.405199, 4600.868621
 170.725617, 4579.372334
 172.046035, 4558.794046
 173.366453, 4538.215758
 174.686870, 4517.637469
 176.007288, 4497.059181
 177.327706, 4476.480893
 178.648124, 4455.902605
 179.968541, 4435.324317
 181.288959, 4414.746029
 182.609377, 4394.167741
 183.929795, 4373.589453
 185.250212, 4353.011164
 186.570630, 4332.432876
 187.891048, 4311.854588
 189.211466, 4291.276300
 190.531883, 4270.698012
 191.852301, 4253.351222
 193.172719, 4237.269169
 194.493137, 4221.187116
 195.813555, 4205.105063
 197.133972, 4189.023011
 198.454390, 4172.940958
 199.774808, 4156.858905
 201.095226, 4140.776852
 202.415643, 4124.694799
 203.736061, 4108.612746
 205.056479, 4092.530694
 206.376897, 4076.448641
 207.697314, 4060.366588
 209.017732, 4044.284535
 210.338150, 4028.202482
 211.658568, 4012.120430
 212.978985, 3997.374165
 214.299403, 3983.333088
 215.619821, 3969.292011
 216.940239, 3955.250934
 218.260656, 3941.209857
 219.581074, 3927.168780
 220.901492, 3913.127703
 222.221910, 3899.086626
 223.542327, 3885.045548
 224.862745, 3871.004471
 226.183163, 3856.963394
 227.503581, 3842.922317
 228.823999, 3828.881240
 230.144416, 3814.840163
 231.464834, 3800.799086
 232.785252, 3786.758009
 234.105670, 3773.770628
 235.426087, 3761.514653
 236.746505, 3749.258679
 238.066923, 3737.002704
 239.387341, 3724.746729
 240.707758, 3712.490754
 242.028176, 3700.234779
 243.348594, 3687.978805
 244.669012, 3675.722830
 245.989429, 3663.466855
 247.309847, 3651.210880
 248.630265, 3638.954905
 249.950683, 3626.698930
 251.271100, 3614.442956
 252.591518, 3602.186981
 253.911936, 3589.931006
 255.232354, 3578.477320
 256.552771, 3567.746477
 257.873189, 3557.015634
 259.193607, 3546.284791
 260.514025, 3535.553948
 261.834443, 3524.823105
 263.154860, 3514.092262
 264.475278, 3503.361419
 265.795696, 3492.630576
 267.116114, 3481.899733
 268.436531, 3471.168890
 269.756949, 3460.438047
 271.077367, 3449.707204
 272.397785, 3438.976361
 273.718202, 3428.245518
 275.038620, 3417.514675
 276.359038, 3407.546128
 277.679456, 3398.465873
 278.999873, 3389.385619
 280.320291, 3380.305364
 281.640709, 3371.225109
 282.961127, 3362.144855
